ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0234849,0.0266789,0.00768374
ENSG00000188976,-0.0032643,0.0681887,0.000958377
ENSG00000187961,0.0260779,0.0605879,0.00121469
ENSG00000187583,-0.0293874,0.0912932,0.000534908
ENSG00000187642,-0.0027295,0.0912497,0.000534908
ENSG00000188290,-0.0922832,0.116334,0.000328746
ENSG00000187608,-0.266185,0.168847,0.000156015
ENSG00000188157,0.264523,0.111719,0.000356606
ENSG00000237330,-0.108444,0.136273,0.000239594
ENSG00000131591,0.0332765,0.0942645,0.000501477
ENSG00000162571,-0.032271,0.0279851,0.00568897
ENSG00000186891,-0.0371739,0.0841397,0.000629632
ENSG00000186827,-0.173106,0.182378,0.000133727
ENSG00000078808,0.105483,0.182425,0.000133727
ENSG00000176022,0.0952877,0.141303,0.000222878
ENSG00000184163,-0.0390169,0.0687003,0.000947234
ENSG00000162572,0.0391244,0.0587394,0.0012927
ENSG00000131584,0.0184599,0.175223,0.000144871
ENSG00000169972,-0.0678724,0.0631028,0.00111996
ENSG00000127054,0.00443073,0.0458081,0.00212849
ENSG00000224051,0.0808701,0.171937,0.000150443
ENSG00000169962,-0.131824,0.0921971,0.000523764
ENSG00000107404,-0.0762979,0.146893,0.000206163
ENSG00000162576,0.00252417,0.14504,0.000211735
ENSG00000175756,-0.0836,0.199826,0.000111439
ENSG00000221978,-0.0192925,0.19985,0.000111439
ENSG00000242485,0.282381,0.139552,0.00022845
ENSG00000235098,-0.213251,0.0826445,0.00065192
ENSG00000205116,-0.0134627,0.136274,0.000239594
ENSG00000179403,-0.116346,0.0581145,0.00132055
ENSG00000215915,-0.0907647,0.0981019,0.000462473
ENSG00000160072,0.00177418,0.0267452,0.00626289
ENSG00000197785,-0.221753,0.131793,0.00025631
ENSG00000205090,0.159571,0.238772,7.80075e-05
ENSG00000160075,0.249864,0.199815,0.000111439
ENSG00000228594,0.358222,0.269378,6.12916e-05
ENSG00000197530,-0.0451423,0.0541456,0.00153229
ENSG00000189409,-0.0774521,0.247769,7.24355e-05
