ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.00643096,0.0187697,0.00785698
ENSG00000188976,-0.0529704,0.0496928,0.000925765
ENSG00000187961,-0.0179993,0.0433525,0.00121732
ENSG00000187583,0.0489624,0.0655527,0.000532014
ENSG00000187642,-0.0232993,0.0618104,0.00059814
ENSG00000188290,-0.0135676,0.0862925,0.000306584
ENSG00000187608,0.101867,0.120847,0.000156298
ENSG00000188157,0.0266401,0.0827268,0.000333636
ENSG00000237330,-0.0580756,0.104911,0.000207395
ENSG00000131591,-0.0214201,0.0687274,0.000483922
ENSG00000162571,-0.0304311,0.0196876,0.00591527
ENSG00000186891,-0.0931662,0.0584029,0.000670278
ENSG00000186827,0.0353629,0.108927,0.000192367
ENSG00000078808,0.0337592,0.132888,0.000123235
ENSG00000176022,-0.0484234,0.0986756,0.000234447
ENSG00000184163,0.0273151,0.0516394,0.000859638
ENSG00000162572,0.0339723,0.0431391,0.00122934
ENSG00000131584,0.116452,0.120839,0.000156298
ENSG00000169972,0.0420944,0.0433582,0.00121732
ENSG00000127054,0.0331976,0.0331413,0.00208598
ENSG00000224051,0.0651697,0.108084,0.000195372
ENSG00000169962,0.0762901,0.0678639,0.000495945
ENSG00000107404,-0.013938,0.0962358,0.00024647
ENSG00000162576,0.0325596,0.102027,0.000219418
ENSG00000175756,0.0256897,0.147296,0.000105201
ENSG00000221978,-0.0867959,0.164686,8.41604e-05
ENSG00000242485,-0.230455,0.102699,0.000216412
ENSG00000235098,0.069585,0.0625879,0.000583111
ENSG00000205116,-0.0666536,0.0903767,0.000279533
ENSG00000179403,-0.0237653,0.0399141,0.00143073
ENSG00000215915,0.0044839,0.0678616,0.000495945
ENSG00000160072,-0.028081,0.0194006,0.00609562
ENSG00000197785,0.0944452,0.0842632,0.000321613
ENSG00000205090,-0.056982,0.181669,6.91318e-05
ENSG00000160075,0.0187805,0.151683,9.91891e-05
ENSG00000228594,-0.0729179,0.205371,5.41031e-05
ENSG00000197530,0.00316108,0.0393638,0.00148483
ENSG00000189409,-0.114889,0.167678,8.11547e-05
ENSG00000248333,0.044146,0.145253,0.000108206
ENSG00000189339,-0.0752462,0.117495,0.000159304
ENSG00000008128,0.0113861,0.0386012,0.00150587
