ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.00810544,0.0148889,0.00745293
ENSG00000188976,-0.0501402,0.0378596,0.000970254
ENSG00000187961,0.0146442,0.0324797,0.00131943
ENSG00000187583,0.0983537,0.0523114,0.000508024
ENSG00000187642,-0.0220646,0.0475822,0.000613922
ENSG00000188290,0.0279976,0.0673403,0.000306245
ENSG00000187608,0.00624857,0.10325,0.000130226
ENSG00000188157,0.0281125,0.0638567,0.000340591
ENSG00000237330,-0.065943,0.0818013,0.000207503
ENSG00000131591,0.00717568,0.0555329,0.000450782
ENSG00000162571,-0.0165415,0.015294,0.00597751
ENSG00000186891,0.018985,0.0445871,0.000699785
ENSG00000186827,0.00837646,0.0791209,0.000221813
ENSG00000078808,0.0740244,0.112245,0.000107329
ENSG00000176022,0.135725,0.0762276,0.000238986
ENSG00000184163,-0.0240125,0.0415824,0.000805683
ENSG00000160087,-0.643249,0.402036,8.58632e-06
ENSG00000162572,0.0397144,0.0338263,0.0012164
ENSG00000131584,-0.163693,0.0939115,0.000157416
ENSG00000169972,0.0837795,0.0338506,0.00121496
ENSG00000127054,0.048155,0.0257316,0.00210508
ENSG00000224051,0.0954926,0.0793744,0.000220382
ENSG00000169962,0.0257203,0.0512291,0.00052949
ENSG00000107404,0.0259689,0.0746775,0.000249003
ENSG00000162576,-0.0995922,0.0767118,0.000236124
ENSG00000175756,0.0186938,0.114496,0.000105898
ENSG00000221978,-0.0773975,0.130455,8.157e-05
ENSG00000242485,-0.194165,0.0838477,0.000197485
ENSG00000235098,-0.0439425,0.0511585,0.000530921
ENSG00000205116,-0.0710626,0.0683104,0.000297659
ENSG00000179403,0.00142926,0.0303974,0.00150404
ENSG00000215915,0.089125,0.0544855,0.00046223
ENSG00000160072,0.0203206,0.0151607,0.00608198
ENSG00000197785,-0.0435911,0.0607525,0.000376367
ENSG00000205090,-0.0328627,0.127144,8.58632e-05
ENSG00000160075,-0.141734,0.127153,8.58632e-05
ENSG00000228594,0.0408762,0.159764,5.438e-05
ENSG00000197530,-0.0302989,0.0313775,0.00141674
ENSG00000189409,-0.188744,0.121231,9.44495e-05
ENSG00000248333,-0.00490417,0.109439,0.000115915
ENSG00000189339,0.0497394,0.0863943,0.000183175
ENSG00000008128,0.0325236,0.0300424,0.00152836
ENSG00000215790,-0.0084839,0.0576589,0.000417868
ENSG00000008130,0.0777106,0.0633308,0.000346315
ENSG00000078369,0.177563,0.214917,3.00521e-05
ENSG00000169885,-0.111829,0.0975249,0.000145967
ENSG00000178821,-0.175192,0.093073,0.000160278
ENSG00000142609,-0.0075284,0.0215321,0.00300092
ENSG00000187730,0.043786,0.125083,8.87253e-05
ENSG00000067606,-0.0212858,0.0769197,0.000234693
ENSG00000162585,-0.0185494,0.109436,0.000115915
ENSG00000157933,-0.0318702,0.209962,3.14832e-05
ENSG00000116151,-0.0293677,0.0671878,0.000307676
ENSG00000157916,-0.185171,0.220212,2.86211e-05
ENSG00000157911,-0.0661408,0.0577567,0.000416437
ENSG00000149527,-0.0414368,0.0380537,0.000960237
ENSG00000157881,0.0816946,0.0818015,0.000207503
ENSG00000197921,0.231303,0.220215,2.86211e-05
ENSG00000157873,-0.0781065,0.0910775,0.000167433
ENSG00000157870,-0.0823821,0.0749282,0.00024471
ENSG00000142606,-0.013332,0.0372632,0.000998875
ENSG00000215912,0.0412442,0.063213,0.000347746
ENSG00000169717,-0.298712,0.171441,4.72248e-05
ENSG00000142611,-0.0289003,0.193138,3.72074e-05
ENSG00000130762,-0.034858,0.0539137,0.000477972
ENSG00000162591,-0.0711691,0.0281223,0.00175876
ENSG00000158109,0.0107263,0.0231852,0.00258448
ENSG00000116213,0.0795704,0.0786204,0.000224675
ENSG00000078900,-0.155294,0.120325,9.58806e-05
ENSG00000162592,-0.0265409,0.0212681,0.00309108
ENSG00000235169,-0.0671042,0.225929,2.719e-05
ENSG00000130764,-0.0138061,0.118567,9.87427e-05
ENSG00000116198,0.0068994,0.0252916,0.00218236
ENSG00000169598,0.0483023,0.117718,0.000100174
ENSG00000198912,-0.373611,0.0965811,0.00014883
ENSG00000196581,-0.575716,0.402043,8.58632e-06
ENSG00000131697,-0.0607166,0.0385478,0.000935909
ENSG00000069424,-0.0288048,0.0482043,0.00059818
ENSG00000116254,0.197375,0.102684,0.000131657
ENSG00000116251,0.0923628,0.161904,5.2949e-05
ENSG00000158286,0.0103381,0.050819,0.000538076
ENSG00000116237,-0.251463,0.284285,1.71726e-05
ENSG00000173673,0.000825408,0.148472,6.29663e-05
ENSG00000158292,-0.00104741,0.0681441,0.00029909
ENSG00000097021,-0.0220071,0.0495609,0.000685475
ENSG00000069812,0.0404054,0.209963,3.14832e-05
ENSG00000187017,-0.0537961,0.0300419,0.00154268
ENSG00000215788,0.219113,0.127173,8.58632e-05
ENSG00000171680,0.0111862,0.0332547,0.00125933
ENSG00000162408,-0.0266159,0.0587764,0.000402126
ENSG00000173662,-0.0120321,0.0210073,0.00315404
ENSG00000204859,-0.0777776,0.122161,9.30185e-05
