ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.00224899,0.0296991,0.00768374
ENSG00000188976,0.0380216,0.0759081,0.000958377
ENSG00000187961,-0.0879997,0.0674467,0.00121469
ENSG00000187583,-0.105594,0.101628,0.000534908
ENSG00000187642,0.0469532,0.10158,0.000534908
ENSG00000188290,0.0277071,0.129503,0.000328746
ENSG00000187608,-0.211999,0.187962,0.000156015
ENSG00000188157,-0.0319516,0.124367,0.000356606
ENSG00000237330,0.0267952,0.151699,0.000239594
ENSG00000131591,-0.148518,0.104936,0.000501477
ENSG00000162571,0.00831074,0.0311531,0.00568897
ENSG00000186891,0.0285137,0.0936647,0.000629632
ENSG00000186827,0.240392,0.203025,0.000133727
ENSG00000078808,-0.0894374,0.203076,0.000133727
ENSG00000176022,-0.0156866,0.1573,0.000222878
ENSG00000184163,-0.135962,0.0764775,0.000947234
ENSG00000162572,0.210536,0.065389,0.0012927
ENSG00000131584,-0.282176,0.195059,0.000144871
ENSG00000169972,0.0195534,0.0702464,0.00111996
ENSG00000127054,-0.0697478,0.0509939,0.00212849
ENSG00000224051,-0.0455405,0.191402,0.000150443
ENSG00000169962,-0.0176945,0.102634,0.000523764
ENSG00000107404,0.0748093,0.163522,0.000206163
ENSG00000162576,0.305213,0.161459,0.000211735
ENSG00000175756,-0.092562,0.222448,0.000111439
ENSG00000221978,0.0455071,0.222475,0.000111439
ENSG00000242485,0.0719063,0.15535,0.00022845
ENSG00000235098,-0.0470513,0.0920003,0.00065192
ENSG00000205116,0.068281,0.151701,0.000239594
ENSG00000179403,-0.0822712,0.0646934,0.00132055
ENSG00000215915,0.273442,0.109208,0.000462473
ENSG00000160072,0.0256466,0.0297728,0.00626289
ENSG00000197785,0.27412,0.146713,0.00025631
ENSG00000205090,0.000718246,0.265802,7.80075e-05
ENSG00000160075,0.00677551,0.222435,0.000111439
ENSG00000228594,0.211661,0.299873,6.12916e-05
ENSG00000197530,-0.147414,0.0602752,0.00153229
ENSG00000189409,-0.313959,0.275818,7.24355e-05
ENSG00000248333,-0.320703,0.234411,0.000100295
ENSG00000189339,-0.113185,0.195068,0.000144871
ENSG00000008128,-0.066588,0.0619969,0.00141528
ENSG00000215790,-0.0339775,0.113409,0.000429041
ENSG00000008130,-0.0164013,0.124373,0.000356606
ENSG00000169885,-0.211835,0.17866,0.000172731
ENSG00000178821,-0.21515,0.181605,0.000167159
ENSG00000142609,0.0819292,0.0432103,0.00296986
ENSG00000187730,-0.00461368,0.198928,0.000139299
ENSG00000067606,-0.1952,0.161359,0.000211735
ENSG00000162585,-0.390359,0.203041,0.000133727
ENSG00000116151,0.0475042,0.121566,0.000373321
ENSG00000157916,-0.49592,0.444741,2.78598e-05
ENSG00000157911,-0.0803823,0.127373,0.00033989
ENSG00000149527,-0.011462,0.0772556,0.000924946
ENSG00000157881,0.0795696,0.159281,0.000217307
ENSG00000197921,-0.923777,0.444775,2.78598e-05
ENSG00000157873,0.181655,0.199082,0.000139299
ENSG00000157870,0.0853991,0.153552,0.000234022
ENSG00000142606,-0.0633577,0.0744149,0.000997381
ENSG00000215912,-0.0654037,0.135418,0.000300886
ENSG00000169717,0.155479,0.405999,3.34318e-05
ENSG00000130762,-0.234363,0.114138,0.000423469
ENSG00000162591,-0.00375592,0.0543631,0.00187218
ENSG00000158109,-0.00700632,0.0447382,0.00274698
ENSG00000116213,-0.0695597,0.151707,0.000239594
ENSG00000078900,0.0885103,0.256816,8.35794e-05
ENSG00000162592,-0.0551477,0.0449855,0.00274141
ENSG00000130764,0.0978325,0.222419,0.000111439
ENSG00000116198,-0.0024738,0.0421199,0.00313144
ENSG00000169598,-0.410042,0.191436,0.000150443
ENSG00000198912,-0.0277459,0.222388,0.000111439
ENSG00000131697,-0.0344179,0.0768197,0.00093609
ENSG00000069424,0.0519901,0.097107,0.000585056
ENSG00000116254,0.0152638,0.222386,0.000111439
ENSG00000116251,-0.323677,0.28732,6.68635e-05
ENSG00000158286,0.0647811,0.0966661,0.000590628
ENSG00000173673,-0.452811,0.37589,3.90037e-05
ENSG00000158292,0.0327925,0.109885,0.000456901
ENSG00000097021,-0.0365778,0.0910728,0.000835794
ENSG00000069812,0.33046,0.351591,4.45757e-05
