ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.00188832,0.0121035,0.00737891
ENSG00000188976,0.00944896,0.0299397,0.0010127
ENSG00000187961,-0.00161736,0.0261797,0.00132547
ENSG00000187583,-0.000497222,0.0414389,0.000528366
ENSG00000187642,0.0149745,0.0388441,0.000601244
ENSG00000188290,0.0934326,0.0554719,0.000294549
ENSG00000187608,0.150532,0.0837911,0.000129055
ENSG00000188157,-0.0630376,0.0526941,0.000326433
ENSG00000237330,-0.0861965,0.0669904,0.000201933
ENSG00000131591,-0.016847,0.0440487,0.000467635
ENSG00000162571,0.0017272,0.0124018,0.00593349
ENSG00000186891,-0.0122557,0.0365783,0.000678677
ENSG00000186827,-0.0402633,0.0655293,0.000211043
ENSG00000078808,0.188075,0.0874714,0.00011539
ENSG00000176022,-0.0261746,0.0632943,0.000226226
ENSG00000184163,0.0269023,0.0330588,0.000832025
ENSG00000160087,0.309605,0.345423,7.59147e-06
ENSG00000162572,-0.0102773,0.027062,0.00124045
ENSG00000131584,0.0143946,0.0792566,0.000144238
ENSG00000169972,-0.000863619,0.0275731,0.0011949
ENSG00000127054,0.000596979,0.0208968,0.0020831
ENSG00000224051,0.0385865,0.0639375,0.000221671
ENSG00000169962,-0.0327385,0.040678,0.000548104
ENSG00000107404,0.0766075,0.0616596,0.000238372
ENSG00000162576,-0.0330705,0.0616771,0.000238372
ENSG00000175756,0.0324845,0.0880368,0.000116909
ENSG00000221978,0.123957,0.0997268,9.10976e-05
ENSG00000242485,-0.00961089,0.0680189,0.00019586
ENSG00000235098,0.0608185,0.042417,0.000504074
ENSG00000205116,0.146086,0.0551943,0.000297586
ENSG00000179403,-0.022492,0.0249944,0.00145149
ENSG00000215915,-0.0530863,0.0449155,0.000446378
ENSG00000160072,0.0106105,0.0121027,0.00622349
ENSG00000197785,-0.0349408,0.0490688,0.000376537
ENSG00000205090,0.0263673,0.103222,8.50245e-05
ENSG00000160075,0.00755383,0.101443,8.8061e-05
ENSG00000228594,0.174455,0.126989,5.61769e-05
ENSG00000197530,-0.0201886,0.0249432,0.00146212
ENSG00000189409,0.141998,0.10712,7.89513e-05
ENSG00000248333,-0.121463,0.0853106,0.0001245
ENSG00000189339,-0.0376811,0.0693801,0.000188268
ENSG00000008128,-0.0113354,0.0238069,0.00157599
ENSG00000215790,-0.0937916,0.0468574,0.000412976
ENSG00000008130,0.0853053,0.0516278,0.000340098
ENSG00000078369,-0.0848745,0.164689,3.34025e-05
ENSG00000169885,-0.109254,0.0805393,0.000139683
ENSG00000178821,-0.051478,0.0739953,0.000165494
ENSG00000142609,0.00281336,0.0172145,0.00306392
ENSG00000187730,0.115922,0.0916768,0.000107799
ENSG00000067606,0.032589,0.0622587,0.000233817
ENSG00000162585,-0.0884571,0.0858347,0.000122982
ENSG00000157933,0.212804,0.168552,3.18842e-05
ENSG00000116151,0.0169933,0.0584058,0.000265701
ENSG00000157916,-0.0374403,0.187331,2.5811e-05
