ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.0114983,0.0114459,0.00747245
ENSG00000188976,-0.0420999,0.0287848,0.000993819
ENSG00000187961,-0.0226745,0.0248137,0.00133844
ENSG00000187583,0.0487161,0.0391289,0.00053756
ENSG00000187642,-0.0123465,0.0372783,0.000592165
ENSG00000188290,-0.0620784,0.0528053,0.000294869
ENSG00000187608,0.00136055,0.0803185,0.000127413
ENSG00000188157,-0.0299273,0.0500964,0.000327633
ENSG00000237330,-0.027911,0.063692,0.000202647
ENSG00000131591,-0.0161344,0.0425855,0.000453832
ENSG00000162571,-0.00914382,0.0118015,0.00594471
ENSG00000186891,0.0116299,0.0348779,0.000677107
ENSG00000186827,-0.0819365,0.0615208,0.000217208
ENSG00000078808,-0.0226068,0.0853433,0.000110424
ENSG00000176022,-0.0131507,0.0595585,0.00023177
ENSG00000184163,0.0386974,0.0317107,0.000820295
ENSG00000160087,0.109236,0.311023,8.49418e-06
ENSG00000162572,-0.0195513,0.0262155,0.00119889
ENSG00000131584,0.161741,0.0708352,0.000163816
ENSG00000169972,-0.0182089,0.0263109,0.0011904
ENSG00000127054,-0.00347627,0.0198896,0.00208593
ENSG00000224051,-0.0349128,0.0620412,0.000213568
ENSG00000169962,-0.00351554,0.0392101,0.000535133
ENSG00000107404,-0.032606,0.0582029,0.000242691
ENSG00000162576,-0.0395644,0.0591119,0.00023541
ENSG00000175756,0.0560062,0.0872403,0.000107997
ENSG00000221978,-0.11588,0.0998011,8.25149e-05
ENSG00000242485,0.0313633,0.0636902,0.000202647
ENSG00000235098,0.0728476,0.0395244,0.000526639
ENSG00000205116,-0.0131873,0.0520645,0.000303363
ENSG00000179403,0.00167638,0.0236551,0.00147071
ENSG00000215915,-0.044754,0.0418506,0.000464753
ENSG00000160072,0.0109786,0.011644,0.00610246
ENSG00000197785,-0.0500624,0.0472942,0.000367677
ENSG00000205090,0.0505543,0.0990707,8.37283e-05
ENSG00000160075,-0.00119576,0.0956766,8.97956e-05
ENSG00000228594,0.0126619,0.121337,5.58189e-05
ENSG00000197530,-0.0439263,0.024042,0.00142824
ENSG00000189409,-0.182852,0.099072,8.37283e-05
ENSG00000248333,0.200781,0.0839974,0.000116492
ENSG00000189339,0.0103859,0.0658997,0.000186872
ENSG00000008128,-0.00706416,0.0227899,0.00156536
ENSG00000215790,-0.0033637,0.0433317,0.000438057
ENSG00000008130,-0.0336206,0.0492844,0.000338554
ENSG00000078369,-0.345809,0.164589,3.03363e-05
ENSG00000169885,0.0665379,0.0760881,0.000141974
ENSG00000178821,0.0522326,0.0713671,0.000161389
ENSG00000142609,-0.000852734,0.0164348,0.00305184
ENSG00000187730,-0.0284317,0.0892643,0.000103144
ENSG00000067606,0.0123175,0.0587941,0.000237837
ENSG00000162585,-0.0515456,0.0818932,0.000122559
ENSG00000157933,-0.00701631,0.158369,3.27633e-05
ENSG00000116151,-0.0475787,0.0528069,0.000294869
ENSG00000157916,-0.11684,0.158369,3.27633e-05
ENSG00000157911,0.037886,0.0440066,0.000424709
ENSG00000149527,0.00991277,0.0294168,0.000951348
ENSG00000157881,0.0256849,0.0623983,0.000211141
ENSG00000197921,0.198489,0.171591,2.79094e-05
ENSG00000157873,-0.103856,0.0695695,0.000169884
ENSG00000157870,0.0339148,0.0569677,0.000251185
ENSG00000142606,0.0630344,0.0291255,0.000968336
ENSG00000215912,0.0622956,0.0478579,0.000359182
ENSG00000169717,0.0656906,0.131776,4.73247e-05
ENSG00000142611,-0.194889,0.15281,3.51902e-05
ENSG00000130762,0.00699977,0.0413218,0.000481741
ENSG00000162591,0.0418561,0.0214684,0.00178742
ENSG00000158109,0.02669,0.0179248,0.0025616
ENSG00000116213,-0.00500284,0.0595582,0.00023177
ENSG00000078900,0.145299,0.0950293,9.1009e-05
ENSG00000162592,0.00409024,0.0163247,0.00310401
ENSG00000235169,0.0589115,0.171588,2.79094e-05
ENSG00000130764,-0.0477071,0.0908826,9.95032e-05
ENSG00000116198,-0.0382354,0.0194151,0.00219271
ENSG00000169598,0.0244111,0.0853405,0.000112851
ENSG00000198912,0.0549797,0.0751308,0.000145614
ENSG00000196581,-0.115539,0.23755,1.45614e-05
ENSG00000131697,0.0152252,0.0296665,0.000935573
ENSG00000069424,0.0158675,0.0366112,0.000614008
ENSG00000116254,-0.0579975,0.0803154,0.000127413
ENSG00000116251,-0.0202629,0.121343,5.58189e-05
ENSG00000158286,0.0076791,0.0387734,0.000547268
ENSG00000116237,-0.137725,0.212526,1.82018e-05
ENSG00000173673,0.0203732,0.118781,5.82458e-05
ENSG00000158292,0.0197938,0.0523783,0.000299723
ENSG00000097021,-0.0338463,0.0380796,0.000677107
ENSG00000069812,0.00674987,0.164582,3.03363e-05
ENSG00000187017,-0.00637824,0.0228511,0.0015787
ENSG00000215788,0.0150169,0.0957019,8.97956e-05
ENSG00000171680,0.00390758,0.0254358,0.00127413
ENSG00000162408,-0.0343326,0.0460945,0.000387092
ENSG00000173662,0.00850716,0.0161051,0.00317925
ENSG00000204859,0.140927,0.0925918,9.58629e-05
ENSG00000162413,-0.00905166,0.0454594,0.000398013
ENSG00000041988,0.0143655,0.0711011,0.000162603
ENSG00000007923,-0.0674327,0.0610109,0.000220849
ENSG00000171735,0.0247058,0.0102176,0.00800758
ENSG00000049245,0.00591581,0.12406,5.3392e-05
ENSG00000049246,0.0135206,0.0287309,0.000995032
ENSG00000049247,0.0127759,0.0447183,0.000411361
ENSG00000049249,0.0935329,0.0862825,0.000110424
ENSG00000116288,-0.0962427,0.106242,7.28072e-05
ENSG00000116285,-0.0538767,0.0590973,0.00023541
ENSG00000162426,-0.0277301,0.0331303,0.000749914
ENSG00000142599,-0.0125556,0.0122157,0.00556975
ENSG00000074800,0.117085,0.102868,7.7661e-05
ENSG00000131686,-0.0211832,0.0739203,0.000150468
ENSG00000197241,0.0368214,0.0492901,0.000338554
ENSG00000142583,0.0708962,0.0439423,0.000425922
ENSG00000180758,0.113646,0.0760898,0.000141974
ENSG00000049239,0.0352653,0.0396588,0.000522999
ENSG00000171621,0.156258,0.212477,1.82018e-05
ENSG00000171612,0.146024,0.125498,5.21785e-05
ENSG00000188807,-0.0519315,0.0713929,0.000161389
ENSG00000171608,-0.0177872,0.0730309,0.000154109
ENSG00000171603,-0.126881,0.105371,7.40207e-05
ENSG00000178585,0.240072,0.102096,7.88745e-05
ENSG00000162441,-0.060194,0.0770858,0.000138334
ENSG00000173614,0.01298,0.0648661,0.000195366
ENSG00000162444,-0.0066067,0.0814886,0.000123772
ENSG00000130939,0.0444672,0.0241974,0.00140518
ENSG00000054523,0.0280066,0.0416227,0.000475674
ENSG00000142657,0.0351835,0.0908817,9.95032e-05
ENSG00000175279,-0.0601171,0.0466079,0.000378598
ENSG00000251503,-0.0543101,0.042124,0.000463539
ENSG00000241563,-0.0196201,0.0814907,0.000123772
ENSG00000160049,-0.0141132,0.0480374,0.000354329
ENSG00000142655,0.203715,0.158368,3.27633e-05
ENSG00000130940,0.082765,0.0625758,0.000209928
ENSG00000175262,0.0149914,0.0259767,0.00121831
ENSG00000120948,0.0547064,0.125497,5.21785e-05
ENSG00000009724,-0.0806113,0.0329679,0.000754768
ENSG00000116649,0.301014,0.161386,3.15498e-05
ENSG00000171824,0.0172773,0.0466102,0.000378598
ENSG00000198793,-0.102288,0.0569359,0.000253612
ENSG00000171819,-0.0891742,0.0393413,0.000531493
ENSG00000120942,0.00886772,0.171596,2.79094e-05
ENSG00000204624,-0.00462849,0.037011,0.000598233
ENSG00000116661,0.0930258,0.0708364,0.000163816
ENSG00000132879,-0.135515,0.0598707,0.000229343
ENSG00000116663,-0.0682428,0.0757657,0.000143188
ENSG00000116670,0.00842632,0.0760938,0.000141974
ENSG00000162490,0.00468546,0.0410187,0.000484168
ENSG00000177674,-0.0423248,0.0560321,0.000262106
ENSG00000215910,0.0275955,0.0185854,0.00238808
ENSG00000177000,-0.0107675,0.0620432,0.000213568
ENSG00000011021,0.00254288,0.0698095,0.00016867
ENSG00000175206,-0.0240318,0.043512,0.000434416
ENSG00000120937,-0.0396672,0.0708389,0.000163816
ENSG00000116685,-0.053475,0.0672032,0.000182018
