ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.00411062,0.00804293,0.00747197
ENSG00000188976,-0.0164861,0.020344,0.000983123
ENSG00000187961,0.027521,0.0174281,0.00134073
ENSG00000187583,0.0257874,0.02749,0.00053818
ENSG00000187642,0.0109841,0.0261975,0.00059247
ENSG00000188290,-0.0387946,0.0368147,0.000299776
ENSG00000187608,0.0300472,0.0561893,0.000128644
ENSG00000188157,-0.0396218,0.0353174,0.000325741
ENSG00000237330,-0.0855812,0.0446044,0.000204178
ENSG00000131591,0.0413947,0.0301921,0.000446123
ENSG00000162571,-0.0122894,0.00829233,0.00594595
ENSG00000186891,0.0403208,0.0245114,0.000677446
ENSG00000186827,-0.0108634,0.0438507,0.000211259
ENSG00000078808,0.0427078,0.0595635,0.000112121
ENSG00000176022,-0.086054,0.0409778,0.000241945
ENSG00000184163,0.0157826,0.0223088,0.000819072
ENSG00000160087,0.456136,0.221692,8.26154e-06
ENSG00000162572,-0.00630261,0.018436,0.00119792
ENSG00000131584,0.0641063,0.0499378,0.00016287
ENSG00000169972,-0.00160788,0.0184553,0.00119556
ENSG00000127054,0.0164795,0.0138587,0.00212321
ENSG00000224051,0.0303221,0.0436069,0.00021362
ENSG00000169962,-0.0106016,0.0277598,0.000527558
ENSG00000107404,0.0485797,0.0407788,0.000244305
ENSG00000162576,0.0352843,0.0416011,0.000234864
ENSG00000175756,0.0952311,0.0614962,0.0001074
ENSG00000221978,0.0546689,0.0711363,8.02549e-05
ENSG00000242485,-0.0613206,0.044995,0.000200637
ENSG00000235098,-0.00510875,0.0276668,0.000531099
ENSG00000205116,-0.0374743,0.0366013,0.000303316
ENSG00000179403,0.012339,0.0165834,0.00147882
ENSG00000215915,-0.00887733,0.0293053,0.000468547
ENSG00000160072,0.00243077,0.00819325,0.00609111
ENSG00000197785,0.00279106,0.0328545,0.00037649
ENSG00000205090,0.00524834,0.0696145,8.37956e-05
ENSG00000160075,0.0564145,0.0672932,8.96967e-05
ENSG00000228594,0.0656582,0.0855613,5.54703e-05
ENSG00000197530,-0.0137356,0.0168615,0.00143515
ENSG00000189409,0.0173456,0.0672866,8.96967e-05
ENSG00000248333,0.0555247,0.0580845,0.000120382
ENSG00000189339,-0.11196,0.0460944,0.000188835
ENSG00000008128,-0.0298262,0.0160611,0.00155789
ENSG00000215790,-0.00263284,0.0308858,0.000426059
ENSG00000008130,0.00273465,0.0344563,0.000342264
ENSG00000078369,7.11484e-05,0.115038,3.06857e-05
ENSG00000169885,-0.0375798,0.0535523,0.000141626
ENSG00000178821,0.00775423,0.0499394,0.00016287
ENSG00000142609,0.00320706,0.0115842,0.00303552
ENSG00000187730,-0.0107351,0.063255,0.000101499
ENSG00000067606,0.0692973,0.0413829,0.000237224
ENSG00000162585,0.0879168,0.0569786,0.000125103
ENSG00000157933,0.0914009,0.10709,3.54066e-05
ENSG00000116151,0.0316329,0.0368886,0.000298596
ENSG00000157916,-0.223368,0.112882,3.18659e-05
ENSG00000157911,-0.076222,0.0309283,0.000424879
ENSG00000149527,-0.045137,0.0206924,0.000950077
ENSG00000157881,0.010954,0.0440979,0.000208899
ENSG00000197921,0.0826939,0.119732,2.83253e-05
ENSG00000157873,0.126775,0.0494155,0.000166411
ENSG00000157870,0.0405364,0.0399417,0.000252567
ENSG00000142606,0.03175,0.0203445,0.000980762
ENSG00000215912,0.0763443,0.0342862,0.000345804
ENSG00000169717,-0.0129205,0.0905109,4.95692e-05
ENSG00000142611,-0.0846449,0.107089,3.54066e-05
ENSG00000130762,-0.0142936,0.0290536,0.00048153
ENSG00000162591,-0.00627655,0.0150689,0.00179275
ENSG00000158109,-0.00386265,0.0126341,0.00254809
ENSG00000116213,0.00706475,0.0416967,0.000233683
ENSG00000078900,0.0836323,0.0677352,8.85165e-05
ENSG00000162592,0.00784103,0.0115742,0.00305087
ENSG00000235169,0.215181,0.122306,2.7145e-05
ENSG00000130764,-0.133985,0.0636261,0.000100319
ENSG00000116198,-0.0132899,0.0136804,0.00218223
ENSG00000169598,-0.0457566,0.0605045,0.000110941
ENSG00000198912,0.0426512,0.0535517,0.000141626
ENSG00000196581,0.0168875,0.169321,1.41626e-05
ENSG00000131697,-0.00676637,0.0207592,0.000944176
ENSG00000069424,0.000873517,0.025942,0.000604272
ENSG00000116254,-0.0737012,0.0554298,0.000132185
ENSG00000116251,0.0556158,0.0864908,5.42901e-05
ENSG00000158286,-0.0163179,0.0273353,0.000544081
ENSG00000116237,0.252523,0.146671,1.88835e-05
ENSG00000173673,-0.0708739,0.0821379,6.01912e-05
ENSG00000158292,-0.00798217,0.037109,0.000295055
ENSG00000097021,0.0647809,0.0267277,0.000676266
ENSG00000069812,-0.10002,0.117311,2.95055e-05
ENSG00000187017,0.0168399,0.0160792,0.00157559
ENSG00000215788,-0.0473323,0.065198,9.55978e-05
ENSG00000171680,-0.00162272,0.0177871,0.00128762
ENSG00000162408,-0.007217,0.0321578,0.000393013
ENSG00000173662,-0.00561893,0.011288,0.00320076
ENSG00000204859,-0.0487866,0.0655842,9.44176e-05
ENSG00000162413,-0.0113079,0.0321584,0.000393013
ENSG00000041988,0.0753133,0.0506789,0.000158149
ENSG00000007923,-0.0516572,0.0429023,0.000220701
ENSG00000171735,0.0109101,0.00719022,0.00799009
ENSG00000049245,0.146274,0.0905087,4.95692e-05
ENSG00000049246,-0.0216036,0.0202582,0.000989024
ENSG00000049247,0.01764,0.0315507,0.000408356
ENSG00000049249,-0.0592532,0.0605111,0.000110941
ENSG00000116288,-0.114234,0.0751038,7.19934e-05
ENSG00000116285,0.055873,0.0412812,0.000238404
ENSG00000162426,-0.00123941,0.0233329,0.000747079
ENSG00000142599,-0.00445868,0.00859999,0.00555293
ENSG00000074800,-0.059249,0.0727579,7.67143e-05
ENSG00000131686,0.051157,0.0514591,0.000153429
