ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0116358,0.00791719,0.00747209
ENSG00000188976,0.00254509,0.0200259,0.000983139
ENSG00000187961,0.0377057,0.0171556,0.00134075
ENSG00000187583,0.0307878,0.0270602,0.000538189
ENSG00000187642,0.0280372,0.0257879,0.00059248
ENSG00000188290,0.00992092,0.0362391,0.000299781
ENSG00000187608,-0.00127364,0.0553109,0.000128646
ENSG00000188157,0.0829411,0.0347653,0.000325746
ENSG00000237330,-0.100328,0.043907,0.000204181
ENSG00000131591,0.0131064,0.02972,0.00044613
ENSG00000162571,-0.0043554,0.00816268,0.00594604
ENSG00000186891,0.00457759,0.0241282,0.000677457
ENSG00000186827,0.00105892,0.0431652,0.000211263
ENSG00000078808,0.0493439,0.0586323,0.000112123
ENSG00000176022,-0.0365653,0.0403372,0.000241949
ENSG00000184163,0.0397934,0.02196,0.000819086
ENSG00000160087,0.465507,0.218226,8.26167e-06
ENSG00000162572,0.0289078,0.0181478,0.00119794
ENSG00000131584,0.157817,0.0491571,0.000162873
ENSG00000169972,-0.0168382,0.0181667,0.00119558
ENSG00000127054,0.0335493,0.013642,0.00212325
ENSG00000224051,0.00400815,0.0429251,0.000213623
ENSG00000169962,-0.0440266,0.0273258,0.000527567
ENSG00000107404,-0.0017924,0.0401412,0.000244309
ENSG00000162576,-0.00281873,0.0409507,0.000234868
ENSG00000175756,-0.0279646,0.0605348,0.000107402
ENSG00000221978,-0.00818799,0.0700242,8.02563e-05
ENSG00000242485,0.0308539,0.0442915,0.000200641
ENSG00000235098,-0.0407006,0.0272343,0.000531108
ENSG00000205116,0.0113366,0.0360291,0.000303321
ENSG00000179403,0.0253699,0.0163241,0.00147884
ENSG00000215915,-0.016082,0.0288472,0.000468555
ENSG00000160072,0.0029822,0.00806516,0.00609121
ENSG00000197785,-0.0501088,0.0323408,0.000376496
ENSG00000205090,-0.00278068,0.0685261,8.3797e-05
ENSG00000160075,0.0686134,0.0662411,8.96982e-05
ENSG00000228594,0.0313294,0.0842236,5.54712e-05
ENSG00000197530,-0.0208032,0.0165979,0.00143517
ENSG00000189409,0.0883881,0.0662347,8.96982e-05
ENSG00000248333,0.121907,0.0571764,0.000120384
ENSG00000189339,-0.0502387,0.0453738,0.000188838
ENSG00000008128,0.0077643,0.01581,0.00155792
ENSG00000215790,0.00107155,0.0304029,0.000426066
ENSG00000008130,-0.00942875,0.0339176,0.000342269
ENSG00000078369,-0.257357,0.113239,3.06862e-05
ENSG00000169885,0.0379671,0.052715,0.000141629
ENSG00000178821,0.0129692,0.0491587,0.000162873
ENSG00000142609,-0.00285758,0.011403,0.00303557
ENSG00000187730,0.0968757,0.062266,0.000101501
ENSG00000067606,0.0725782,0.0407359,0.000237228
ENSG00000162585,0.0911946,0.0560878,0.000125105
ENSG00000157933,-0.0400772,0.105416,3.54072e-05
ENSG00000116151,0.0539348,0.0363119,0.0002986
ENSG00000157916,0.052711,0.111118,3.18665e-05
ENSG00000157911,-0.0219836,0.0304448,0.000424886
ENSG00000149527,-0.0259687,0.0203689,0.000950092
ENSG00000157881,0.0144998,0.0434084,0.000208902
ENSG00000197921,0.0329131,0.11786,2.83257e-05
ENSG00000157873,0.0513678,0.0486429,0.000166414
ENSG00000157870,0.106931,0.0393172,0.000252571
ENSG00000142606,-0.0289307,0.0200265,0.000980779
