ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0159303,0.0286302,0.0073691
ENSG00000188976,-0.0745522,0.0751535,0.000905978
ENSG00000187961,-0.00145505,0.0571331,0.00156941
ENSG00000187583,-0.00600525,0.102685,0.000485091
ENSG00000187642,0.123258,0.0897665,0.000634898
ENSG00000188290,0.142925,0.119705,0.000356684
ENSG00000187608,0.111906,0.165936,0.000185476
ENSG00000188157,0.045385,0.12756,0.000313882
ENSG00000237330,-0.0544743,0.157161,0.000206877
ENSG00000131591,-0.0348447,0.107519,0.000442288
ENSG00000162571,-0.0318583,0.0289807,0.0060993
ENSG00000186891,-0.0728221,0.0830541,0.000741903
ENSG00000186827,-0.0181312,0.154472,0.000214011
ENSG00000078808,-0.0880303,0.211524,0.000114139
ENSG00000176022,-0.00237586,0.137312,0.00027108
ENSG00000184163,-0.00357683,0.0780132,0.000841775
ENSG00000162572,0.0502528,0.0703564,0.00103438
ENSG00000131584,-0.0477104,0.199406,0.000128406
ENSG00000169972,-0.0965424,0.0665642,0.00115566
ENSG00000127054,0.0401587,0.0479247,0.00223284
ENSG00000224051,0.266417,0.176414,0.000164075
ENSG00000169962,-0.140567,0.0897574,0.000634898
ENSG00000107404,-0.220325,0.143023,0.000249679
ENSG00000162576,-0.181823,0.166022,0.000185476
ENSG00000175756,0.428443,0.211557,0.000114139
ENSG00000221978,0.0319266,0.281981,6.42032e-05
ENSG00000242485,0.225045,0.159892,0.000199743
ENSG00000235098,-0.19864,0.0964768,0.000549294
ENSG00000205116,-0.126698,0.13215,0.000292481
ENSG00000179403,0.0923449,0.0594681,0.00144814
ENSG00000215915,0.0337428,0.1121,0.00040662
ENSG00000160072,-0.0295814,0.0292475,0.00598516
ENSG00000197785,0.097114,0.103416,0.000477957
ENSG00000205090,0.0866487,0.281971,6.42032e-05
ENSG00000160075,-0.0745735,0.22612,9.98716e-05
ENSG00000228594,0.0764377,0.299139,5.70695e-05
ENSG00000197530,-0.0436644,0.061404,0.00134113
ENSG00000189409,0.0290563,0.26752,7.13369e-05
ENSG00000248333,0.218264,0.244585,8.56042e-05
ENSG00000189339,0.127954,0.1892,0.000142674
ENSG00000008128,-0.0481611,0.056372,0.00159795
ENSG00000215790,0.0125045,0.104976,0.00046369
ENSG00000008130,-0.369822,0.137295,0.00027108
ENSG00000169885,-0.054352,0.199429,0.000128406
ENSG00000178821,-0.258713,0.194108,0.00013554
ENSG00000142609,0.029806,0.0417027,0.00295335
ENSG00000187730,0.0364287,0.24428,8.56042e-05
ENSG00000067606,-0.00971063,0.147296,0.000235412
ENSG00000162585,-0.257851,0.205189,0.000121273
ENSG00000116151,-0.109824,0.129051,0.000306748
ENSG00000157911,0.0287799,0.105797,0.000456556
ENSG00000149527,-0.000747753,0.0760403,0.000884577
ENSG00000157881,-0.0132696,0.159909,0.000199743
ENSG00000197921,-0.0182286,0.319768,4.99358e-05
ENSG00000157873,0.202279,0.195143,0.00013554
ENSG00000157870,-0.016357,0.154511,0.000214011
ENSG00000142606,0.0871232,0.0740027,0.000934513
ENSG00000215912,0.0998932,0.124804,0.00032815
ENSG00000169717,0.0396776,0.234631,9.27379e-05
ENSG00000142611,0.0459024,0.378323,3.56684e-05
ENSG00000130762,-0.107104,0.108354,0.000435155
ENSG00000162591,0.0375542,0.0556373,0.00165501
ENSG00000158109,-0.108838,0.0442142,0.00261093
ENSG00000116213,-0.0547166,0.147482,0.000235412
ENSG00000078900,-0.0952834,0.26753,7.13369e-05
ENSG00000162592,0.0436296,0.0423888,0.00286061
ENSG00000130764,0.0961804,0.20523,0.000121273
ENSG00000116198,0.0126043,0.0468558,0.00233985
ENSG00000169598,0.261262,0.211505,0.000114139
ENSG00000198912,-0.33705,0.211508,0.000114139
ENSG00000131697,0.0419453,0.071578,0.000998716
ENSG00000069424,0.0962642,0.0964691,0.000549294
ENSG00000116254,-0.0665496,0.205204,0.000121273
ENSG00000116251,-0.0849544,0.255459,7.84705e-05
ENSG00000158286,0.112501,0.101901,0.000492224
ENSG00000116237,0.346533,0.380407,3.56684e-05
