ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0104954,0.0145296,0.00745699
ENSG00000188976,-0.0130821,0.0372923,0.00095834
ENSG00000187961,0.00178796,0.0313321,0.00135886
ENSG00000187583,0.0199451,0.0493891,0.000546166
ENSG00000187642,-0.0158281,0.0482394,0.000572382
ENSG00000188290,0.072052,0.0666029,0.000300027
ENSG00000187608,0.016901,0.105543,0.000119428
ENSG00000188157,0.0209071,0.0658087,0.00030731
ENSG00000237330,-0.0724065,0.0785706,0.000215554
ENSG00000131591,0.0827196,0.0557776,0.000428194
ENSG00000162571,0.0074494,0.0149605,0.00599327
ENSG00000186891,-0.0313922,0.0445591,0.00067142
ENSG00000186827,0.0339486,0.0767759,0.000225749
ENSG00000078808,-0.121931,0.111102,0.000104864
ENSG00000176022,0.0483275,0.0730999,0.000249052
ENSG00000184163,0.000148065,0.0413827,0.000779197
ENSG00000160087,-0.339673,0.427359,7.28222e-06
ENSG00000162572,0.0401409,0.0335378,0.00118555
ENSG00000131584,0.0724945,0.0946338,0.000148557
ENSG00000169972,-0.0277501,0.0332545,0.00120594
ENSG00000127054,0.00848762,0.0250976,0.00212058
ENSG00000224051,-0.0741132,0.0788336,0.000214097
ENSG00000169962,0.00231037,0.0506084,0.00051995
ENSG00000107404,-0.0163108,0.0737465,0.000244683
ENSG00000162576,0.101606,0.0748909,0.0002374
ENSG00000175756,0.116374,0.115905,9.90382e-05
ENSG00000221978,-0.370337,0.131276,7.71915e-05
ENSG00000242485,0.0159464,0.0813637,0.000200989
ENSG00000235098,-0.0294587,0.0504653,0.000522863
ENSG00000205116,0.0929456,0.0666055,0.000300027
ENSG00000179403,-0.00150399,0.0306973,0.00141275
ENSG00000215915,-0.0130136,0.0530332,0.000467518
ENSG00000160072,-0.00890345,0.0149036,0.00602676
ENSG00000197785,-0.0528818,0.0595179,0.000375762
ENSG00000205090,-0.0753776,0.124417,8.59302e-05
ENSG00000160075,-0.161836,0.126584,8.30173e-05
ENSG00000228594,-0.0822756,0.151106,5.82577e-05
ENSG00000197530,0.0244521,0.0307669,0.00141421
ENSG00000189409,-0.0156906,0.124419,8.59302e-05
ENSG00000248333,0.0576337,0.105546,0.000119428
ENSG00000189339,-0.000386897,0.0879925,0.00017186
ENSG00000008128,-0.00694455,0.0293014,0.00153072
ENSG00000215790,-0.0958647,0.0548334,0.000442759
ENSG00000008130,-0.0250794,0.0627626,0.000337895
ENSG00000078369,0.0780279,0.213721,2.91289e-05
ENSG00000169885,-0.134586,0.0955765,0.000145644
ENSG00000178821,0.259629,0.0911304,0.000160209
