ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.00155146,0.0104921,0.00732915
ENSG00000188976,-0.00548811,0.0266246,0.000965833
ENSG00000187961,-0.00088396,0.0226118,0.00134005
ENSG00000187583,0.000286397,0.0361055,0.000524841
ENSG00000187642,0.0229382,0.0344643,0.000576083
ENSG00000188290,-0.0860461,0.0476382,0.00030124
ENSG00000187608,-0.0955574,0.0746365,0.00012267
ENSG00000188157,-0.0557134,0.0455712,0.000329191
ENSG00000237330,0.0151075,0.0573157,0.000208073
ENSG00000131591,-0.0441761,0.0397425,0.000433227
ENSG00000162571,0.00363325,0.0107521,0.00596425
ENSG00000186891,0.0724209,0.0316597,0.000683226
ENSG00000186827,-0.0774475,0.0541716,0.000232918
ENSG00000078808,0.0551068,0.0804475,0.000102484
ENSG00000176022,-0.0219604,0.0524557,0.000248446
ENSG00000184163,0.00778883,0.0291671,0.000805896
ENSG00000162572,-0.021392,0.0241396,0.00117546
ENSG00000131584,-0.0200427,0.0673605,0.00015062
ENSG00000169972,0.034416,0.0242378,0.00116614
ENSG00000127054,0.00540578,0.0179137,0.00213819
ENSG00000224051,0.120654,0.0549077,0.000226707
ENSG00000169962,0.0332717,0.0350319,0.00055745
ENSG00000107404,0.00400228,0.0524526,0.000248446
ENSG00000162576,-0.0330415,0.0529676,0.000243787
ENSG00000175756,-0.0965215,0.0829294,9.93783e-05
ENSG00000221978,0.261645,0.0947682,7.60865e-05
ENSG00000242485,-0.0222871,0.0588706,0.000197204
ENSG00000235098,0.05342,0.0367045,0.000507761
ENSG00000205116,-0.0432192,0.0471538,0.000307452
ENSG00000179403,-0.0165602,0.0216,0.00146893
ENSG00000215915,-0.0266465,0.0383141,0.000459624
ENSG00000160072,-0.00566233,0.010665,0.00604344
ENSG00000197785,0.0520975,0.0431035,0.00036801
ENSG00000205090,0.0561956,0.0902688,8.38504e-05
ENSG00000160075,0.11009,0.0902703,8.38504e-05
ENSG00000228594,0.0178545,0.106221,6.05586e-05
ENSG00000197530,-0.00872317,0.0221407,0.00140217
ENSG00000189409,-0.0416965,0.0842466,9.62727e-05
ENSG00000248333,-0.0381845,0.0737127,0.000125776
ENSG00000189339,-0.0348107,0.061077,0.000180123
ENSG00000008128,-0.0156167,0.0208535,0.00155123
ENSG00000215790,0.0278179,0.0392413,0.000444097
ENSG00000008130,-0.0139304,0.0456804,0.000327638
ENSG00000078369,0.0496783,0.156377,2.79501e-05
ENSG00000169885,0.0951554,0.0691652,0.000142856
ENSG00000178821,-0.0828239,0.0663407,0.000155279
ENSG00000142609,-0.00750792,0.0149504,0.00306365
ENSG00000187730,0.0552065,0.0849347,9.47199e-05
ENSG00000067606,-0.0907933,0.0541722,0.000232918
ENSG00000162585,-0.0563047,0.0699296,0.000139751
ENSG00000157933,-0.0631873,0.144751,3.26085e-05
ENSG00000116151,-0.068993,0.0478848,0.000298135
ENSG00000157916,-0.233702,0.138312,3.57141e-05
ENSG00000157911,0.0459095,0.0400917,0.000425463
ENSG00000149527,-0.0068786,0.0264729,0.000976702
ENSG00000157881,-0.0707548,0.0586416,0.000198757
ENSG00000197921,0.113319,0.171269,2.32918e-05
ENSG00000157873,0.110648,0.0629701,0.000172359
ENSG00000157870,0.043031,0.0528105,0.000242235
ENSG00000142606,-0.0183871,0.0261276,0.000999994
ENSG00000215912,0.0752549,0.0442435,0.000349377
ENSG00000169717,0.00290197,0.121113,4.65836e-05
ENSG00000142611,-0.0529351,0.132663,3.88196e-05
