ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0120018,0.0127399,0.00747119
ENSG00000188976,-0.0217688,0.0322245,0.000983021
ENSG00000187961,0.0625412,0.0276058,0.00134059
ENSG00000187583,0.0604574,0.0435436,0.000538124
ENSG00000187642,0.0235536,0.0414964,0.000592409
ENSG00000188290,0.000491314,0.0583138,0.000299745
ENSG00000187608,0.011447,0.089003,0.000128631
ENSG00000188157,0.0581447,0.0559423,0.000325707
ENSG00000237330,-0.115808,0.0706526,0.000204157
ENSG00000131591,0.0364731,0.0478238,0.000446077
ENSG00000162571,-0.013421,0.0131349,0.00594533
ENSG00000186891,0.0156765,0.0387918,0.000678556
ENSG00000186827,-0.0478852,0.0694588,0.000211237
ENSG00000078808,0.0353938,0.0943476,0.000112109
ENSG00000176022,-0.102772,0.0649082,0.00024192
ENSG00000184163,0.0533438,0.0353367,0.000818987
ENSG00000160087,0.28163,0.351156,8.26068e-06
ENSG00000162572,0.0314736,0.0292023,0.0011978
ENSG00000131584,0.179472,0.0791007,0.000162853
ENSG00000169972,-0.0141345,0.0292328,0.00119544
ENSG00000127054,0.0364842,0.0219519,0.00212299
ENSG00000224051,0.0619073,0.0690726,0.000213598
ENSG00000169962,-0.0450335,0.0439711,0.000527503
ENSG00000107404,0.0710621,0.0645929,0.00024428
ENSG00000162576,0.0557666,0.0658955,0.000234839
ENSG00000175756,0.027291,0.097409,0.000107389
ENSG00000221978,0.0652221,0.112679,8.02466e-05
ENSG00000242485,-0.0230071,0.0712713,0.000200616
ENSG00000235098,-0.0592114,0.0438238,0.000531044
ENSG00000205116,0.014696,0.0579759,0.000303285
ENSG00000179403,0.0282864,0.0262679,0.00147866
ENSG00000215915,-0.0130922,0.0464192,0.000468498
ENSG00000160072,0.0127971,0.0129767,0.00609166
ENSG00000197785,-0.0588507,0.052041,0.000376451
ENSG00000205090,-0.0415053,0.110268,8.37869e-05
ENSG00000160075,0.14843,0.106591,8.96874e-05
ENSG00000228594,0.0998322,0.135528,5.54646e-05
ENSG00000197530,-0.0318116,0.0267083,0.001435
ENSG00000189409,0.0644142,0.106581,8.96874e-05
ENSG00000248333,0.190819,0.0920049,0.00012037
ENSG00000189339,-0.123918,0.0730129,0.000188816
ENSG00000008128,-0.00261039,0.0254404,0.00155773
ENSG00000215790,0.00298379,0.0489226,0.000426015
ENSG00000008130,0.0268168,0.0545783,0.000342228
ENSG00000078369,-0.310009,0.182218,3.06825e-05
ENSG00000169885,-0.0392,0.084826,0.000141612
ENSG00000178821,0.0313977,0.0791033,0.000162853
ENSG00000142609,-0.0055673,0.0183456,0.00303639
ENSG00000187730,0.0824363,0.100195,0.000101488
ENSG00000067606,0.0967101,0.0655498,0.000237199
ENSG00000162585,0.132324,0.0902532,0.00012509
ENSG00000157933,0.148347,0.169629,3.54029e-05
ENSG00000116151,0.0871062,0.058431,0.000298565
ENSG00000157916,0.0959631,0.178804,3.18626e-05
ENSG00000157911,-0.0759763,0.0489899,0.000424835
ENSG00000149527,-0.062653,0.0327765,0.000949978
ENSG00000157881,-0.0228361,0.0698503,0.000208877
ENSG00000197921,-0.000320177,0.189654,2.83223e-05
ENSG00000157873,0.12561,0.0782733,0.000166394
