ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.00420333,0.012091,0.00747745
ENSG00000188976,-0.00355838,0.0306231,0.000980766
ENSG00000187961,-0.0223637,0.0263042,0.00133036
ENSG00000187583,0.037332,0.0413786,0.000536916
ENSG00000187642,0.00259778,0.0393707,0.000592994
ENSG00000188290,-0.0350793,0.0550499,0.000303059
ENSG00000187608,-0.041918,0.085606,0.00012528
ENSG00000188157,-0.00907472,0.0538954,0.000316184
ENSG00000237330,-0.0174668,0.0668909,0.000205221
ENSG00000131591,-0.0821905,0.0456941,0.000440271
ENSG00000162571,0.00012937,0.0124947,0.0059192
ENSG00000186891,0.0537266,0.0369749,0.000672935
ENSG00000186827,-0.0348215,0.0655704,0.000213573
ENSG00000078808,-0.224539,0.0909613,0.000108576
ENSG00000176022,-0.0225923,0.062348,0.000236243
ENSG00000184163,0.0503344,0.0337216,0.000810147
ENSG00000160087,-0.437338,0.331498,8.35203e-06
ENSG00000162572,-0.0303786,0.0276493,0.00120388
ENSG00000131584,0.146754,0.075779,0.000159882
ENSG00000169972,-0.00963761,0.0278019,0.00119076
ENSG00000127054,-0.0112804,0.0209331,0.00210352
ENSG00000224051,0.064006,0.0657531,0.00021238
ENSG00000169962,0.0406624,0.0414173,0.000535723
ENSG00000107404,0.010069,0.0615747,0.000242209
ENSG00000162576,-0.00908366,0.0623632,0.000236243
ENSG00000175756,-0.0175837,0.0924655,0.000107383
ENSG00000221978,-0.0343053,0.104841,8.35203e-05
ENSG00000242485,0.0285574,0.0678831,0.000199255
ENSG00000235098,0.0165966,0.0412795,0.000539302
ENSG00000205116,0.0852928,0.0547307,0.000306639
ENSG00000179403,0.0055587,0.0250072,0.00146996
ENSG00000215915,0.0589792,0.0440406,0.000468907
ENSG00000160072,0.00661219,0.0122944,0.00611488
ENSG00000197785,-0.0794382,0.0495965,0.000373455
ENSG00000205090,0.0125865,0.10337,8.59066e-05
ENSG00000160075,0.0364567,0.102671,8.70997e-05
ENSG00000228594,0.0274423,0.126601,5.7271e-05
ENSG00000197530,0.0391786,0.025373,0.00143297
ENSG00000189409,0.0364403,0.0999595,9.18723e-05
ENSG00000248333,0.024152,0.0881606,0.000118122
ENSG00000189339,0.0495773,0.0695718,0.000187324
ENSG00000008128,0.0347966,0.0241339,0.00155944
ENSG00000215790,-0.0177579,0.0461189,0.000431919
ENSG00000008130,0.11901,0.0518826,0.00034124
ENSG00000078369,0.272008,0.172017,3.10218e-05
ENSG00000169885,-0.0498569,0.0804134,0.000141984
ENSG00000178821,-0.052142,0.0754997,0.000161075
ENSG00000142609,0.0209946,0.0173593,0.00305565
ENSG00000187730,-0.0335867,0.0951405,0.000101417
ENSG00000067606,-0.165186,0.0628246,0.000232664
ENSG00000162585,-0.0291321,0.0856056,0.00012528
ENSG00000157933,-0.186828,0.162871,3.46013e-05
ENSG00000116151,-0.0322609,0.0556011,0.000297093
ENSG00000157916,-0.00338852,0.168794,3.2215e-05
ENSG00000157911,-0.0216779,0.0464416,0.000425953
ENSG00000149527,-0.0144555,0.0312142,0.000943779
ENSG00000157881,0.0662205,0.0663157,0.000208801
ENSG00000197921,-0.0467411,0.179037,2.86355e-05
ENSG00000157873,-0.00119161,0.0733738,0.00017062
ENSG00000157870,0.0722566,0.0602847,0.000250561
ENSG00000142606,-0.0217113,0.0304404,0.000990312
ENSG00000215912,-0.0334911,0.0517122,0.000343626
ENSG00000169717,-0.129079,0.138684,4.77259e-05
ENSG00000142611,-0.00380003,0.160132,3.57944e-05
ENSG00000130762,0.00108078,0.0436052,0.000483224
ENSG00000162591,0.00122022,0.0226822,0.00178853
ENSG00000158109,0.000523665,0.0189622,0.00255691
ENSG00000116213,0.0167765,0.0626673,0.000233857
ENSG00000078900,0.00296795,0.104099,8.47134e-05
ENSG00000162592,-0.0264908,0.0172978,0.00308786
ENSG00000235169,-0.278124,0.179034,2.86355e-05
ENSG00000130764,0.0990695,0.0951411,0.000101417
ENSG00000116198,0.00264348,0.0204572,0.00220613
ENSG00000169598,0.060968,0.0899957,0.000113349
ENSG00000198912,0.109406,0.0804118,0.000141984
ENSG00000196581,0.0525151,0.253188,1.43178e-05
ENSG00000131697,-0.00510688,0.0311198,0.000949745
ENSG00000069424,-0.018038,0.0388296,0.000609698
ENSG00000116254,-0.0306533,0.0840175,0.000130053
ENSG00000116251,-0.144109,0.129331,5.48847e-05
ENSG00000158286,0.000310063,0.0410532,0.000545268
ENSG00000116237,0.392386,0.219319,1.90903e-05
ENSG00000173673,0.021774,0.124044,5.96573e-05
ENSG00000158292,-0.0446908,0.0558258,0.000294707
ENSG00000097021,0.0131294,0.0401669,0.0006789
ENSG00000069812,0.244973,0.179034,2.86355e-05
ENSG00000187017,-0.00024582,0.0242806,0.00156183
ENSG00000215788,0.0883177,0.100647,9.06791e-05
ENSG00000171680,-0.0256997,0.0267446,0.00128741
ENSG00000162408,0.0554118,0.0478712,0.000400897
ENSG00000173662,0.0274856,0.0169325,0.00321314
ENSG00000204859,-0.00122753,0.0993179,9.30654e-05
ENSG00000162413,0.00646039,0.047801,0.00040209
ENSG00000041988,-0.0592707,0.0749477,0.000163461
ENSG00000007923,0.00698655,0.063644,0.000226698
ENSG00000171735,-0.0049684,0.0108197,0.00797618
ENSG00000049245,-0.290661,0.135338,5.01122e-05
ENSG00000049246,0.0111843,0.0304194,0.000991505
ENSG00000049247,0.0439952,0.0472466,0.000411636
ENSG00000049249,-0.000598899,0.0919616,0.000108576
ENSG00000116288,0.0665411,0.112304,7.27819e-05
