ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.0266792,0.0121785,0.00747867
ENSG00000188976,-0.0450782,0.0308534,0.000980458
ENSG00000187961,-0.00388458,0.026502,0.00132994
ENSG00000187583,0.0512321,0.0416436,0.00053794
ENSG00000187642,0.00268279,0.0396668,0.000592807
ENSG00000188290,0.0392438,0.055355,0.000304157
ENSG00000187608,-0.0308095,0.0862497,0.000125241
ENSG00000188157,-0.0486832,0.0541986,0.000317277
ENSG00000237330,-0.0603109,0.0671991,0.000206349
ENSG00000131591,0.00665326,0.0460377,0.000440132
ENSG00000162571,-0.0195185,0.0125874,0.00591853
ENSG00000186891,-0.0518185,0.0372529,0.000672723
ENSG00000186827,0.0278389,0.0660635,0.000213506
ENSG00000078808,-0.0350745,0.0916454,0.000108542
ENSG00000176022,-0.0128705,0.0628169,0.000236169
ENSG00000184163,0.00757201,0.0339752,0.000809891
ENSG00000160087,0.0111694,0.333991,8.3494e-06
ENSG00000162572,0.0120433,0.0278573,0.00120351
ENSG00000131584,-0.127811,0.0763488,0.000159831
ENSG00000169972,-0.0194469,0.028011,0.00119039
ENSG00000127054,-0.00694295,0.0210905,0.00210286
ENSG00000224051,-0.140349,0.0662476,0.000212313
ENSG00000169962,-0.00197381,0.0417288,0.000535554
ENSG00000107404,0.0332253,0.0620378,0.000242132
ENSG00000162576,0.00562298,0.0628322,0.000236169
ENSG00000175756,0.102531,0.0931608,0.000107349
ENSG00000221978,0.129621,0.10563,8.3494e-05
ENSG00000242485,-0.0850441,0.0683936,0.000199193
ENSG00000235098,-0.0161446,0.0415899,0.000539132
ENSG00000205116,-0.0172317,0.0551422,0.000306542
ENSG00000179403,-0.0107914,0.0251952,0.00146949
ENSG00000215915,0.0310615,0.0443718,0.000468759
ENSG00000160072,-0.0219951,0.0123856,0.00611414
ENSG00000197785,0.0837021,0.0499695,0.000373337
ENSG00000205090,-0.0315421,0.104147,8.58795e-05
ENSG00000160075,-0.0248279,0.102742,8.8265e-05
ENSG00000228594,0.193299,0.127553,5.7253e-05
ENSG00000197530,-0.0418154,0.0255533,0.00143371
ENSG00000189409,-0.0558039,0.100711,9.18434e-05
ENSG00000248333,0.194973,0.0888236,0.000118084
ENSG00000189339,0.0568408,0.070095,0.000187265
ENSG00000008128,-0.0364208,0.0243153,0.00155895
ENSG00000215790,0.0643519,0.0464657,0.000431783
ENSG00000008130,-0.0745176,0.0522727,0.000341132
ENSG00000078369,0.15486,0.173311,3.1012e-05
ENSG00000169885,-0.113032,0.0810181,0.00014194
ENSG00000178821,0.0594741,0.0760674,0.000161024
ENSG00000142609,-0.0141426,0.0174898,0.00305469
ENSG00000187730,-0.00568017,0.095856,0.000101386
ENSG00000067606,0.112616,0.0632971,0.00023259
ENSG00000162585,-0.0861815,0.0862494,0.000125241
ENSG00000157933,-0.283273,0.164096,3.45904e-05
ENSG00000116151,0.0366414,0.0560193,0.000297
ENSG00000157916,-0.217657,0.170064,3.22048e-05
ENSG00000157911,0.0274916,0.0467255,0.000427012
ENSG00000149527,0.0178226,0.0314489,0.000943482
ENSG00000157881,0.0555375,0.0668144,0.000208735
ENSG00000197921,0.395004,0.180383,2.86265e-05
ENSG00000157873,0.02038,0.0739256,0.000170566
ENSG00000157870,-0.0997699,0.0607381,0.000250482
ENSG00000142606,0.00332056,0.0306693,0.00099
ENSG00000215912,-0.102,0.0521011,0.000343518
ENSG00000169717,0.0466021,0.139727,4.77108e-05
ENSG00000142611,0.358489,0.161336,3.57831e-05
ENSG00000130762,0.0550284,0.0439331,0.000483072
ENSG00000162591,1.49628e-05,0.0228528,0.00178796
ENSG00000158109,-0.0226075,0.019096,0.00255849
ENSG00000116213,0.155061,0.0631385,0.000233783
ENSG00000078900,-0.197922,0.104881,8.46867e-05
ENSG00000162592,-0.0179427,0.0174279,0.00308689
ENSG00000235169,-0.167311,0.18038,2.86265e-05
ENSG00000130764,0.0547743,0.0958566,0.000101386
ENSG00000116198,0.0145494,0.020611,0.00220543
ENSG00000169598,-0.0122848,0.0906725,0.000113313
ENSG00000198912,0.139368,0.0810165,0.00014194
ENSG00000196581,-0.0893329,0.255092,1.43133e-05
ENSG00000131697,0.0322198,0.0313146,0.000951831
ENSG00000069424,0.0676548,0.0391216,0.000609506
ENSG00000116254,-0.0857151,0.0846493,0.000130012
ENSG00000116251,0.0137393,0.130303,5.48675e-05
ENSG00000158286,0.0192362,0.041362,0.000545096
ENSG00000116237,0.0643037,0.220969,1.90843e-05
ENSG00000173673,0.0209075,0.124976,5.96385e-05
ENSG00000158292,-0.0270302,0.0562456,0.000294614
ENSG00000097021,0.0300544,0.040467,0.000678687
ENSG00000069812,0.0305578,0.18038,2.86265e-05
ENSG00000187017,0.0184264,0.0244632,0.00156134
ENSG00000215788,-0.0572399,0.101404,9.06506e-05
ENSG00000171680,0.00362761,0.0269582,0.00128581
ENSG00000162408,-0.0451618,0.0482312,0.000400771
ENSG00000173662,0.00247688,0.0170536,0.00321452
ENSG00000204859,0.257618,0.100065,9.30361e-05
ENSG00000162413,0.0230532,0.0480892,0.000403157
ENSG00000041988,-0.148953,0.0755113,0.00016341
ENSG00000007923,-0.0492302,0.0641226,0.000226626
ENSG00000171735,-0.012738,0.0108994,0.00797606
ENSG00000049245,-0.10711,0.136356,5.00964e-05
ENSG00000049246,-0.0161667,0.0306481,0.000991193
ENSG00000049247,0.000975122,0.0476019,0.000411506
ENSG00000049249,0.110532,0.0926532,0.000108542
ENSG00000116288,-0.0886317,0.113149,7.2759e-05
ENSG00000116285,0.118152,0.0632983,0.00023259
ENSG00000162426,0.00574351,0.0352361,0.000751446
ENSG00000142599,0.0130222,0.0130257,0.00555235
ENSG00000074800,-0.00303917,0.108781,7.87229e-05
ENSG00000131686,-0.0806639,0.0784364,0.000151482
ENSG00000197241,0.0531395,0.0527397,0.000335169
ENSG00000142583,0.0053456,0.046274,0.000435361
ENSG00000180758,-0.0907239,0.0793695,0.000147904
ENSG00000049239,0.000296713,0.0422941,0.000521241
ENSG00000171621,-0.14128,0.228167,1.78916e-05
ENSG00000171612,-0.163458,0.13636,5.00964e-05
ENSG00000188807,-0.127006,0.0784531,0.000151482
ENSG00000171608,-0.0822172,0.0778149,0.000153867
ENSG00000171603,0.151738,0.111342,7.51446e-05
ENSG00000178585,-0.0652361,0.106413,8.23012e-05
ENSG00000162441,0.218681,0.0838885,0.000132398
ENSG00000173614,0.021797,0.0690163,0.000195614
ENSG00000162444,0.107708,0.0875061,0.000121663
ENSG00000130939,0.00873929,0.0257632,0.00140508
ENSG00000054523,-0.0713734,0.0441924,0.000478301
ENSG00000142657,-0.167044,0.0975931,9.78072e-05
ENSG00000175279,0.0436242,0.0498902,0.00037453
ENSG00000251503,0.0806247,0.0453534,0.000453253
ENSG00000241563,0.234498,0.0897341,0.000115699
ENSG00000160049,-0.0521095,0.0508968,0.000357831
ENSG00000142655,0.319062,0.166999,3.33976e-05
ENSG00000130940,0.0451944,0.0670034,0.000207542
ENSG00000175262,-0.00730524,0.0277028,0.00121424
ENSG00000120948,0.210002,0.139725,4.77108e-05
ENSG00000009724,0.0304494,0.035317,0.000745482
ENSG00000116649,0.0818753,0.173303,3.1012e-05
ENSG00000171824,0.0372961,0.0495778,0.000379301
ENSG00000198793,-0.16552,0.0614343,0.000246904
ENSG00000171819,0.0395143,0.0422459,0.000522434
ENSG00000120942,-0.0981705,0.180388,2.86265e-05
ENSG00000204624,-0.0362583,0.0391552,0.000605928
ENSG00000116661,0.0256443,0.0752359,0.000164602
ENSG00000132879,0.0155884,0.064122,0.000226626
ENSG00000116663,0.0278303,0.0820585,0.000138361
ENSG00000116670,-0.0637602,0.0820636,0.000138361
ENSG00000162490,-0.0069256,0.043406,0.000490229
ENSG00000177674,0.00990843,0.0600299,0.000258831
ENSG00000215910,-0.0115948,0.0198224,0.00237958
ENSG00000177000,0.00151896,0.0656979,0.000215892
ENSG00000011021,0.0584591,0.0733979,0.000172952
ENSG00000175206,-0.00839869,0.0462119,0.000436554
ENSG00000120937,0.0492891,0.0760698,0.000161024
ENSG00000116685,0.107836,0.0721656,0.000178916
ENSG00000083444,0.0017156,0.0315126,0.000939903
ENSG00000116688,-0.107679,0.091152,0.00011212
ENSG00000116691,-0.00268135,0.0441003,0.000479494
ENSG00000120949,-0.0590948,0.123745,6.08313e-05
ENSG00000028137,0.0893703,0.143356,4.53253e-05
ENSG00000048707,-0.0816924,0.045535,0.000449675
ENSG00000162496,-0.0949207,0.245081,1.5506e-05
ENSG00000204518,0.0903169,0.105633,8.3494e-05
ENSG00000188984,0.0276367,0.075512,0.00016341
ENSG00000157330,-0.0185457,0.0769773,0.000157446
ENSG00000116726,0.00431839,0.0608508,0.000251675
ENSG00000116721,-0.0189022,0.0395406,0.000570144
ENSG00000239810,-0.0107812,0.0124773,0.00596028
ENSG00000179172,0.0314105,0.0942126,0.000100193
ENSG00000120952,0.0384215,0.0618889,0.000236169
ENSG00000243073,-0.0112317,0.0656964,0.000194422
ENSG00000187545,-0.00724707,0.0502316,0.000367373
ENSG00000204510,-0.110808,0.083523,0.000128819
ENSG00000232423,0.0720014,0.063959,0.000225434
ENSG00000274764,-0.109724,0.0614367,0.000234976
ENSG00000275774,0.016089,0.0257178,0.00138958
ENSG00000204505,0.00719225,0.13637,4.53253e-05
ENSG00000270601,0.125601,0.101588,9.06506e-05
ENSG00000182330,0.131746,0.0449639,0.000456831
ENSG00000204501,0.0087097,0.0105828,0.00846032
ENSG00000204481,0.0166397,0.0439311,0.000471144
ENSG00000204480,0.104467,0.0775219,0.00015506
ENSG00000204479,-0.0162071,0.0258242,0.00140151
ENSG00000204478,0.00121969,0.0482302,0.000400771
ENSG00000162494,0.0339794,0.0305032,0.00100312
ENSG00000162493,0.0872512,0.0517382,0.000348289
ENSG00000116731,0.0434482,0.0522735,0.000341132
ENSG00000189337,0.0556149,0.0677895,0.000202771
ENSG00000171729,-0.0788112,0.16134,3.57831e-05
ENSG00000142621,-0.0196757,0.0125846,0.00593404
ENSG00000142634,-0.125329,0.131736,5.36747e-05
ENSG00000162438,-0.126547,0.0810162,0.00014194
ENSG00000142615,0.0162397,0.0584146,0.000273145
ENSG00000215704,-0.0598034,0.0709948,0.000184879
ENSG00000132906,0.101383,0.0523629,0.00033994
