ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.00426705,0.0130448,0.0074816
ENSG00000188976,-0.0434607,0.032874,0.000990932
ENSG00000187961,0.0243869,0.0283319,0.00133519
ENSG00000187583,0.0833753,0.0447567,0.000534314
ENSG00000187642,-0.00316162,0.0423582,0.000596472
ENSG00000188290,0.027869,0.060549,0.000291662
ENSG00000187608,0.173598,0.0927291,0.000124315
ENSG00000188157,0.0689028,0.0571393,0.000327522
ENSG00000237330,-0.131601,0.072534,0.000203207
ENSG00000131591,0.000438543,0.0489973,0.00044586
ENSG00000162571,-0.00778274,0.0134712,0.00592886
ENSG00000186891,-0.0018552,0.0395816,0.000683731
ENSG00000186827,0.152655,0.0712872,0.000210379
ENSG00000078808,-0.0693611,0.0975368,0.000109971
ENSG00000176022,0.0151319,0.0672138,0.000236676
ENSG00000184163,0.0110212,0.0361392,0.000821195
ENSG00000160087,-0.88547,0.386002,7.17201e-06
ENSG00000162572,0.064517,0.0298225,0.0012049
ENSG00000131584,-0.0440663,0.0816929,0.000160175
ENSG00000169972,-0.0410243,0.0297951,0.00120729
ENSG00000127054,0.014945,0.0225924,0.00210259
ENSG00000224051,-0.181919,0.0701015,0.000217551
ENSG00000169962,-0.0458932,0.0450526,0.000527142
ENSG00000107404,0.00965465,0.0667088,0.000240262
ENSG00000162576,-0.0379477,0.0672313,0.000236676
ENSG00000175756,-0.161758,0.10024,0.000106385
ENSG00000221978,-0.027116,0.117288,7.76967e-05
ENSG00000242485,0.0060346,0.0743012,0.000193644
ENSG00000235098,-0.00714062,0.0445009,0.000540291
ENSG00000205116,0.0517091,0.0590018,0.000307201
ENSG00000179403,0.0504688,0.0268185,0.00148819
ENSG00000215915,-0.0280508,0.0474776,0.000469766
ENSG00000160072,-0.01595,0.0132655,0.00611533
ENSG00000197785,0.0117553,0.0532971,0.00037653
ENSG00000205090,-0.156959,0.113834,8.24781e-05
ENSG00000160075,-0.0669818,0.109195,8.96501e-05
ENSG00000228594,-0.0616845,0.139416,5.49854e-05
ENSG00000197530,-0.0230828,0.0273983,0.00142962
ENSG00000189409,0.110065,0.109188,8.96501e-05
ENSG00000248333,0.101143,0.0950406,0.000118338
ENSG00000189339,0.141236,0.0754783,0.000185277
ENSG00000008128,-0.0378781,0.0261555,0.00154557
ENSG00000215790,-0.0377946,0.0498574,0.00043032
ENSG00000008130,0.0836693,0.0556404,0.000345452
ENSG00000078369,0.00459773,0.185441,3.10787e-05
ENSG00000169885,0.0846085,0.0866885,0.000142245
ENSG00000178821,-0.0469742,0.0820017,0.000158979
ENSG00000142609,0.0227915,0.0187907,0.00303615
ENSG00000187730,-0.00534915,0.104424,9.80174e-05
ENSG00000067606,-0.050043,0.0687939,0.000225918
ENSG00000162585,0.0268011,0.0922863,0.00012551
ENSG00000157933,0.176508,0.172631,3.586e-05
ENSG00000116151,-0.0112764,0.0601822,0.000295248
ENSG00000157916,-0.222995,0.185434,3.10787e-05
ENSG00000157911,-0.0601358,0.049996,0.00042793
ENSG00000149527,0.0177802,0.0337139,0.000941923
ENSG00000157881,0.0582465,0.0734034,0.000198426
ENSG00000197921,-0.310035,0.19716,2.74927e-05
ENSG00000157873,0.125755,0.0796593,0.000168542
ENSG00000157870,0.118858,0.0649913,0.00025102
ENSG00000142606,-0.0469588,0.032895,0.000987346
ENSG00000215912,0.0622644,0.0550819,0.000352624
ENSG00000169717,0.0232067,0.145904,5.0204e-05
ENSG00000142611,0.0740491,0.178687,3.34694e-05
ENSG00000130762,-0.0564933,0.0473003,0.000478134
ENSG00000162591,0.0193748,0.0244284,0.00179539
ENSG00000158109,0.0172301,0.0204944,0.00254845
ENSG00000116213,-0.0782452,0.0680805,0.0002307
