ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.00735492,0.00809046,0.00747243
ENSG00000188976,-0.0221501,0.0204642,0.000983183
ENSG00000187961,0.022624,0.0175311,0.00134081
ENSG00000187583,0.0298335,0.0276524,0.000538213
ENSG00000187642,0.0175288,0.0263523,0.000592507
ENSG00000188290,-0.0322825,0.0370322,0.000299794
ENSG00000187608,0.0212349,0.0565213,0.000128652
ENSG00000188157,-0.0297946,0.0355261,0.000325761
ENSG00000237330,-0.0786825,0.044868,0.000204191
ENSG00000131591,0.0442203,0.0303705,0.00044615
ENSG00000162571,-0.0108579,0.00834133,0.00594631
ENSG00000186891,0.034243,0.0246562,0.000677488
ENSG00000186827,-0.0230783,0.0441098,0.000211272
ENSG00000078808,0.0323462,0.0599154,0.000112128
ENSG00000176022,-0.0653803,0.0412199,0.00024196
ENSG00000184163,0.0210795,0.0224406,0.000819123
ENSG00000160087,0.430795,0.223002,8.26204e-06
ENSG00000162572,-0.0100299,0.0185449,0.001198
ENSG00000131584,0.069724,0.0502329,0.00016288
ENSG00000169972,0.00552707,0.0185643,0.00119564
ENSG00000127054,0.0147599,0.0139406,0.00212335
ENSG00000224051,0.0407093,0.0438646,0.000213633
ENSG00000169962,-0.0110617,0.0279238,0.000527591
ENSG00000107404,0.0313538,0.0410197,0.00024432
ENSG00000162576,0.0657131,0.0418469,0.000234878
ENSG00000175756,0.0756189,0.0618596,0.000107407
ENSG00000221978,0.0722704,0.0715566,8.02599e-05
ENSG00000242485,-0.0476671,0.0452609,0.00020065
ENSG00000235098,-0.00930966,0.0278303,0.000531131
ENSG00000205116,-0.0335756,0.0368176,0.000303335
ENSG00000179403,0.0149352,0.0166814,0.00147891
ENSG00000215915,-0.00944491,0.0294785,0.000468576
ENSG00000160072,0.00288616,0.00824167,0.00609149
ENSG00000197785,0.00741529,0.0330486,0.000376513
ENSG00000205090,0.0227019,0.0700258,8.38007e-05
ENSG00000160075,0.0590886,0.0676908,8.97022e-05
ENSG00000228594,0.0773409,0.0860669,5.54737e-05
ENSG00000197530,-0.0108573,0.0169612,0.00143524
ENSG00000189409,0.0366392,0.0676842,8.97022e-05
ENSG00000248333,0.077337,0.0584277,0.00012039
ENSG00000189339,-0.101449,0.0463668,0.000188847
ENSG00000008128,-0.0228765,0.016156,0.00155799
ENSG00000215790,0.00193003,0.0310683,0.000426085
ENSG00000008130,0.00795703,0.0346599,0.000342285
ENSG00000078369,0.020587,0.115717,3.06876e-05
ENSG00000169885,-0.0283085,0.0538687,0.000141635
ENSG00000178821,0.0195648,0.0504174,0.0001617
ENSG00000142609,1.2439e-06,0.0116526,0.00303571
ENSG00000187730,-0.00294114,0.0636287,0.000101505
ENSG00000067606,0.0508788,0.0416274,0.000237239
ENSG00000162585,0.0987031,0.0573153,0.000125111
