ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.000189253,0.0316354,0.00758778
ENSG00000188976,-0.139666,0.0901013,0.000793268
ENSG00000187961,0.0929899,0.0697726,0.00132441
ENSG00000187583,0.0133617,0.109411,0.000538042
ENSG00000187642,-0.0366847,0.106056,0.000572532
ENSG00000188290,-0.112731,0.143966,0.000310409
ENSG00000187608,0.122685,0.241357,0.000110368
ENSG00000188157,-0.19702,0.136578,0.000344899
ENSG00000237330,-0.481079,0.165623,0.000234531
ENSG00000131591,-0.143303,0.121746,0.000434573
ENSG00000162571,0.0186958,0.0331949,0.00587708
ENSG00000186891,0.0101109,0.100782,0.000634614
ENSG00000186827,0.210984,0.179313,0.000200041
ENSG00000078808,-0.303366,0.234171,0.000117266
ENSG00000176022,-0.089459,0.158745,0.000255225
ENSG00000184163,0.104042,0.0862376,0.000869145
ENSG00000162572,-0.0568218,0.0764307,0.00110368
ENSG00000131584,-0.301088,0.189383,0.000179347
ENSG00000169972,0.0486828,0.0703395,0.00130372
ENSG00000127054,-0.0261896,0.0546909,0.00215907
ENSG00000224051,-0.111385,0.176293,0.000206939
ENSG00000169962,-0.0952078,0.107344,0.000558736
ENSG00000107404,0.258315,0.15276,0.000275919
ENSG00000162576,0.0767623,0.156734,0.000262123
ENSG00000175756,0.123274,0.249297,0.00010347
ENSG00000221978,0.212432,0.215937,0.00013796
ENSG00000242485,0.22506,0.185809,0.000186245
ENSG00000235098,-0.126435,0.114639,0.000489757
ENSG00000205116,-0.02853,0.152696,0.000275919
ENSG00000179403,0.0248883,0.0628259,0.00163482
ENSG00000215915,0.0821347,0.11009,0.000531144
ENSG00000160072,-0.0145266,0.0326566,0.00606332
ENSG00000197785,-0.0737246,0.142389,0.000317307
ENSG00000205090,0.0989182,0.291091,7.58778e-05
ENSG00000160075,-0.18831,0.258022,9.65717e-05
ENSG00000228594,-0.0890678,0.305283,6.89798e-05
ENSG00000197530,-0.050152,0.0648,0.00154515
ENSG00000189409,0.461952,0.234155,0.000117266
ENSG00000248333,0.21182,0.221701,0.000131062
ENSG00000189339,0.0103706,0.158781,0.000255225
ENSG00000008128,0.0537299,0.0633496,0.00157964
ENSG00000215790,0.290104,0.135235,0.000351797
ENSG00000008130,-0.0912395,0.143956,0.000310409
ENSG00000169885,-0.0161346,0.182476,0.000193143
ENSG00000178821,0.360528,0.189367,0.000179347
ENSG00000142609,0.0240135,0.0439955,0.00331793
