ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.00793413,0.0126922,0.00746536
ENSG00000188976,-0.00897013,0.0319253,0.000992378
ENSG00000187961,-0.0158855,0.0275161,0.00133697
ENSG00000187583,0.00265491,0.043341,0.000538197
ENSG00000187642,0.0582977,0.0412868,0.000592991
ENSG00000188290,-0.0882785,0.0587872,0.000292234
ENSG00000187608,0.0121016,0.0892899,0.000126635
ENSG00000188157,0.0750868,0.0556327,0.000326328
ENSG00000237330,-0.101294,0.0706801,0.000202128
ENSG00000131591,-0.00319481,0.0472422,0.000452963
ENSG00000162571,0.0160906,0.0130824,0.00594209
ENSG00000186891,0.015403,0.038658,0.000677008
ENSG00000186827,0.0290597,0.0680662,0.000217958
ENSG00000078808,0.0350855,0.0944232,0.000110805
ENSG00000176022,0.0565171,0.0664185,0.000228917
ENSG00000184163,-0.00205995,0.0351365,0.00082069
ENSG00000160087,0.908982,0.344113,8.52349e-06
ENSG00000162572,0.0193719,0.0290487,0.00119938
ENSG00000131584,-0.111456,0.0786636,0.000163164
ENSG00000169972,-0.00384907,0.02914,0.00119207
ENSG00000127054,-0.00877508,0.0220635,0.00208217
ENSG00000224051,-0.0593835,0.068642,0.000214305
ENSG00000169962,0.045103,0.0433819,0.00053698
ENSG00000107404,0.0913857,0.0645568,0.000242311
ENSG00000162576,-0.0786489,0.0657404,0.000233787
ENSG00000175756,-0.0855521,0.096522,0.00010837
ENSG00000221978,0.0957144,0.110419,8.27996e-05
ENSG00000242485,-0.0821092,0.0704664,0.000203346
ENSG00000235098,0.0148105,0.0438305,0.000526021
ENSG00000205116,-0.093605,0.0578352,0.000301975
ENSG00000179403,0.0405851,0.0262909,0.00146239
ENSG00000215915,0.00127126,0.0463631,0.000465139
ENSG00000160072,-0.00189606,0.012902,0.00610525
ENSG00000197785,-0.0895931,0.0524123,0.000367728
ENSG00000205090,-0.11983,0.110414,8.27996e-05
ENSG00000160075,0.00994124,0.106579,8.88878e-05
ENSG00000228594,-0.169703,0.134246,5.60115e-05
ENSG00000197530,-0.00988569,0.0266901,0.00142342
ENSG00000189409,0.0406696,0.108827,8.52349e-05
ENSG00000248333,0.120733,0.0929341,0.000116894
ENSG00000189339,-0.0580261,0.072911,0.000187517
ENSG00000008128,0.00977907,0.0252532,0.00156589
ENSG00000215790,-0.00514324,0.0480085,0.000438351
ENSG00000008130,-0.0444675,0.0546258,0.000338504
ENSG00000078369,-0.213645,0.1821,3.0441e-05
ENSG00000169885,0.0313213,0.0841833,0.000142464
ENSG00000178821,-0.0833497,0.0789601,0.000161946
ENSG00000142609,0.00754181,0.0182195,0.00305019
ENSG00000187730,-0.0261993,0.0987613,0.0001035
ENSG00000067606,0.179555,0.0650494,0.000238658
ENSG00000162585,0.103513,0.090606,0.000122982
ENSG00000157933,-0.188672,0.175218,3.28763e-05
ENSG00000116151,-0.0198131,0.0585456,0.000294669
ENSG00000157916,-0.0897138,0.175218,3.28763e-05
ENSG00000157911,-0.0304046,0.0486887,0.000426174
ENSG00000149527,-0.0210171,0.0325467,0.000954631
ENSG00000157881,-0.0888878,0.0694368,0.000209434
ENSG00000197921,0.18001,0.189847,2.80057e-05
ENSG00000157873,0.0094638,0.0775268,0.000168034
ENSG00000157870,0.0245677,0.0630288,0.000252052
ENSG00000142606,0.00612486,0.0322243,0.000971678
ENSG00000215912,-0.0668574,0.0529497,0.000360422
ENSG00000169717,-0.237852,0.145796,4.7488e-05
ENSG00000142611,-0.0421884,0.169068,3.53116e-05
ENSG00000130762,0.0519883,0.0457184,0.000483404
ENSG00000162591,-0.028828,0.0237767,0.00178993
ENSG00000158109,0.00133835,0.019907,0.00255339
ENSG00000116213,-0.181392,0.0662423,0.000230134
ENSG00000078900,-0.160867,0.106569,8.88878e-05
ENSG00000162592,-0.00582994,0.0180934,0.00310377
ENSG00000235169,-0.024579,0.189844,2.80057e-05
ENSG00000130764,0.130228,0.100552,9.98466e-05
ENSG00000116198,-0.00888749,0.0214986,0.00219662
ENSG00000169598,-0.175171,0.0944201,0.000113241
ENSG00000198912,-0.0722659,0.0831241,0.000146117
ENSG00000196581,0.120796,0.262823,1.46117e-05
ENSG00000131697,0.00110715,0.0328017,0.000940019
ENSG00000069424,-0.0526106,0.0406269,0.000612474
ENSG00000116254,-0.138168,0.0888603,0.000127852
ENSG00000116251,0.0729651,0.134253,5.60115e-05
ENSG00000158286,0.0992308,0.0429461,0.000547939
ENSG00000116237,0.420533,0.235137,1.82646e-05
ENSG00000173673,0.0495409,0.131419,5.84468e-05
ENSG00000158292,0.00891362,0.0580683,0.00029954
ENSG00000097021,0.0404028,0.0421413,0.000679444
ENSG00000069812,-0.313587,0.182092,3.0441e-05
ENSG00000187017,-0.0210604,0.025331,0.00157806
ENSG00000215788,0.111598,0.105884,9.01054e-05
ENSG00000171680,0.0205973,0.0282497,0.00126878
ENSG00000162408,0.0419026,0.0508399,0.000390863
ENSG00000173662,0.0086545,0.0178594,0.00317561
ENSG00000204859,-0.0573806,0.102443,9.61937e-05
ENSG00000162413,-0.00276798,0.0503728,0.000398169
ENSG00000041988,0.0300874,0.0786657,0.000163164
ENSG00000007923,0.02302,0.067502,0.000221611
ENSG00000171735,0.00920048,0.0113244,0.00800721
ENSG00000049245,0.0338434,0.140489,5.11409e-05
ENSG00000049246,0.057744,0.0318653,0.000993595
ENSG00000049247,0.00523664,0.0496963,0.000409127
ENSG00000049249,0.0291245,0.0959912,0.000109588
ENSG00000116288,-0.0573809,0.117545,7.30585e-05
ENSG00000116285,0.0247036,0.0655539,0.000235005
ENSG00000162426,0.0131717,0.0367738,0.000747632
ENSG00000142599,0.0122916,0.0135346,0.00557314
ENSG00000074800,0.0798674,0.113813,7.7929e-05
ENSG00000131686,0.107648,0.0814579,0.000152205
ENSG00000197241,-0.00662811,0.0547306,0.000337287
ENSG00000142583,-0.0218023,0.0486868,0.000426174
ENSG00000180758,-0.0203694,0.0841851,0.000142464
ENSG00000049239,0.0196805,0.0438274,0.000526021
ENSG00000171621,-0.309322,0.235082,1.82646e-05
ENSG00000171612,-0.148783,0.13885,5.23586e-05
ENSG00000188807,0.0578539,0.0789887,0.000161946
ENSG00000171608,0.0165071,0.0808009,0.00015464
ENSG00000171603,-0.0300761,0.117548,7.30585e-05
ENSG00000178585,0.0963051,0.112958,7.91467e-05
ENSG00000162441,-0.0391721,0.0852872,0.000138811
ENSG00000173614,0.209202,0.0717674,0.00019604
ENSG00000162444,0.0728868,0.0901584,0.000124199
ENSG00000130939,0.0518725,0.026818,0.00140516
ENSG00000054523,0.016049,0.0463479,0.000471227
ENSG00000142657,-0.00193561,0.100551,9.98466e-05
ENSG00000175279,-0.0651779,0.0516494,0.000378686
ENSG00000251503,-0.0508566,0.046728,0.000462704
ENSG00000241563,-0.0251245,0.0906058,0.000122982
ENSG00000160049,-0.00687896,0.0531483,0.000355551
ENSG00000142655,-0.0220099,0.175217,3.28763e-05
ENSG00000130940,0.0523457,0.0694344,0.000209434
ENSG00000175262,0.087075,0.0288553,0.00121277
ENSG00000120948,0.0525633,0.138849,5.23586e-05
ENSG00000009724,0.000334872,0.036534,0.000754938
ENSG00000116649,-0.040551,0.178556,3.16587e-05
ENSG00000171824,-0.0517218,0.0515693,0.000379904
ENSG00000198793,0.119568,0.0632968,0.000252052
ENSG00000171819,-0.0684671,0.0435767,0.000532109
ENSG00000120942,-0.256096,0.189853,2.80057e-05
ENSG00000204624,-0.0709863,0.0410733,0.000596644
ENSG00000116661,-0.0344799,0.0783728,0.000164382
ENSG00000132879,0.0170128,0.0664163,0.000228917
ENSG00000116663,0.0736335,0.0838266,0.000143682
ENSG00000116670,0.188399,0.0845514,0.000141246
ENSG00000162490,-0.035282,0.0454392,0.000484621
ENSG00000177674,0.0662183,0.0618506,0.000264228
ENSG00000215910,0.00639546,0.0205889,0.00239023
ENSG00000177000,0.015808,0.06884,0.000213087
ENSG00000011021,0.0210921,0.0777983,0.000166817
ENSG00000175206,0.0350046,0.0480743,0.000437133
ENSG00000120937,-0.0190692,0.0783756,0.000164382
ENSG00000116685,-0.0362933,0.0743531,0.000182646
ENSG00000083444,0.0364184,0.0328662,0.000936366
ENSG00000116688,-0.0703983,0.0959784,0.000109588
ENSG00000116691,0.0187977,0.0454376,0.000489492
ENSG00000120949,0.0136293,0.126263,6.33173e-05
ENSG00000028137,0.064763,0.1477,4.62704e-05
ENSG00000048707,0.0704224,0.0469783,0.000457833
ENSG00000162496,0.0105899,0.243323,1.7047e-05
ENSG00000204518,0.0657028,0.114719,7.67114e-05
ENSG00000188984,-0.0836609,0.0804889,0.000155858
ENSG00000157330,-0.0489916,0.078715,0.000163164
ENSG00000116726,0.0877663,0.0629944,0.000254487
ENSG00000116721,-0.000574002,0.041665,0.000555244
ENSG00000239810,-0.00268526,0.0130255,0.00592626
ENSG00000179172,0.0425237,0.0981903,9.98466e-05
ENSG00000120952,-0.00843155,0.0643991,0.000236222
ENSG00000243073,0.157484,0.0680649,0.00019604
ENSG00000187545,0.0285462,0.0520086,0.000371381
ENSG00000204510,-0.00338984,0.0872313,0.000127852
ENSG00000232423,0.113377,0.0664211,0.000226481
ENSG00000274764,-0.141628,0.0636062,0.00023744
ENSG00000275774,0.00474904,0.026724,0.0013942
ENSG00000204505,0.202086,0.143971,4.38351e-05
ENSG00000270601,-0.0972125,0.106069,9.01054e-05
ENSG00000182330,-0.042956,0.0469381,0.00045418
ENSG00000204501,0.0242177,0.0110198,0.0084553
ENSG00000204481,-0.0176114,0.0462433,0.000462704
ENSG00000204480,0.0958887,0.0808133,0.00015464
ENSG00000204479,0.00554071,0.0268715,0.00140272
ENSG00000204478,0.0152774,0.0498407,0.000406692
ENSG00000162494,-0.0580449,0.0317888,0.0010009
ENSG00000162493,0.180518,0.0542431,0.000343375
ENSG00000116731,0.0108349,0.0539523,0.000347028
ENSG00000189337,0.0679911,0.06964,0.000208217
ENSG00000171729,0.0449856,0.169068,3.53116e-05
ENSG00000142621,0.0311285,0.0131271,0.00590921
ENSG00000142634,0.173028,0.134248,5.60115e-05
ENSG00000162438,-0.00222968,0.0864269,0.000135158
ENSG00000142615,0.0652432,0.0601852,0.00027884
ENSG00000215704,-0.166266,0.0743552,0.000182646
ENSG00000132906,0.0164018,0.0546245,0.000338504
ENSG00000116138,-0.0336617,0.0556331,0.000326328
ENSG00000116771,-0.075952,0.0313902,0.00102647
ENSG00000197312,0.431437,0.371685,7.30585e-06
ENSG00000215695,-0.00166985,0.0655642,0.000235005
ENSG00000116786,0.379091,0.0743526,0.000182646
ENSG00000162461,-0.0756457,0.0424759,0.000560115
ENSG00000162460,-0.0483173,0.0821097,0.00014977
ENSG00000162458,-0.0133823,0.0513999,0.000382339
ENSG00000233954,-0.0962292,0.160957,3.89645e-05
ENSG00000065526,-0.0282144,0.0254946,0.00155858
ENSG00000116809,0.049423,0.0761499,0.000174123
ENSG00000183888,0.00301053,0.104462,9.25407e-05
ENSG00000173641,-0.154362,0.0970626,0.000107152
ENSG00000186510,-0.0107903,0.0283109,0.00126269
ENSG00000184908,0.030867,0.0213672,0.00221854
ENSG00000185519,0.0593009,0.0801744,0.000157076
ENSG00000142627,0.0271822,0.0618239,0.000264228
ENSG00000142632,-0.037414,0.0470379,0.000456615
ENSG00000132881,0.100857,0.0834777,0.000144899
ENSG00000037637,-0.0746253,0.172078,3.4094e-05
ENSG00000055070,0.177412,0.25251,1.58293e-05
ENSG00000187144,-0.00800726,0.0484142,0.000431045
ENSG00000157191,-0.0104587,0.0481402,0.000435916
ENSG00000219481,0.00743537,0.0150945,0.00446874
ENSG00000058453,-0.0167763,0.0204134,0.00243528
ENSG00000117122,0.411412,0.156148,4.13998e-05
ENSG00000159363,0.0879188,0.0396496,0.000642915
ENSG00000117118,-0.114619,0.121673,6.81879e-05
ENSG00000117115,-0.0178519,0.0166932,0.00364318
ENSG00000142623,-0.0459703,0.0289426,0.00120181
ENSG00000142619,-0.0142368,0.0469158,0.000459051
ENSG00000159339,-0.0221143,0.0166954,0.00363588
ENSG00000276747,0.00463602,0.0373222,0.000725714
ENSG00000179051,-0.222552,0.123908,6.57526e-05
ENSG00000074964,0.0400998,0.0704684,0.000203346
ENSG00000117148,-0.0101231,0.0257562,0.00152692
ENSG00000117154,0.136205,0.122771,6.69703e-05
ENSG00000179023,-0.0772742,0.0533141,0.000355551
ENSG00000009709,-0.195329,0.169073,3.53116e-05
ENSG00000179002,-0.00582765,0.0446085,0.000507756
ENSG00000159423,-0.0162688,0.042067,0.000571074
ENSG00000169991,0.0427049,0.127493,6.20997e-05
ENSG00000127481,-0.0590235,0.0632976,0.000252052
ENSG00000127463,0.029744,0.0376077,0.000714755
ENSG00000053372,0.00877403,0.138846,5.23586e-05
ENSG00000162482,0.020763,0.0256322,0.00154153
ENSG00000053371,-0.133852,0.105867,9.01054e-05
ENSG00000040487,-0.0131652,0.0595353,0.000284928
ENSG00000077549,-0.0865435,0.163526,3.77469e-05
ENSG00000173436,-0.230071,0.149685,4.50527e-05
ENSG00000158747,0.0138121,0.0447681,0.000504103
ENSG00000270136,0.101947,0.0634522,0.000250834
ENSG00000158748,0.375162,0.151764,4.38351e-05
ENSG00000162542,0.0196617,0.0175618,0.00329494
ENSG00000178828,0.00452585,0.0302522,0.00110318
ENSG00000169914,-0.078418,0.0704751,0.000203346
ENSG00000188784,-0.0896812,0.0506824,0.000393298
ENSG00000188257,-0.0370149,0.0756279,0.000176558
ENSG00000127472,0.0245857,0.151745,4.38351e-05
ENSG00000117215,0.142361,0.0753659,0.000177776
ENSG00000158786,-0.0775616,0.0584229,0.000295887
ENSG00000187980,0.00807643,0.214782,2.19175e-05
