ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0128189,0.0131482,0.007463
ENSG00000188976,0.0451781,0.0330829,0.000992148
ENSG00000187961,0.044484,0.0285313,0.00133502
ENSG00000187583,-0.0206128,0.04494,0.000537413
ENSG00000187642,-0.00332617,0.04281,0.000592128
ENSG00000188290,-0.02193,0.0605789,0.000295456
ENSG00000187608,-0.0513001,0.0921424,0.000127666
ENSG00000188157,-0.00755541,0.0575779,0.000327068
ENSG00000237330,-0.127428,0.0732877,0.000201834
ENSG00000131591,-0.0406286,0.0488546,0.000454734
ENSG00000162571,0.00809201,0.0135664,0.00593465
ENSG00000186891,-0.041732,0.0400839,0.000676022
ENSG00000186827,0.0187617,0.0709749,0.000215209
ENSG00000078808,-0.0672962,0.0979068,0.000110644
ENSG00000176022,-0.0972285,0.0683263,0.000232231
ENSG00000184163,0.0208352,0.036379,0.000821926
ENSG00000160087,-0.0168483,0.356809,8.51107e-06
ENSG00000162572,0.0404768,0.0300748,0.00120128
ENSG00000131584,0.123139,0.081263,0.000164142
ENSG00000169972,-0.00635271,0.0302459,0.0011879
ENSG00000127054,0.0423836,0.0228509,0.002084
ENSG00000224051,-0.00452355,0.0709732,0.000215209
ENSG00000169962,-0.041142,0.0450847,0.000533766
ENSG00000107404,-0.0427142,0.0669386,0.000241958
ENSG00000162576,-0.00893576,0.0678139,0.000235878
ENSG00000175756,-0.0494764,0.10065,0.000106996
ENSG00000221978,-0.100998,0.114493,8.2679e-05
ENSG00000242485,-0.00728781,0.0732858,0.000201834
ENSG00000235098,-0.0320833,0.0453952,0.000526471
ENSG00000205116,0.0366201,0.0597289,0.000303967
ENSG00000179403,0.0217747,0.0271486,0.00147242
ENSG00000215915,0.0149829,0.048136,0.000463246
ENSG00000160072,0.00122535,0.0133622,0.00611095
ENSG00000197785,-0.0544667,0.0542565,0.000368408
ENSG00000205090,-0.0191056,0.113655,8.38949e-05
ENSG00000160075,0.301179,0.110511,8.87583e-05
ENSG00000228594,0.141812,0.139199,5.59299e-05
ENSG00000197530,-0.05518,0.0276155,0.00142743
ENSG00000189409,-0.00658038,0.112842,8.51107e-05
ENSG00000248333,0.0788777,0.0963629,0.000116723
ENSG00000189339,-0.0773741,0.075601,0.000187244
ENSG00000008128,0.0189732,0.0261849,0.00156361
ENSG00000215790,-0.0365713,0.0496421,0.000440144
ENSG00000008130,0.066534,0.0565396,0.000339227
ENSG00000078369,-0.195327,0.188818,3.03967e-05
ENSG00000169885,0.0818808,0.0872892,0.000142257
ENSG00000178821,0.058301,0.0821826,0.000160495
ENSG00000142609,0.000906431,0.0188804,0.0030494
ENSG00000187730,0.202567,0.102405,0.000103349
ENSG00000067606,0.0233731,0.0674494,0.00023831
ENSG00000162585,-0.0134608,0.0939488,0.000122803
ENSG00000157933,-0.141407,0.181683,3.28284e-05
ENSG00000116151,0.00736136,0.0607052,0.00029424
ENSG00000157916,-0.060125,0.181683,3.28284e-05
ENSG00000157911,-0.0330093,0.0505572,0.000424338
ENSG00000149527,-0.015247,0.0337689,0.000952024
ENSG00000157881,0.0562914,0.0719986,0.000209129
ENSG00000197921,-0.357019,0.196852,2.7965e-05
ENSG00000157873,-0.0631779,0.079811,0.000170221
ENSG00000157870,0.115885,0.0653542,0.000251685
ENSG00000142606,-0.0391236,0.0334131,0.000970262
ENSG00000215912,0.0186178,0.0549032,0.000359897
ENSG00000169717,-0.0210122,0.151175,4.74188e-05
ENSG00000142611,-0.238668,0.175305,3.52602e-05
ENSG00000130762,-0.0514075,0.0474052,0.000482699
ENSG00000162591,0.0156284,0.0246372,0.00178976
ENSG00000158109,-0.00701386,0.0205927,0.0025594
ENSG00000116213,0.105427,0.0683259,0.000232231
ENSG00000078900,0.0371181,0.109019,9.11901e-05
ENSG00000162592,-0.0191378,0.0187498,0.00310289
ENSG00000235169,0.157622,0.196848,2.7965e-05
ENSG00000130764,-0.159283,0.104262,9.97011e-05
ENSG00000116198,-0.038234,0.0223163,0.00218856
ENSG00000169598,-0.0106376,0.0979037,0.000113076
ENSG00000198912,0.0613887,0.0861909,0.000145904
ENSG00000196581,0.402532,0.27252,1.45904e-05
ENSG00000131697,0.058287,0.034078,0.000935002
ENSG00000069424,-0.0247005,0.0421259,0.000611581
ENSG00000116254,-0.201319,0.0921388,0.000127666
ENSG00000116251,-0.0877486,0.139206,5.59299e-05
ENSG00000158286,0.00336166,0.0445306,0.00054714
ENSG00000116237,0.00304532,0.243812,1.8238e-05
ENSG00000173673,0.0308039,0.136267,5.83616e-05
ENSG00000158292,-0.000628979,0.0602107,0.000299103
ENSG00000097021,0.0187542,0.0437351,0.000677238
ENSG00000069812,-0.293472,0.18881,3.03967e-05
ENSG00000187017,-0.00464122,0.0262655,0.00157576
ENSG00000215788,-0.148756,0.109791,8.99742e-05
ENSG00000171680,-0.00976883,0.0292221,0.00127301
ENSG00000162408,-0.0634586,0.0526337,0.000391509
ENSG00000173662,0.0047997,0.0185111,0.00317341
ENSG00000204859,0.116322,0.106222,9.60535e-05
ENSG00000162413,0.064781,0.0523111,0.000396373
ENSG00000041988,0.0564187,0.0815681,0.000162926
ENSG00000007923,0.11939,0.0701855,0.000220072
ENSG00000171735,0.00867881,0.0117351,0.00800527
ENSG00000049245,0.138939,0.142323,5.34982e-05
ENSG00000049246,0.0506667,0.0329605,0.000997011
ENSG00000049247,-0.0724292,0.0513771,0.000410963
ENSG00000049249,-0.0588455,0.0989844,0.000110644
ENSG00000116288,-0.028562,0.121882,7.29521e-05
ENSG00000116285,-0.10316,0.0677969,0.000235878
ENSG00000162426,-0.027664,0.0380075,0.000751406
ENSG00000142599,-0.0209173,0.0140187,0.00557718
ENSG00000074800,-0.0194536,0.118012,7.78155e-05
ENSG00000131686,0.0761998,0.0844632,0.000151983
ENSG00000197241,-0.0187674,0.0567499,0.000336795
ENSG00000142583,0.107288,0.050483,0.000425554
ENSG00000180758,-0.041998,0.0876664,0.000141041
ENSG00000049239,-0.0478657,0.0454444,0.000525255
ENSG00000171621,-0.216676,0.243756,1.8238e-05
ENSG00000171612,0.0222796,0.143973,5.22823e-05
ENSG00000188807,0.0142719,0.0819029,0.00016171
