ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.0207139,0.0174547,0.00742867
ENSG00000188976,0.02802,0.0436514,0.000993863
ENSG00000187961,0.0479871,0.0368378,0.00139667
ENSG00000187583,-0.0858247,0.0599705,0.000526282
ENSG00000187642,-0.00128323,0.0556381,0.000611296
ENSG00000188290,0.00683781,0.0768913,0.000319817
ENSG00000187608,-0.0996017,0.117183,0.000137643
ENSG00000188157,0.023716,0.0808158,0.000289455
ENSG00000237330,-0.184118,0.0961576,0.00020444
ENSG00000131591,0.0750596,0.0670431,0.000421025
ENSG00000162571,0.0114862,0.0179405,0.00592674
ENSG00000186891,0.0395854,0.0538152,0.000653804
ENSG00000186827,0.0726205,0.0971236,0.000200392
ENSG00000078808,0.267045,0.133998,0.000105256
ENSG00000176022,-0.0200097,0.0882259,0.000242899
ENSG00000184163,-0.0246516,0.0471843,0.000852172
ENSG00000162572,0.00756374,0.0400007,0.00118413
ENSG00000131584,-0.0341044,0.106717,0.000165981
ENSG00000169972,-0.0861239,0.0390814,0.00124081
ENSG00000127054,0.0551223,0.0299655,0.00211322
ENSG00000224051,0.101944,0.0921391,0.000222658
ENSG00000169962,0.0901236,0.0585134,0.000552596
ENSG00000107404,-0.0449163,0.0885931,0.000240875
ENSG00000162576,-0.0252248,0.088991,0.000238851
ENSG00000175756,0.337344,0.132736,0.000107281
ENSG00000221978,0.0821737,0.15279,8.09664e-05
ENSG00000242485,-0.00813887,0.0947598,0.000210513
ENSG00000235098,0.0364459,0.0576759,0.000568789
ENSG00000205116,0.0163293,0.080838,0.000289455
ENSG00000179403,-0.0218019,0.0364439,0.00142703
ENSG00000215915,-0.0459707,0.0616316,0.000489847
ENSG00000160072,-0.0067584,0.0175132,0.00618988
ENSG00000197785,0.015956,0.070123,0.00038459
ENSG00000205090,-0.142819,0.142465,9.31114e-05
ENSG00000160075,0.0606899,0.158849,7.48939e-05
ENSG00000228594,0.00369049,0.189493,5.26282e-05
ENSG00000197530,-0.0514048,0.0374565,0.00135214
ENSG00000189409,-0.173172,0.150901,8.29906e-05
ENSG00000248333,-0.0284209,0.126891,0.000117401
ENSG00000189339,-0.120911,0.0996829,0.000190271
ENSG00000008128,0.00133386,0.0352188,0.0015161
ENSG00000215790,0.0357231,0.0657793,0.000437219
ENSG00000008130,0.0855838,0.0759355,0.000327914
ENSG00000078369,0.0489304,0.221659,3.8459e-05
ENSG00000169885,-0.00695285,0.110125,0.00015586
ENSG00000178821,-0.00579266,0.106071,0.000168005
ENSG00000142609,-0.0218615,0.0250158,0.00303017
ENSG00000187730,-0.170609,0.150901,8.29906e-05
ENSG00000067606,-0.0473608,0.0938664,0.000214561
ENSG00000162585,0.0613176,0.121742,0.000127522
ENSG00000157933,0.0425293,0.234332,3.44107e-05
ENSG00000116151,0.108356,0.0789163,0.000303624
ENSG00000157916,-0.208613,0.221656,3.8459e-05
ENSG00000157911,-0.0449966,0.0651712,0.000445315
ENSG00000149527,0.0435936,0.0450398,0.000933138
ENSG00000157881,-0.00935634,0.0909174,0.00022873
ENSG00000197921,0.0924463,0.258223,2.83382e-05
ENSG00000157873,-0.0208884,0.103048,0.000178126
ENSG00000157870,0.217083,0.0868355,0.000250996
ENSG00000142606,0.0626911,0.0436976,0.00098779
ENSG00000215912,-0.0178902,0.0752646,0.000333986
ENSG00000169717,0.10225,0.18949,5.26282e-05
ENSG00000142611,0.156989,0.291319,2.22658e-05
ENSG00000130762,0.0339665,0.0653163,0.000443291
ENSG00000162591,0.00487042,0.0327262,0.00177114
ENSG00000158109,0.0155186,0.0268818,0.00262129
ENSG00000116213,-0.0311775,0.0901183,0.000232778
ENSG00000078900,0.19607,0.144039,9.10872e-05
ENSG00000162592,0.0396864,0.0247664,0.00309899
ENSG00000235169,-0.147945,0.249469,3.03624e-05
ENSG00000130764,-0.201753,0.130294,0.000111329
