ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0121318,0.00904179,0.00747027
ENSG00000188976,0.0153275,0.0228792,0.000982279
ENSG00000187961,-0.0301271,0.0195827,0.00134194
ENSG00000187583,-0.0742482,0.0309157,0.000537718
ENSG00000187642,-0.00765721,0.0294622,0.000591962
ENSG00000188290,0.0594888,0.0413212,0.000300698
ENSG00000187608,-0.125011,0.0631915,0.000128533
ENSG00000188157,0.0250449,0.0396469,0.00032664
ENSG00000237330,0.0882453,0.0501629,0.000204003
ENSG00000131591,-0.000479009,0.0339545,0.00044574
ENSG00000162571,0.0110932,0.00932474,0.00594202
ENSG00000186891,-0.00134366,0.0275419,0.000678044
ENSG00000186827,-0.0543158,0.0493153,0.000211078
ENSG00000078808,0.0117605,0.0669862,0.000112025
ENSG00000176022,0.042538,0.0460844,0.000241737
ENSG00000184163,-0.0179791,0.0250707,0.000819548
ENSG00000160087,-0.128163,0.249318,8.25444e-06
ENSG00000162572,0.00216898,0.0207233,0.00119807
ENSG00000131584,-0.0675219,0.056161,0.00016273
ENSG00000169972,-0.00608793,0.0207551,0.00119454
ENSG00000127054,0.00719609,0.0155771,0.00212375
ENSG00000224051,-0.0911432,0.0490411,0.000213436
ENSG00000169962,0.0148626,0.0312192,0.000527105
ENSG00000107404,-0.0288382,0.0458605,0.000244096
ENSG00000162576,-0.072469,0.0467854,0.000234662
ENSG00000175756,-0.0318436,0.0691597,0.000107308
ENSG00000221978,-0.0329898,0.0800012,8.0186e-05
ENSG00000242485,0.0214232,0.0506022,0.000200465
ENSG00000235098,-0.0245396,0.0310801,0.000531822
ENSG00000205116,-0.00784139,0.0411625,0.000303056
ENSG00000179403,-0.0132713,0.01865,0.00147755
ENSG00000215915,0.0213321,0.0329573,0.000468145
ENSG00000160072,-0.0164909,0.00921246,0.00608824
ENSG00000197785,0.0122122,0.0369487,0.000376167
ENSG00000205090,0.104411,0.0782897,8.37237e-05
ENSG00000160075,0.00290033,0.0756791,8.96197e-05
ENSG00000228594,0.00229511,0.0962238,5.54227e-05
ENSG00000197530,-0.00210668,0.0189326,0.00143863
ENSG00000189409,-0.00489891,0.075179,9.07989e-05
ENSG00000248333,-0.119353,0.0653228,0.000120279
ENSG00000189339,0.0637584,0.0518386,0.000188673
ENSG00000008128,-0.00942842,0.0180558,0.00155773
ENSG00000215790,-0.0447945,0.0346867,0.000426873
ENSG00000008130,0.0246699,0.0386836,0.000343149
ENSG00000078369,-0.00994559,0.129373,3.06594e-05
ENSG00000169885,0.0818405,0.0602259,0.000141505
ENSG00000178821,-0.0110937,0.0561628,0.00016273
