ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0216214,0.0261679,0.0078339
ENSG00000188976,-0.00701596,0.0687169,0.000935227
ENSG00000187961,-0.00509073,0.0612631,0.00117729
ENSG00000187583,-0.0821098,0.0950049,0.000489619
ENSG00000187642,-0.0455986,0.0882674,0.000566638
ENSG00000188290,-0.103617,0.11192,0.000352086
ENSG00000187608,-0.163494,0.153525,0.000187045
ENSG00000188157,0.268006,0.108594,0.000374091
ENSG00000237330,-0.07438,0.138152,0.000231056
ENSG00000131591,0.0296109,0.0949739,0.000489619
ENSG00000162571,-0.0291388,0.0277454,0.00573789
ENSG00000186891,-0.0320571,0.0832048,0.000638155
ENSG00000186827,-0.0958552,0.155844,0.000181544
ENSG00000078808,-0.106371,0.186712,0.000126531
ENSG00000176022,-0.0638358,0.145251,0.000209051
ENSG00000184163,-0.0348583,0.0709197,0.000880214
ENSG00000162572,0.0895985,0.0579891,0.00131482
ENSG00000131584,-0.0104502,0.179038,0.000137533
ENSG00000169972,-0.0420859,0.0621484,0.00114428
ENSG00000127054,0.0436064,0.0458932,0.00210151
ENSG00000224051,0.134216,0.175546,0.000143035
ENSG00000169962,-0.0946755,0.0923703,0.000517126
ENSG00000107404,-0.0580181,0.138137,0.000231056
ENSG00000162576,0.0619052,0.149297,0.000198048
ENSG00000175756,-0.243808,0.190882,0.000121029
ENSG00000221978,0.024156,0.195398,0.000115528
ENSG00000242485,0.17412,0.136524,0.000236557
ENSG00000235098,-0.125436,0.0846245,0.00061615
ENSG00000205116,0.134254,0.130596,0.000258563
ENSG00000179403,-0.0852727,0.0572719,0.00134783
ENSG00000215915,-0.118976,0.0982884,0.000456611
ENSG00000160072,0.0219058,0.026805,0.006167
ENSG00000197785,-0.255279,0.124191,0.00028607
ENSG00000205090,0.188632,0.258381,6.6016e-05
ENSG00000160075,0.291308,0.200192,0.000110027
ENSG00000228594,0.40009,0.298388,4.9512e-05
ENSG00000197530,0.0238059,0.0542331,0.00151287
ENSG00000189409,-0.195879,0.258378,6.6016e-05
ENSG00000248333,-0.0318923,0.217095,9.35227e-05
ENSG00000189339,0.142058,0.182725,0.000132032
ENSG00000008128,0.0418155,0.0556924,0.00140284
ENSG00000215790,0.0617411,0.0977201,0.000462112
ENSG00000008130,0.10503,0.109402,0.00036859
ENSG00000169885,-0.0889959,0.172285,0.000148536
ENSG00000178821,-0.0829046,0.158262,0.000176043
ENSG00000142609,-0.057179,0.0385309,0.00298723
ENSG00000187730,-0.078319,0.179045,0.000137533
ENSG00000067606,0.14471,0.145227,0.000209051
ENSG00000162585,0.102592,0.179041,0.000137533
ENSG00000116151,0.0528874,0.109413,0.00036859
ENSG00000157911,-0.185526,0.11559,0.00033008
ENSG00000149527,-0.0121097,0.0671518,0.000979238
ENSG00000157881,0.0452533,0.143359,0.000214552
ENSG00000157873,0.0472712,0.186806,0.000126531
ENSG00000157870,-0.0905447,0.141639,0.000220053
ENSG00000142606,-0.0675676,0.0671633,0.000979238
ENSG00000215912,-0.130313,0.117601,0.000319078
ENSG00000169717,0.0466511,0.283047,5.50134e-05
ENSG00000130762,0.0330312,0.0983092,0.000456611
ENSG00000162591,0.0867947,0.0490714,0.00183745
ENSG00000158109,-0.0423832,0.0403852,0.00269566
ENSG00000116213,0.184472,0.133469,0.00024756
ENSG00000078900,0.375301,0.231127,8.25201e-05
ENSG00000162592,0.0596933,0.0400025,0.00277267
ENSG00000130764,0.169657,0.217094,9.35227e-05
ENSG00000116198,-0.0293904,0.0376455,0.00313576
ENSG00000169598,-0.0529029,0.179052,0.000137533
ENSG00000198912,0.222114,0.18665,0.000126531
ENSG00000131697,0.0467608,0.0679286,0.000957233
ENSG00000069424,-0.0410636,0.0861799,0.000594144
ENSG00000116254,0.191743,0.190842,0.000121029
ENSG00000116251,-0.12375,0.258592,6.6016e-05
ENSG00000158286,-0.071125,0.0835326,0.000632654
ENSG00000173673,0.33694,0.365414,3.3008e-05
ENSG00000158292,0.13539,0.100122,0.000440107
ENSG00000097021,0.0298761,0.0816619,0.000825201
ENSG00000069812,-0.409516,0.316443,4.40107e-05
ENSG00000187017,0.0389504,0.0543549,0.00149636
ENSG00000215788,-0.0603788,0.231333,8.25201e-05
ENSG00000171680,0.0855247,0.0550938,0.00145785
ENSG00000162408,0.126051,0.12417,0.00028607
ENSG00000173662,-0.0329399,0.0380116,0.00305874
ENSG00000204859,0.0647084,0.182722,0.000132032
ENSG00000162413,0.0964555,0.107796,0.000379592
ENSG00000041988,0.389685,0.172287,0.000148536
ENSG00000007923,0.124932,0.141548,0.000220053
ENSG00000171735,0.0697251,0.0266053,0.00632104
ENSG00000049245,-0.121865,0.298379,4.9512e-05
ENSG00000049246,-0.0473178,0.0651738,0.00102875
ENSG00000049247,-0.0151825,0.111948,0.000352086
ENSG00000049249,-0.185042,0.210991,9.90241e-05
ENSG00000116288,-0.346297,0.316436,4.40107e-05
ENSG00000116285,0.023719,0.130596,0.000258563
ENSG00000162426,0.0263712,0.0810999,0.000671163
ENSG00000142599,-0.0495109,0.0288509,0.0053528
ENSG00000074800,-0.326335,0.239245,7.70187e-05
ENSG00000131686,-0.041026,0.179084,0.000137533
ENSG00000197241,-0.0380669,0.126629,0.000275067
ENSG00000142583,-0.058512,0.0995273,0.000445608
ENSG00000180758,-0.146337,0.158275,0.000176043
ENSG00000049239,0.080233,0.0900012,0.000544632
ENSG00000171612,0.254849,0.258427,6.6016e-05
ENSG00000188807,0.277517,0.20019,0.000110027
ENSG00000171608,-0.177935,0.210969,9.90241e-05
ENSG00000171603,0.173673,0.190859,0.000121029
ENSG00000178585,-0.0161132,0.283069,5.50134e-05
ENSG00000162441,-0.165117,0.20017,0.000110027
ENSG00000173614,-0.0700114,0.141543,0.000220053
ENSG00000162444,0.230985,0.160778,0.000170541
ENSG00000130939,-0.0558476,0.0548654,0.00146886
ENSG00000054523,-0.0495129,0.107879,0.000379592
ENSG00000142657,-0.081909,0.22377,8.80214e-05
ENSG00000175279,-0.0763391,0.103393,0.0004126
ENSG00000251503,-0.0612165,0.0965583,0.000473115
ENSG00000241563,0.0049509,0.217112,9.35227e-05
ENSG00000160049,0.111756,0.124289,0.00028607
ENSG00000142655,0.000959888,0.298349,4.9512e-05
ENSG00000130940,-0.0928688,0.120731,0.000302574
ENSG00000175262,-0.100791,0.0566881,0.00137533
ENSG00000120948,0.142656,0.316515,4.40107e-05
ENSG00000009724,-0.134189,0.0757032,0.000770187
ENSG00000116649,-0.652281,0.298356,4.9512e-05
ENSG00000171824,0.0127953,0.122993,0.000291571
ENSG00000198793,-0.0460263,0.127898,0.000269566
ENSG00000171819,0.542929,0.0977,0.000462112
ENSG00000204624,0.181019,0.0838901,0.000627152
ENSG00000116661,0.0577192,0.147178,0.000203549
ENSG00000132879,0.00655618,0.13059,0.000258563
ENSG00000116663,0.0312779,0.160807,0.000170541
ENSG00000116670,-0.0795021,0.200244,0.000110027
ENSG00000162490,0.0325171,0.0882625,0.000555635
ENSG00000177674,-0.132023,0.121945,0.000297072
ENSG00000215910,-0.00202977,0.0422557,0.0024811
ENSG00000177000,-0.049186,0.147172,0.000203549
ENSG00000011021,-0.00382747,0.163438,0.00016504
ENSG00000175206,-0.0209231,0.114641,0.000335582
ENSG00000120937,0.0187527,0.15132,0.000192547
ENSG00000116685,-0.0623973,0.175554,0.000143035
ENSG00000083444,0.0538779,0.0669797,0.000984739
ENSG00000116688,-0.0935989,0.223775,8.80214e-05
ENSG00000116691,0.216148,0.106382,0.000390595
ENSG00000120949,0.747192,0.283034,5.50134e-05
ENSG00000028137,0.630758,0.269895,6.05147e-05
ENSG00000048707,-0.0899605,0.103542,0.0004126
ENSG00000204518,-0.21023,0.239259,7.70187e-05
ENSG00000188984,-0.12162,0.143376,0.000214552
ENSG00000157330,0.0412554,0.16931,0.000154037
ENSG00000116726,-0.0428338,0.145231,0.000209051
ENSG00000116721,-0.0438945,0.0878113,0.000550134
ENSG00000239810,0.0502506,0.0282404,0.00546833
ENSG00000179172,0.175509,0.239479,7.70187e-05
ENSG00000120952,-0.169371,0.163451,0.00016504
ENSG00000243073,-0.0451875,0.13983,0.000203549
ENSG00000187545,0.014403,0.114682,0.000335582
ENSG00000204510,-0.039535,0.200216,0.000110027
