ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.000571889,0.026162,0.00781952
ENSG00000188976,-0.0164866,0.0690499,0.000922448
ENSG00000187961,0.0328667,0.0614968,0.0011637
ENSG00000187583,0.0947283,0.0923777,0.000515625
ENSG00000187642,0.115887,0.0895107,0.000548738
ENSG00000188290,0.154308,0.115166,0.000331135
ENSG00000187608,-0.083501,0.162845,0.000165568
ENSG00000188157,0.0713564,0.109821,0.000364249
ENSG00000237330,-0.329453,0.133617,0.000245986
ENSG00000131591,-0.0703106,0.0959561,0.000477781
ENSG00000162571,-0.0096989,0.0277508,0.00570972
ENSG00000186891,0.0458372,0.0833001,0.000633887
ENSG00000186827,0.191838,0.162853,0.000165568
ENSG00000078808,0.070754,0.185438,0.000127724
ENSG00000176022,-0.144001,0.145266,0.000208142
ENSG00000184163,-0.0931241,0.068114,0.000950831
ENSG00000162572,-0.0644855,0.0581764,0.00130089
ENSG00000131584,0.0670729,0.170331,0.000151376
ENSG00000169972,0.0433808,0.0599553,0.0012252
ENSG00000127054,0.00228747,0.0457628,0.00210507
ENSG00000224051,0.443085,0.170297,0.000151376
ENSG00000169962,-0.106423,0.0927453,0.000510894
ENSG00000107404,0.0526845,0.139064,0.000227064
ENSG00000162576,-0.143251,0.140619,0.000222334
ENSG00000175756,-0.194818,0.192695,0.000118263
ENSG00000221978,-0.0651366,0.205436,0.000104071
ENSG00000242485,-0.409746,0.137642,0.000231795
ENSG00000235098,0.00248713,0.0817567,0.00065754
ENSG00000205116,0.145913,0.129925,0.000260178
ENSG00000179403,-0.0340282,0.0568486,0.00136238
ENSG00000215915,-0.0117424,0.0968571,0.00046832
ENSG00000160072,-0.0415178,0.0266316,0.00623953
ENSG00000197785,0.0393092,0.121418,0.000298022
ENSG00000205090,0.239812,0.248725,7.09575e-05
ENSG00000160075,-0.548806,0.200894,0.000108802
ENSG00000228594,0.225951,0.278091,5.6766e-05
ENSG00000197530,0.00571459,0.0532961,0.00156107
ENSG00000189409,-0.295189,0.257452,6.6227e-05
ENSG00000248333,-0.633554,0.21021,9.93406e-05
ENSG00000189339,-0.103482,0.170305,0.000151376
ENSG00000008128,-0.0345196,0.0561586,0.00137658
ENSG00000215790,0.0249807,0.100489,0.000435206
ENSG00000008130,-0.108595,0.112029,0.000350057
ENSG00000169885,-0.142356,0.165236,0.000160837
ENSG00000178821,-0.178257,0.160564,0.000170298
