ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.001461,0.00768524,0.00747109
ENSG00000188976,-0.0343556,0.0194356,0.000983318
ENSG00000187961,0.0305526,0.0166499,0.001341
ENSG00000187583,0.031615,0.0262625,0.000538287
ENSG00000187642,0.0218485,0.0250278,0.000592588
ENSG00000188290,-0.0587888,0.0351709,0.000299835
ENSG00000187608,0.0440028,0.0536805,0.000128669
ENSG00000188157,-0.00817231,0.0337405,0.000325805
ENSG00000237330,-0.0910574,0.0426128,0.000204218
ENSG00000131591,0.0299158,0.028844,0.000446211
ENSG00000162571,-0.00146936,0.00792286,0.00594594
ENSG00000186891,0.0202532,0.023417,0.00067758
ENSG00000186827,0.0118502,0.0418928,0.000211301
ENSG00000078808,-0.0261011,0.056904,0.000112143
ENSG00000176022,-0.0994634,0.0391482,0.000241993
ENSG00000184163,0.0135228,0.0213127,0.000819235
ENSG00000160087,0.169434,0.211793,8.26318e-06
ENSG00000162572,-0.015913,0.0176215,0.00119698
ENSG00000131584,0.0724915,0.0477081,0.000162903
ENSG00000169972,0.0127832,0.0176399,0.00119462
ENSG00000127054,0.0128477,0.0132399,0.00212364
ENSG00000224051,0.0635731,0.0416599,0.000213662
ENSG00000169962,-0.0191852,0.0265203,0.000527663
ENSG00000107404,-0.0115155,0.038958,0.000244354
ENSG00000162576,0.0559425,0.0397437,0.00023491
ENSG00000175756,0.0405788,0.0587504,0.000107421
ENSG00000221978,0.0378394,0.0679601,8.02708e-05
ENSG00000242485,-0.0476707,0.042986,0.000200677
ENSG00000235098,0.0114741,0.0264315,0.000531204
ENSG00000205116,-0.00948838,0.0349671,0.000303377
ENSG00000179403,0.0200098,0.015843,0.00147911
ENSG00000215915,-0.0279652,0.0279969,0.00046864
ENSG00000160072,0.00572799,0.00782743,0.00609232
ENSG00000197785,0.00944634,0.0314368,0.000375384
ENSG00000205090,0.0125609,0.0665062,8.38122e-05
ENSG00000160075,0.0446217,0.0642886,8.97145e-05
ENSG00000228594,-0.0434711,0.081741,5.54813e-05
ENSG00000197530,-0.00143673,0.0161087,0.00143543
ENSG00000189409,-0.0156652,0.0642823,8.97145e-05
ENSG00000248333,0.0557259,0.055491,0.000120406
ENSG00000189339,-0.0928336,0.0440363,0.000188873
ENSG00000008128,-0.0145913,0.0153496,0.00155702
ENSG00000215790,0.0272822,0.0295068,0.000426144
ENSG00000008130,-0.0261583,0.0329179,0.000342332
ENSG00000078369,-0.0531536,0.109901,3.06918e-05
ENSG00000169885,-0.0396043,0.0511612,0.000141654
ENSG00000178821,-0.010962,0.0478833,0.000161722
ENSG00000142609,-0.00861365,0.0110669,0.00303613
ENSG00000187730,0.0035235,0.0604306,0.000101519
ENSG00000067606,0.0320421,0.0395352,0.000237271
ENSG00000162585,0.118276,0.0544345,0.000125128
ENSG00000157933,0.00500951,0.102309,3.54136e-05
ENSG00000116151,0.0504916,0.0352415,0.000298655
ENSG00000157916,-0.273783,0.107842,3.18722e-05
ENSG00000157911,-0.0751396,0.0295474,0.000424963
ENSG00000149527,-0.0360248,0.0197685,0.000950265
ENSG00000157881,0.0398541,0.0421289,0.00020894
ENSG00000197921,0.00288352,0.114386,2.83309e-05
ENSG00000157873,0.0958048,0.0472091,0.000166444
ENSG00000157870,0.0169121,0.0381583,0.000252617
ENSG00000142606,0.0184477,0.0194478,0.000979776
ENSG00000215912,0.0466026,0.0328114,0.000344692
ENSG00000169717,0.0508248,0.0864695,4.95791e-05
ENSG00000142611,-0.0239962,0.102308,3.54136e-05
ENSG00000130762,-0.0177771,0.0277563,0.000481625
ENSG00000162591,-0.00199246,0.0144008,0.00179193
ENSG00000158109,-0.0125276,0.01207,0.0025486
ENSG00000116213,0.00212559,0.039835,0.00023373
ENSG00000078900,0.100166,0.0647109,8.8534e-05
ENSG00000162592,0.00796299,0.0110575,0.00305147
ENSG00000235169,0.255979,0.116845,2.71504e-05
ENSG00000130764,-0.122677,0.0607852,0.000100339
ENSG00000116198,-0.0112481,0.0130731,0.00218148
ENSG00000169598,-0.0226843,0.057803,0.000110963
ENSG00000198912,0.011582,0.0511606,0.000141654
ENSG00000196581,0.00763669,0.161761,1.41654e-05
ENSG00000131697,-0.0257803,0.0198323,0.000944363
ENSG00000069424,-0.00147078,0.0247837,0.000604392
ENSG00000116254,-0.0485232,0.0529548,0.000132211
ENSG00000116251,0.08508,0.082629,5.43009e-05
ENSG00000158286,-0.0228523,0.0261148,0.000544189
ENSG00000116237,0.165855,0.140122,1.88873e-05
ENSG00000173673,0.0452742,0.0784704,6.02031e-05
ENSG00000158292,0.0116355,0.0354521,0.000295113
ENSG00000097021,0.0419316,0.0255344,0.0006764
ENSG00000069812,-0.0417298,0.112073,2.95113e-05
ENSG00000187017,0.0211111,0.0153613,0.00157591
ENSG00000215788,0.00745874,0.0622869,9.56167e-05
ENSG00000171680,-0.00154546,0.0169929,0.00128787
ENSG00000162408,0.0075864,0.0308145,0.00039073
ENSG00000173662,0.0067463,0.010786,0.00320021
ENSG00000204859,-0.0336603,0.0626558,9.44363e-05
ENSG00000162413,0.0309762,0.0307226,0.000393091
ENSG00000041988,0.0399017,0.0484161,0.000158181
ENSG00000007923,0.00832055,0.0409867,0.000220745
ENSG00000171735,0.0099472,0.00686968,0.00799049
ENSG00000049245,0.0898366,0.0864675,4.95791e-05
ENSG00000049246,-0.0182682,0.0193537,0.00098922
ENSG00000049247,0.00370668,0.0301419,0.000408437
ENSG00000049249,-0.0978062,0.0578093,0.000110963
ENSG00000116288,-0.0779553,0.0717504,7.20077e-05
