ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.0714963,0.0258475,0.00781952
ENSG00000188976,-0.00789877,0.0682199,0.000922448
ENSG00000187961,-0.0433798,0.0607575,0.0011637
ENSG00000187583,-0.0921734,0.0912672,0.000515625
ENSG00000187642,0.0574798,0.0884346,0.000548738
ENSG00000188290,0.0583559,0.113781,0.000331135
ENSG00000187608,-0.160248,0.160888,0.000165568
ENSG00000188157,0.164649,0.108501,0.000364249
ENSG00000237330,-0.336422,0.132011,0.000245986
ENSG00000131591,-0.0296623,0.0948026,0.000477781
ENSG00000162571,0.0342042,0.0274172,0.00570972
ENSG00000186891,0.0558565,0.0822987,0.000633887
ENSG00000186827,0.136186,0.160895,0.000165568
ENSG00000078808,0.00173137,0.183209,0.000127724
ENSG00000176022,0.0682265,0.143519,0.000208142
ENSG00000184163,-0.0500165,0.0672951,0.000950831
ENSG00000162572,0.0386101,0.057477,0.00130089
ENSG00000131584,-0.0818558,0.168283,0.000151376
ENSG00000169972,0.0685182,0.0592346,0.0012252
ENSG00000127054,-0.0378032,0.0452127,0.00210507
ENSG00000224051,-0.110676,0.16825,0.000151376
ENSG00000169962,-0.119285,0.0916304,0.000510894
ENSG00000107404,-0.0855431,0.137392,0.000227064
ENSG00000162576,0.00631369,0.138928,0.000222334
ENSG00000175756,0.00784986,0.190379,0.000118263
ENSG00000221978,-0.209574,0.202966,0.000104071
ENSG00000242485,0.310712,0.135987,0.000231795
ENSG00000235098,-0.054638,0.0807739,0.00065754
ENSG00000205116,0.0626768,0.128363,0.000260178
ENSG00000179403,-0.0839738,0.0561653,0.00136238
ENSG00000215915,-0.0495535,0.0956927,0.00046832
ENSG00000160072,-0.0358227,0.0263115,0.00623953
ENSG00000197785,0.0332405,0.119959,0.000298022
ENSG00000205090,-0.0683378,0.245735,7.09575e-05
ENSG00000160075,0.274725,0.198479,0.000108802
ENSG00000228594,-0.202134,0.274748,5.6766e-05
ENSG00000197530,-0.0693659,0.0526554,0.00156107
ENSG00000189409,0.316371,0.254357,6.6227e-05
ENSG00000248333,-0.135675,0.207683,9.93406e-05
ENSG00000189339,0.242343,0.168258,0.000151376
ENSG00000008128,0.00998206,0.0554835,0.00137658
ENSG00000215790,0.135197,0.0992806,0.000435206
ENSG00000008130,0.187117,0.110682,0.000350057
ENSG00000169885,0.212481,0.16325,0.000160837
ENSG00000178821,0.106059,0.158634,0.000170298
ENSG00000142609,-0.0782511,0.0380635,0.00297549
ENSG00000187730,-0.165636,0.170954,0.000146646
ENSG00000067606,-0.0788195,0.143499,0.000208142
ENSG00000162585,0.21168,0.173786,0.000141915
ENSG00000157933,-0.0601221,0.425585,2.36525e-05
ENSG00000116151,0.0256017,0.110689,0.000350057
ENSG00000157916,-0.438795,0.38852,2.8383e-05
ENSG00000157911,0.000686515,0.112982,0.000335866
ENSG00000149527,-0.0331523,0.067022,0.000955562
ENSG00000157881,-0.158433,0.143504,0.000208142
ENSG00000197921,-0.152886,0.425625,2.36525e-05
ENSG00000157873,0.28281,0.176849,0.000137185
ENSG00000157870,-0.138587,0.137478,0.000227064
ENSG00000142606,0.0217137,0.0654384,0.00100287
ENSG00000215912,0.0166068,0.113019,0.000335866
ENSG00000169717,-0.0618017,0.300951,4.7305e-05
ENSG00000130762,0.0190491,0.0966866,0.000458859
ENSG00000162591,-0.164877,0.048598,0.00182124
ENSG00000158109,0.040188,0.0396993,0.00271531
ENSG00000116213,0.00220787,0.127213,0.000264908
ENSG00000078900,0.358187,0.218359,8.98796e-05
ENSG00000162592,0.0142648,0.039577,0.00275315
ENSG00000130764,-0.1725,0.186671,0.000122993
ENSG00000116198,0.00972374,0.0371142,0.00313632
ENSG00000169598,-0.0524221,0.173786,0.000141915
ENSG00000198912,-0.245356,0.194279,0.000113532
ENSG00000131697,0.00428308,0.0672068,0.000950831
ENSG00000069424,-0.0830593,0.0848335,0.000596043
ENSG00000116254,-0.102249,0.190349,0.000118263
ENSG00000116251,0.147317,0.26413,6.14965e-05
ENSG00000158286,-0.130815,0.0841808,0.000605504
ENSG00000173673,-0.334436,0.35971,3.31135e-05
ENSG00000158292,-0.111195,0.102087,0.000411554
ENSG00000097021,-0.144502,0.0804516,0.00084203
ENSG00000069812,-0.328792,0.317221,4.25745e-05
ENSG00000187017,0.00353652,0.0532036,0.00151849
ENSG00000215788,0.00861766,0.218482,8.98796e-05
ENSG00000171680,-0.0411249,0.0545185,0.00144753
ENSG00000162408,0.00996083,0.120907,0.000293291
ENSG00000173662,-0.0344038,0.0379731,0.00298022
ENSG00000204859,-0.366153,0.190355,0.000118263
ENSG00000162413,0.111056,0.107799,0.000368979
ENSG00000041988,-0.000641645,0.176757,0.000137185
ENSG00000007923,-0.124179,0.141893,0.000212873
ENSG00000171735,0.0225381,0.0259315,0.00647133
ENSG00000049245,0.942102,0.336498,3.7844e-05
ENSG00000049246,-0.0217028,0.0646727,0.00101706
ENSG00000049247,-0.0550755,0.110693,0.000350057
