ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.0107424,0.0135183,0.00743949
ENSG00000188976,-0.0186944,0.0337821,0.00100283
ENSG00000187961,-0.0251795,0.0293882,0.00132613
ENSG00000187583,-0.0647351,0.0461856,0.000536282
ENSG00000187642,0.0824505,0.0439047,0.000593333
ENSG00000188290,-0.0677507,0.0628752,0.00028906
ENSG00000187608,-0.0157154,0.0930809,0.000131852
ENSG00000188157,-0.00512033,0.0591082,0.000327094
ENSG00000237330,0.0923741,0.0752852,0.000201581
ENSG00000131591,0.0742339,0.0506267,0.000446268
ENSG00000162571,-0.0203849,0.0139381,0.00592192
ENSG00000186891,0.0699436,0.0411591,0.000675741
ENSG00000186827,-0.0117133,0.0723853,0.000218063
ENSG00000078808,-0.0037774,0.0995066,0.000112835
ENSG00000176022,-0.0620984,0.071156,0.00022567
ENSG00000184163,-0.0127514,0.0371585,0.000830413
ENSG00000160087,-0.725853,0.387465,7.60684e-06
ENSG00000162572,-0.0171785,0.0308839,0.00120061
ENSG00000131584,-0.12107,0.0832552,0.000164815
ENSG00000169972,0.026553,0.0310839,0.0011854
ENSG00000127054,-0.0494063,0.023422,0.00209061
ENSG00000224051,-0.0947272,0.0730229,0.000214259
ENSG00000169962,0.0355925,0.0464502,0.000529943
ENSG00000107404,0.130588,0.0686925,0.000242151
ENSG00000162576,-0.0937707,0.0688927,0.000240883
ENSG00000175756,-0.204126,0.10236,0.000109031
ENSG00000221978,-0.0887484,0.119588,7.98718e-05
ENSG00000242485,-0.106937,0.0748143,0.000204117
ENSG00000235098,0.0151532,0.0467301,0.000523604
ENSG00000205116,-0.065432,0.0610343,0.000306809
ENSG00000179403,-0.0373473,0.0278152,0.00147826
ENSG00000215915,-0.0101814,0.0492326,0.000469088
ENSG00000160072,-0.010192,0.0137064,0.0061197
ENSG00000197785,0.0258668,0.0558533,0.000366396
ENSG00000205090,-0.074431,0.116833,8.36752e-05
ENSG00000160075,-0.062871,0.112658,9.00143e-05
ENSG00000228594,-0.0696701,0.144746,5.45157e-05
ENSG00000197530,-0.0030609,0.0283398,0.00142755
ENSG00000189409,0.166972,0.115103,8.62108e-05
ENSG00000248333,-0.089372,0.0989633,0.000116638
ENSG00000189339,-0.0613138,0.0772548,0.000188903
ENSG00000008128,-0.00288644,0.0267917,0.00157335
ENSG00000215790,0.0487071,0.050828,0.000442464
ENSG00000008130,-0.0640751,0.0587703,0.000330897
ENSG00000078369,-0.312602,0.197914,2.91595e-05
ENSG00000169885,0.09305,0.0885172,0.000145798
ENSG00000178821,0.000165034,0.0835787,0.000163547
ENSG00000142609,-0.022716,0.0193546,0.00305795
ENSG00000187730,-0.189341,0.103565,0.000106496
ENSG00000067606,-0.0900166,0.0696101,0.000235812
ENSG00000162585,-0.0071665,0.0963806,0.000122977
ENSG00000157933,0.0832204,0.186136,3.2963e-05
ENSG00000116151,-0.0607398,0.0621986,0.000295399
ENSG00000157916,-0.321521,0.182657,3.42308e-05
ENSG00000157911,0.0373193,0.0517257,0.000427251
ENSG00000149527,0.0065831,0.0346658,0.000952123
ENSG00000157881,-0.0498844,0.0745855,0.000205385
ENSG00000197921,0.0845331,0.207115,2.66239e-05
ENSG00000157873,-0.0871326,0.0826364,0.00016735
ENSG00000157870,-0.0558004,0.0676742,0.000247222
ENSG00000142606,0.00848149,0.0342853,0.00097114
ENSG00000215912,0.0085404,0.0562525,0.000361325
ENSG00000169717,-0.0638309,0.153972,4.81766e-05
ENSG00000142611,-0.240541,0.179365,3.54986e-05
ENSG00000130762,0.0994241,0.0486499,0.000483034
ENSG00000162591,-0.028964,0.0252897,0.00179014
ENSG00000158109,-0.041725,0.0211064,0.00256731
ENSG00000116213,-0.132518,0.069987,0.000233276
ENSG00000078900,-0.150054,0.109604,9.50855e-05
ENSG00000162592,-0.0419545,0.0193127,0.00308204
ENSG00000235169,-0.256372,0.202352,2.78917e-05
ENSG00000130764,-0.0294833,0.10888,9.63533e-05
ENSG00000116198,0.0184425,0.0228924,0.00219204
ENSG00000169598,-0.0467941,0.0984291,0.000117906
ENSG00000198912,-0.165862,0.0889041,0.00014453
ENSG00000196581,0.208657,0.286164,1.39459e-05
ENSG00000131697,-0.0305223,0.0351874,0.000924231
ENSG00000069424,0.037666,0.0429095,0.000621225
ENSG00000116254,0.136969,0.0949204,0.000126781
ENSG00000116251,0.111342,0.143087,5.57835e-05
ENSG00000158286,-0.0113769,0.0456925,0.000547692
ENSG00000116237,-0.183455,0.263314,1.64815e-05
ENSG00000173673,0.147657,0.144743,5.45157e-05
ENSG00000158292,0.0293575,0.0618028,0.000299202
ENSG00000097021,0.0624621,0.044545,0.000685883
ENSG00000069812,-0.1581,0.189822,3.16952e-05
ENSG00000187017,0.00964704,0.0268454,0.00158983
ENSG00000215788,0.0860511,0.112691,9.00143e-05
ENSG00000171680,0.00471849,0.0298825,0.00128302
ENSG00000162408,0.0103213,0.0539305,0.00039302
ENSG00000173662,0.0037708,0.019033,0.00316571
ENSG00000204859,0.0412362,0.111094,9.25499e-05
ENSG00000162413,0.0231201,0.0535028,0.000399359
ENSG00000041988,0.159056,0.0832576,0.000164815
ENSG00000007923,0.0969268,0.0732404,0.000212991
ENSG00000171735,0.00649109,0.0120656,0.00798084
ENSG00000049245,-0.0524083,0.146453,5.32479e-05
ENSG00000049246,0.0475875,0.0338447,0.000996496
ENSG00000049247,-0.0120396,0.0522759,0.000418376
ENSG00000049249,-0.297121,0.103576,0.000106496
ENSG00000116288,0.0471205,0.12463,7.35328e-05
ENSG00000116285,-0.0393944,0.0688746,0.000240883
ENSG00000162426,0.0694578,0.039207,0.000744202
ENSG00000142599,0.0133479,0.0144402,0.00553905
ENSG00000074800,-0.0416872,0.121527,7.73362e-05
ENSG00000131686,-0.125544,0.086309,0.000153405
ENSG00000197241,-0.0574315,0.0582198,0.000337236
ENSG00000142583,0.0419419,0.0515706,0.000429786
ENSG00000180758,0.0714535,0.0892986,0.000143262
ENSG00000049239,-0.0424952,0.0465581,0.000527407
ENSG00000171621,-0.524656,0.253657,1.77493e-05
ENSG00000171612,-0.249843,0.148234,5.19801e-05
ENSG00000188807,0.00470031,0.0839367,0.000162279
ENSG00000171608,-0.0976435,0.0862941,0.000153405
ENSG00000171603,0.0114748,0.126839,7.09972e-05
ENSG00000178585,0.0500219,0.117754,8.24074e-05
ENSG00000162441,0.0191227,0.0909233,0.000138191
ENSG00000173614,-0.00265531,0.0764954,0.000195242
ENSG00000162444,0.0332846,0.0953993,0.000125513
ENSG00000130939,-0.114238,0.0283902,0.00141868
ENSG00000054523,-0.0730368,0.049147,0.00047416
ENSG00000142657,0.242954,0.106122,0.000101425
ENSG00000175279,-0.0364531,0.054639,0.000382878
ENSG00000251503,-0.0417912,0.0494329,0.000467821
ENSG00000241563,-0.0551115,0.0958871,0.000124245
ENSG00000160049,0.0474027,0.0568728,0.000351182
ENSG00000142655,0.0937409,0.189821,3.16952e-05
ENSG00000130940,0.0203406,0.0741266,0.00020792
ENSG00000175262,-0.0109617,0.0306859,0.00121329
ENSG00000120948,0.256241,0.146457,5.32479e-05
ENSG00000009724,0.0240259,0.0387771,0.000758148
ENSG00000116649,0.00332455,0.193737,3.04274e-05
ENSG00000171824,-0.0202731,0.0545511,0.000384145
ENSG00000198793,-0.0454997,0.0672973,0.000252293
ENSG00000171819,0.032968,0.0464471,0.000529943
ENSG00000120942,-0.210042,0.197913,2.91595e-05
ENSG00000204624,-0.0171564,0.043995,0.000590798
ENSG00000116661,-0.00138151,0.0829382,0.000166083
ENSG00000132879,-0.101229,0.0701758,0.000232009
ENSG00000116663,-0.124551,0.0900975,0.000140727
ENSG00000116670,-0.121514,0.0885231,0.000145798
ENSG00000162490,-0.0600918,0.0482153,0.000486838
ENSG00000177674,-0.0654723,0.0658555,0.000263704
ENSG00000215910,-0.00133435,0.0218735,0.00239615
ENSG00000177000,0.0324558,0.0730255,0.000214259
ENSG00000011021,0.0380087,0.0820042,0.000169886
ENSG00000175206,-0.0407773,0.0506834,0.000445
ENSG00000120937,-0.116841,0.0829403,0.000166083
ENSG00000116685,0.0565591,0.0788348,0.000183832
ENSG00000083444,0.00592373,0.035334,0.000916624
ENSG00000116688,-0.00337952,0.102953,0.000107764
ENSG00000116691,0.0415794,0.0491735,0.000472892
ENSG00000120949,-0.264468,0.131624,6.59259e-05
ENSG00000028137,-0.0184545,0.153971,4.81766e-05
ENSG00000048707,-0.0249963,0.0495702,0.000465285
ENSG00000162496,0.0224507,0.263227,1.64815e-05
ENSG00000204518,0.231523,0.122541,7.60684e-05
ENSG00000188984,0.130049,0.0852485,0.000157208
ENSG00000157330,-0.0615016,0.0846262,0.000159744
ENSG00000116726,-0.0707873,0.0664689,0.000258632
ENSG00000116721,-0.0141682,0.0442758,0.000555299
ENSG00000239810,-0.0195192,0.0138803,0.00590291
ENSG00000179172,-0.0129581,0.104193,0.000100157
ENSG00000120952,-0.0547905,0.0692416,0.000233276
ENSG00000243073,0.0456587,0.0721742,0.00019651
ENSG00000187545,0.0683444,0.0556854,0.000366396
ENSG00000204510,-0.00307074,0.0944668,0.000122977
ENSG00000232423,-0.0630083,0.07116,0.000223134
ENSG00000274764,0.0350982,0.0676395,0.00023708
ENSG00000275774,0.00441306,0.0284128,0.00139966
ENSG00000204505,0.137218,0.150084,4.5641e-05
ENSG00000270601,-0.134669,0.112113,9.12821e-05
ENSG00000182330,0.0100274,0.0503965,0.000445
ENSG00000204501,-0.0124714,0.0117383,0.00843091
ENSG00000204481,-0.0590598,0.0494988,0.000458946
ENSG00000204480,0.0261115,0.086667,0.000152137
ENSG00000204479,-0.000560238,0.0285377,0.00140727
ENSG00000204478,-0.0481296,0.0526714,0.000412037
ENSG00000162494,-0.0422927,0.0335915,0.00101425
ENSG00000162493,-0.033403,0.0577903,0.000342308
ENSG00000116731,-0.10939,0.0575712,0.000344843
ENSG00000189337,0.0103963,0.0741295,0.00020792
ENSG00000171729,0.35385,0.176245,3.67664e-05
ENSG00000142621,0.0218303,0.0139744,0.00590164
ENSG00000142634,-0.143025,0.148235,5.19801e-05
ENSG00000162438,-0.0521302,0.0909191,0.000138191
ENSG00000142615,-0.0418724,0.0640109,0.000278917
ENSG00000215704,0.0901062,0.0788371,0.000183832
ENSG00000132906,-0.0822818,0.0584336,0.000334701
ENSG00000116138,0.0606563,0.0588806,0.00032963
ENSG00000116771,-0.00447723,0.0334447,0.00102312
ENSG00000197312,-0.0224188,0.387464,7.60684e-06
ENSG00000215695,0.0969719,0.0701922,0.000232009
ENSG00000116786,-0.00317196,0.0785641,0.0001851
ENSG00000162461,0.137918,0.0450701,0.000562906
ENSG00000162460,-0.0162352,0.08739,0.000149601
ENSG00000162458,-0.0416362,0.0549098,0.000379074
ENSG00000233954,0.0740401,0.170476,3.9302e-05
ENSG00000065526,-0.0486764,0.0272224,0.00154672
ENSG00000116809,0.180755,0.0805171,0.000176225
ENSG00000183888,-0.0207046,0.112667,9.00143e-05
ENSG00000173641,0.095111,0.101764,0.000110299
ENSG00000186510,-0.00657922,0.0300991,0.001264
ENSG00000184908,-0.0147362,0.0227921,0.00220598
ENSG00000185519,-0.0407863,0.0849052,0.000158476
ENSG00000142627,0.0251513,0.0658278,0.000263704
ENSG00000142632,0.0215492,0.0501153,0.000455142
ENSG00000132881,0.130881,0.08891,0.00014453
ENSG00000037637,-0.184339,0.186152,3.2963e-05
ENSG00000055070,-0.0256239,0.26323,1.64815e-05
ENSG00000187144,0.0612142,0.0522722,0.000418376
ENSG00000157191,-0.0928494,0.0511948,0.000436125
ENSG00000219481,-0.00999144,0.0160444,0.00447536
ENSG00000058453,-0.00427004,0.021702,0.00243799
ENSG00000117122,0.105324,0.173284,3.80342e-05
ENSG00000159363,0.0218233,0.0423473,0.000637707
ENSG00000117118,-0.089061,0.126839,7.09972e-05
ENSG00000117115,0.0254381,0.0177333,0.00365255
ENSG00000142623,-0.0292736,0.0307816,0.00120442
ENSG00000142619,0.0855644,0.0499789,0.000457678
ENSG00000159339,-0.0196501,0.0177512,0.0036386
ENSG00000276747,0.00468139,0.0394059,0.000736595
ENSG00000179051,0.1222,0.13163,6.59259e-05
ENSG00000074964,-0.0785768,0.0760053,0.000197778
ENSG00000117148,-0.0078403,0.0274238,0.0015239
ENSG00000117154,-0.0881968,0.132908,6.46581e-05
ENSG00000179023,-0.0859328,0.0571626,0.000349915
ENSG00000009709,0.0516817,0.179371,3.54986e-05
ENSG00000179002,0.00748674,0.0474207,0.00050839
ENSG00000159423,0.0118828,0.0450708,0.000562906
ENSG00000169991,-0.167325,0.136996,6.08547e-05
ENSG00000127481,-0.0338081,0.0669626,0.000254829
ENSG00000127463,-0.0109548,0.0402451,0.000706168
ENSG00000053372,0.0279908,0.146453,5.32479e-05
ENSG00000162482,-0.0104569,0.0272085,0.00154799
ENSG00000053371,-0.108976,0.113474,8.87464e-05
ENSG00000040487,-0.0516347,0.0637181,0.000281453
ENSG00000077549,0.294876,0.170468,3.9302e-05
ENSG00000173436,-0.028842,0.162775,4.31054e-05
ENSG00000158747,0.00349188,0.0480209,0.000495712
ENSG00000270136,-0.0739846,0.0683365,0.000244687
ENSG00000158748,-0.0755107,0.160453,4.43732e-05
ENSG00000162542,-0.00134691,0.0186446,0.00330771
ENSG00000178828,0.00180507,0.0320528,0.00111187
ENSG00000169914,-0.107007,0.075058,0.000202849
ENSG00000188784,0.0579758,0.0540174,0.000391752
ENSG00000188257,-0.00814424,0.0811075,0.000173689
ENSG00000127472,-0.334047,0.162773,4.31054e-05
ENSG00000117215,-0.121689,0.0805197,0.000176225
ENSG00000158786,-0.0181473,0.0617998,0.000299202
ENSG00000187980,-0.0372143,0.22391,2.28205e-05
ENSG00000162543,0.000963022,0.0164189,0.00425476
ENSG00000158816,-0.0376018,0.0412355,0.000673205
ENSG00000090432,-0.0541857,0.156039,4.69088e-05
ENSG00000183114,0.114409,0.129162,6.84615e-05
ENSG00000158825,-0.0994027,0.158192,4.5641e-05
ENSG00000158828,0.00742809,0.0514197,0.000429786
ENSG00000244038,-0.00479223,0.0802301,0.000177493
ENSG00000117245,-0.0341932,0.0471301,0.000514729
ENSG00000189410,-0.0520667,0.0699933,0.000233276
ENSG00000127483,-0.292667,0.141494,5.70513e-05
ENSG00000075151,0.0239276,0.0743813,0.000206652
ENSG00000117298,0.0666777,0.108173,9.76211e-05
ENSG00000142794,0.00935597,0.0199106,0.00289187
