ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0066049,0.00792939,0.00747553
ENSG00000188976,-0.0272504,0.0200283,0.000985886
ENSG00000187961,-0.00359806,0.0171982,0.00133815
ENSG00000187583,-0.0128912,0.0271572,0.000535959
ENSG00000187642,0.00138149,0.0259192,0.000588276
ENSG00000188290,-0.074466,0.0364251,0.000297626
ENSG00000187608,0.0163788,0.0558131,0.000126724
ENSG00000188157,-0.023464,0.034706,0.000327854
ENSG00000237330,-0.0346417,0.0439265,0.000204618
ENSG00000131591,0.00508053,0.0296402,0.000449927
ENSG00000162571,0.00208969,0.00817963,0.00593973
ENSG00000186891,0.0239846,0.0241999,0.000675471
ENSG00000186827,-0.00261694,0.0427299,0.000216244
ENSG00000078808,0.0425595,0.0594714,0.000109285
ENSG00000176022,-0.0463419,0.0405064,0.000240658
ENSG00000184163,-0.00426374,0.0219387,0.000823122
ENSG00000160087,0.215525,0.237852,6.97561e-06
ENSG00000162572,-0.0451598,0.0181699,0.00119864
ENSG00000131584,-0.00165663,0.0494249,0.000161602
ENSG00000169972,0.0219467,0.0181799,0.00119748
ENSG00000127054,0.00759896,0.0136974,0.00211245
ENSG00000224051,0.0158115,0.0429605,0.000213919
ENSG00000169962,-0.00161414,0.0273007,0.000530146
ENSG00000107404,-0.104312,0.0403115,0.000242984
ENSG00000162576,0.0463358,0.0409136,0.000236008
ENSG00000175756,0.0699086,0.0610845,0.000105797
ENSG00000221978,0.0548961,0.0696439,8.13821e-05
ENSG00000242485,-0.0528506,0.0444332,0.000199967
ENSG00000235098,0.0231331,0.027211,0.000533634
ENSG00000205116,-0.0572146,0.0359393,0.000305764
ENSG00000179403,-0.00111017,0.0163427,0.00147999
ENSG00000215915,-0.0524131,0.0288583,0.000469691
ENSG00000160072,-0.00777901,0.00807262,0.00609901
ENSG00000197785,0.0511513,0.0323321,0.000377845
ENSG00000205090,0.0271352,0.0681947,8.48699e-05
ENSG00000160075,0.0185453,0.0664071,8.95203e-05
ENSG00000228594,-0.0726887,0.0840988,5.58049e-05
ENSG00000197530,0.0107127,0.0166482,0.00143116
ENSG00000189409,-0.0305876,0.0659741,9.06829e-05
ENSG00000248333,-0.0689031,0.0576956,0.000118585
ENSG00000189339,-0.0340057,0.0457858,0.000186016
