ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.0116875,0.0290624,0.0078339
ENSG00000188976,-0.0144797,0.076318,0.000935227
ENSG00000187961,0.0469186,0.0680397,0.00117729
ENSG00000187583,-0.0141563,0.105514,0.000489619
ENSG00000187642,0.0102111,0.098031,0.000566638
ENSG00000188290,0.106876,0.1243,0.000352086
ENSG00000187608,0.0416724,0.170507,0.000187045
ENSG00000188157,-0.122741,0.120606,0.000374091
ENSG00000237330,-0.163539,0.153433,0.000231056
ENSG00000131591,-0.0177873,0.105479,0.000489619
ENSG00000162571,-0.053369,0.0308144,0.00573789
ENSG00000186891,-0.0908508,0.0924084,0.000638155
ENSG00000186827,-0.153444,0.173083,0.000181544
ENSG00000078808,0.0593939,0.207365,0.000126531
ENSG00000176022,0.0236286,0.161318,0.000209051
ENSG00000184163,0.0293371,0.0787643,0.000880214
ENSG00000162572,-0.0200631,0.0644034,0.00131482
ENSG00000131584,-0.0814439,0.198842,0.000137533
ENSG00000169972,-0.0990822,0.0690229,0.00114428
ENSG00000127054,0.0891346,0.0509696,0.00210151
ENSG00000224051,-0.0315752,0.194964,0.000143035
ENSG00000169962,0.117723,0.102588,0.000517126
ENSG00000107404,-0.439786,0.153417,0.000231056
ENSG00000162576,-0.331819,0.165811,0.000198048
ENSG00000175756,-0.349285,0.211996,0.000121029
ENSG00000221978,-0.521454,0.217012,0.000115528
ENSG00000242485,-0.111922,0.151625,0.000236557
ENSG00000235098,-0.101044,0.0939851,0.00061615
ENSG00000205116,0.248362,0.145042,0.000258563
ENSG00000179403,0.0595942,0.0636069,0.00134783
ENSG00000215915,0.00216251,0.10916,0.000456611
ENSG00000160072,-0.00129812,0.02977,0.006167
ENSG00000197785,0.080926,0.137928,0.00028607
ENSG00000205090,-0.655255,0.286962,6.6016e-05
ENSG00000160075,0.120521,0.222336,0.000110027
ENSG00000228594,-0.0651356,0.331393,4.9512e-05
ENSG00000197530,0.0709231,0.060232,0.00151287
ENSG00000189409,0.334659,0.286958,6.6016e-05
ENSG00000248333,0.0493897,0.241109,9.35227e-05
ENSG00000189339,-0.213634,0.202937,0.000132032
ENSG00000008128,0.0961526,0.0618527,0.00140284
ENSG00000215790,-0.0133786,0.108529,0.000462112
ENSG00000008130,-0.13305,0.121503,0.00036859
ENSG00000169885,-0.0915433,0.191342,0.000148536
ENSG00000178821,-0.0247517,0.175767,0.000176043
ENSG00000142609,-0.1022,0.042793,0.00298723
ENSG00000187730,-0.000434495,0.19885,0.000137533
ENSG00000067606,0.0250367,0.161291,0.000209051
ENSG00000162585,-0.0576445,0.198845,0.000137533
ENSG00000116151,-0.219127,0.121515,0.00036859
ENSG00000157911,0.316227,0.128376,0.00033008
ENSG00000149527,-0.0297861,0.0745797,0.000979238
ENSG00000157881,0.0267624,0.159216,0.000214552
ENSG00000157873,-0.0784182,0.207469,0.000126531
ENSG00000157870,0.0407627,0.157306,0.000220053
ENSG00000142606,0.106542,0.0745925,0.000979238
ENSG00000215912,0.0731955,0.130609,0.000319078
ENSG00000169717,-0.357621,0.314356,5.50134e-05
ENSG00000130762,-0.0142891,0.109183,0.000456611
ENSG00000162591,0.0114866,0.0544994,0.00183745
ENSG00000158109,0.119403,0.0448523,0.00269566
ENSG00000116213,-0.154387,0.148232,0.00024756
ENSG00000078900,-0.0466501,0.256692,8.25201e-05
ENSG00000162592,0.00619934,0.0444273,0.00277267
ENSG00000130764,-0.220938,0.241107,9.35227e-05
ENSG00000116198,-0.00671232,0.0418096,0.00313576
ENSG00000169598,0.319502,0.198858,0.000137533
ENSG00000198912,0.0508435,0.207296,0.000126531
ENSG00000131697,0.0851659,0.0754425,0.000957233
ENSG00000069424,0.0146256,0.0957125,0.000594144
ENSG00000116254,-0.176936,0.211952,0.000121029
ENSG00000116251,0.0997794,0.287196,6.6016e-05
ENSG00000158286,0.0424046,0.0927724,0.000632654
ENSG00000173673,0.113285,0.405834,3.3008e-05
ENSG00000158292,-0.0528176,0.111196,0.000440107
ENSG00000097021,0.075854,0.0906948,0.000825201
