ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.00830558,0.0127345,0.00748373
ENSG00000188976,0.0275073,0.0320909,0.00099123
ENSG00000187961,-0.022964,0.0276533,0.00133595
ENSG00000187583,0.0266093,0.0436944,0.000534382
ENSG00000187642,0.0401418,0.0413576,0.000596408
ENSG00000188290,0.0465993,0.0589371,0.000293433
ENSG00000187608,0.139908,0.0906294,0.000124053
ENSG00000188157,0.0465278,0.0558455,0.000326832
ENSG00000237330,0.0111185,0.0708916,0.000202779
ENSG00000131591,0.104457,0.047952,0.000443728
ENSG00000162571,-0.00485202,0.0131439,0.00593665
ENSG00000186891,-0.00992809,0.0386851,0.000682291
ENSG00000186827,0.0298805,0.069673,0.000209936
ENSG00000078808,-0.0638634,0.0953283,0.000109739
ENSG00000176022,0.00319104,0.0656919,0.000236178
ENSG00000184163,0.0504674,0.0352952,0.000820658
ENSG00000160087,-0.068504,0.377262,7.1569e-06
ENSG00000162572,0.0594168,0.0291183,0.00120474
ENSG00000131584,-0.0299869,0.0798431,0.000159837
ENSG00000169972,-0.00423861,0.029106,0.00120594
ENSG00000127054,0.00178016,0.0220496,0.00210413
ENSG00000224051,0.0553056,0.0685142,0.000217093
ENSG00000169962,-0.0375202,0.043933,0.000528418
ENSG00000107404,-0.0303916,0.0650368,0.000240949
ENSG00000162576,-0.0115988,0.0655437,0.00023737
ENSG00000175756,-0.0178086,0.0979701,0.000106161
ENSG00000221978,0.0741594,0.114633,7.75331e-05
ENSG00000242485,-0.0475533,0.0721748,0.000195622
ENSG00000235098,-0.00652887,0.0434453,0.000540346
ENSG00000205116,-0.0176011,0.0576658,0.000306554
ENSG00000179403,0.00742491,0.0262007,0.00148625
ENSG00000215915,0.0371513,0.0462862,0.000471162
ENSG00000160072,0.0128263,0.0129513,0.00611557
ENSG00000197785,0.00432925,0.0520078,0.00037693
ENSG00000205090,-0.0891002,0.111256,8.23043e-05
ENSG00000160075,0.0608843,0.106018,9.0654e-05
ENSG00000228594,-0.130367,0.136259,5.48696e-05
ENSG00000197530,-0.020481,0.0267579,0.00142899
ENSG00000189409,0.141458,0.106715,8.94612e-05
ENSG00000248333,0.112083,0.0928886,0.000118089
ENSG00000189339,0.0775183,0.0737692,0.000184887
ENSG00000008128,0.00700972,0.0255147,0.00154828
ENSG00000215790,0.0377843,0.0487285,0.000429414
ENSG00000008130,0.0397962,0.0543806,0.000344724
ENSG00000078369,0.161043,0.181242,3.10132e-05
ENSG00000169885,0.00214152,0.0847257,0.000141945
ENSG00000178821,0.0409903,0.0801449,0.000158645
ENSG00000142609,0.00957284,0.0183544,0.00303333
ENSG00000187730,0.11033,0.10206,9.78109e-05
ENSG00000067606,-0.0219518,0.0670591,0.000226635
ENSG00000162585,0.0132338,0.0901967,0.000125246
ENSG00000157933,0.323215,0.168722,3.57845e-05
ENSG00000116151,0.0811769,0.058583,0.000297011
ENSG00000157916,-0.283711,0.181235,3.10132e-05
ENSG00000157911,-0.0841792,0.0488639,0.000427028
ENSG00000149527,-0.0103537,0.0329505,0.000939939
ENSG00000157881,0.0468121,0.0711019,0.000201586
ENSG00000197921,-0.0429384,0.192696,2.74348e-05
ENSG00000157873,0.121426,0.0778556,0.000168187
ENSG00000157870,0.158481,0.0633707,0.000251684
ENSG00000142606,0.0231065,0.0321501,0.000985266
ENSG00000215912,0.118229,0.0538346,0.000351881
ENSG00000169717,0.161665,0.142601,5.00983e-05
ENSG00000142611,-0.119957,0.174642,3.33989e-05
ENSG00000130762,-0.0352112,0.0461716,0.000478319
ENSG00000162591,0.00790595,0.0238593,0.001794
ENSG00000158109,-0.00690716,0.0199977,0.00255143
ENSG00000116213,0.0617609,0.0665389,0.000230214
ENSG00000078900,0.0504007,0.107436,8.82684e-05
ENSG00000162592,0.0243375,0.0182084,0.00309297
ENSG00000235169,-0.0826863,0.192693,2.74348e-05
ENSG00000130764,-0.0556088,0.100839,0.000100197
ENSG00000116198,0.005029,0.0215712,0.00220194
ENSG00000169598,-0.0228367,0.0963555,0.000109739
ENSG00000198912,-0.0201963,0.0840216,0.000144331
ENSG00000196581,-0.195623,0.266766,1.43138e-05
ENSG00000131697,0.0275457,0.0328915,0.000943518
ENSG00000069424,-0.00076088,0.0407135,0.000615493
ENSG00000116254,-0.0306913,0.08733,0.000133595
ENSG00000116251,-0.0101975,0.136267,5.48696e-05
ENSG00000158286,0.0366871,0.0433977,0.000541539
ENSG00000116237,0.0170199,0.231084,1.90851e-05
ENSG00000173673,-0.0645616,0.129409,6.08336e-05
ENSG00000158292,0.0547288,0.0583495,0.000299397
ENSG00000097021,0.0287484,0.0424327,0.000676327
ENSG00000069812,-0.165987,0.184824,2.98204e-05
ENSG00000187017,0.0239978,0.0254475,0.0015781
ENSG00000215788,0.191721,0.104013,9.42325e-05
