ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0229809,0.0267158,0.00784297
ENSG00000188976,0.0278558,0.0741635,0.000851982
ENSG00000187961,-0.117788,0.0599329,0.00130637
ENSG00000187583,-0.136056,0.0989783,0.000478057
ENSG00000187642,-0.143793,0.0916005,0.000558522
ENSG00000188290,0.17024,0.118026,0.00033606
ENSG00000187608,0.05595,0.207302,0.000108864
ENSG00000188157,0.207101,0.121495,0.000317127
ENSG00000237330,-0.0458262,0.137908,0.000246128
ENSG00000131591,0.0672686,0.107277,0.000407058
ENSG00000162571,0.0221613,0.0283096,0.00586448
ENSG00000186891,0.0724219,0.0809775,0.000714718
ENSG00000186827,0.0540142,0.168067,0.000165663
ENSG00000078808,0.00497031,0.241142,8.0465e-05
ENSG00000176022,0.20231,0.135319,0.000255595
ENSG00000184163,0.0639347,0.0746856,0.000842516
ENSG00000162572,0.032589,0.0617478,0.00123064
ENSG00000131584,0.0689319,0.168071,0.000165663
ENSG00000169972,0.0619334,0.061274,0.00124957
ENSG00000127054,0.0208372,0.0483794,0.00200689
ENSG00000224051,-0.185292,0.168061,0.000165663
ENSG00000169962,0.0607675,0.0927627,0.000544322
ENSG00000107404,-0.21635,0.137919,0.000246128
ENSG00000162576,0.160868,0.137943,0.000246128
ENSG00000175756,0.123497,0.207348,0.000108864
ENSG00000221978,-0.0136966,0.216983,9.93979e-05
ENSG00000242485,-0.36637,0.16806,0.000165663
ENSG00000235098,-0.0270075,0.0893378,0.000586921
ENSG00000205116,-0.0905147,0.132938,0.000265061
ENSG00000179403,-0.154944,0.0566499,0.00146257
ENSG00000215915,-0.101547,0.103138,0.000440191
ENSG00000160072,0.000136363,0.0276636,0.00614374
ENSG00000197785,-0.0741528,0.109173,0.000392858
ENSG00000205090,0.253743,0.241124,8.0465e-05
ENSG00000160075,-0.0506153,0.211965,0.000104131
ENSG00000228594,0.13735,0.287001,5.67988e-05
ENSG00000197530,0.0395325,0.0550861,0.0015525
ENSG00000189409,0.00360883,0.216958,9.93979e-05
ENSG00000248333,-0.0271205,0.241115,8.0465e-05
ENSG00000189339,-0.235851,0.149917,0.000208262
ENSG00000008128,0.0403895,0.0547321,0.0015667
ENSG00000215790,-0.0825769,0.103167,0.000440191
ENSG00000008130,-0.0305273,0.113341,0.000364459
ENSG00000078369,0.267134,0.375797,3.31326e-05
ENSG00000169885,0.0469598,0.155287,0.000194063
ENSG00000178821,0.169754,0.149925,0.000208262
ENSG00000142609,0.0208952,0.038942,0.0030766
ENSG00000187730,-0.101001,0.20295,0.000113598
ENSG00000067606,0.0193123,0.151639,0.000203529
ENSG00000162585,0.147621,0.211971,0.000104131
ENSG00000116151,0.0579765,0.121501,0.000317127
ENSG00000157911,0.0540149,0.11261,0.000369192
ENSG00000149527,0.0015476,0.0693298,0.000975046
ENSG00000157881,0.184224,0.145055,0.000222462
ENSG00000197921,0.0147514,0.314383,4.73323e-05
ENSG00000157873,-0.0447668,0.173094,0.000156197
ENSG00000157870,0.0322908,0.120694,0.000312394
ENSG00000142606,-0.0171671,0.068044,0.00101291
