ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.0230226,0.0121636,0.00747873
ENSG00000188976,-0.0568282,0.0308157,0.000980465
ENSG00000187961,-0.0126341,0.0264696,0.00132995
ENSG00000187583,0.0572441,0.0415926,0.000537944
ENSG00000187642,0.00174132,0.0396183,0.000592811
ENSG00000188290,0.0287528,0.0552873,0.000304159
ENSG00000187608,0.0381117,0.0861442,0.000125242
ENSG00000188157,-0.015791,0.0541323,0.000317279
ENSG00000237330,-0.0546573,0.0673116,0.000205158
ENSG00000131591,0.0085986,0.0459814,0.000440136
ENSG00000162571,-0.0228371,0.012572,0.00591857
ENSG00000186891,-0.0368755,0.0372073,0.000672728
ENSG00000186827,0.0491417,0.0659827,0.000213508
ENSG00000078808,-0.111016,0.0915333,0.000108543
ENSG00000176022,-0.0418128,0.0627401,0.00023617
ENSG00000184163,-0.0403076,0.0339336,0.000809897
ENSG00000160087,-0.226041,0.333582,8.34946e-06
ENSG00000162572,0.0114869,0.0278232,0.00120351
ENSG00000131584,-0.113041,0.0762555,0.000159832
ENSG00000169972,-0.0283243,0.0279767,0.00119039
ENSG00000127054,0.00275223,0.0210647,0.00210287
ENSG00000224051,-0.174911,0.0661666,0.000212315
ENSG00000169962,-0.0279987,0.0416777,0.000535558
ENSG00000107404,0.0453998,0.0619619,0.000242134
ENSG00000162576,-0.0118195,0.0627554,0.00023617
ENSG00000175756,0.10461,0.0930469,0.00010735
ENSG00000221978,0.0584008,0.105501,8.34946e-05
ENSG00000242485,-0.0439381,0.0683099,0.000199194
ENSG00000235098,-0.0665248,0.041539,0.000539136
ENSG00000205116,-0.0109158,0.0550748,0.000306544
ENSG00000179403,3.09765e-05,0.0251644,0.0014695
ENSG00000215915,-0.00247152,0.0443175,0.000468762
ENSG00000160072,-0.0105161,0.0123705,0.00611419
ENSG00000197785,0.0362054,0.0499084,0.00037334
ENSG00000205090,-0.0337711,0.10402,8.58801e-05
ENSG00000160075,0.0558239,0.102616,8.82657e-05
ENSG00000228594,0.204635,0.127397,5.72534e-05
ENSG00000197530,-0.0091389,0.0255221,0.00143372
ENSG00000189409,-0.114296,0.100588,9.1844e-05
ENSG00000248333,0.0886516,0.088715,0.000118085
ENSG00000189339,0.0900037,0.0700093,0.000187266
ENSG00000008128,-0.016499,0.0242856,0.00155896
ENSG00000215790,0.0471122,0.0464089,0.000431786
ENSG00000008130,-0.0532883,0.0522088,0.000341135
ENSG00000078369,0.0411647,0.173099,3.10123e-05
ENSG00000169885,-0.049421,0.0809191,0.000141941
ENSG00000178821,0.0879626,0.0759744,0.000161025
ENSG00000142609,-0.000649362,0.0174684,0.00305471
ENSG00000187730,0.101501,0.0957388,0.000101386
ENSG00000067606,0.160258,0.0632197,0.000232592
ENSG00000162585,0.0383434,0.0861439,0.000125242
ENSG00000157933,-0.214971,0.163895,3.45906e-05
ENSG00000116151,0.0332587,0.0559508,0.000297002
ENSG00000157916,-0.190288,0.169856,3.2205e-05
ENSG00000157911,0.0157652,0.0466684,0.000427015
ENSG00000149527,-0.012591,0.0314104,0.000943488
ENSG00000157881,-0.00592896,0.0667327,0.000208736
ENSG00000197921,0.273569,0.180163,2.86267e-05
ENSG00000157873,0.0182134,0.0738352,0.000170567
ENSG00000157870,-0.119401,0.0606638,0.000250484
ENSG00000142606,0.0359157,0.0306318,0.000990007
ENSG00000215912,-0.115508,0.0520374,0.00034352
ENSG00000169717,0.0928221,0.139556,4.77112e-05
ENSG00000142611,0.176458,0.161139,3.57834e-05
ENSG00000130762,0.0292333,0.0438793,0.000483076
ENSG00000162591,0.00203201,0.0228249,0.00178798
ENSG00000158109,-0.0268444,0.0190726,0.00255851
ENSG00000116213,0.103945,0.0630613,0.000233785
ENSG00000078900,-0.200567,0.104753,8.46873e-05
ENSG00000162592,-0.0092555,0.0174066,0.00308691
ENSG00000235169,-0.149816,0.18016,2.86267e-05
ENSG00000130764,0.10637,0.0957393,0.000101386
ENSG00000116198,0.0081644,0.0205858,0.00220545
ENSG00000169598,-0.0150532,0.0905616,0.000113314
ENSG00000198912,0.125494,0.0809175,0.000141941
ENSG00000196581,0.0472645,0.25478,1.43134e-05
ENSG00000131697,0.0382281,0.0312763,0.000951838
ENSG00000069424,0.0632333,0.0390737,0.00060951
ENSG00000116254,0.00149846,0.0845458,0.000130013
ENSG00000116251,0.102476,0.130144,5.48679e-05
ENSG00000158286,0.00809932,0.0413114,0.0005451
ENSG00000116237,-0.11868,0.220698,1.90845e-05
ENSG00000173673,0.0918154,0.124824,5.9639e-05
ENSG00000158292,-0.00308062,0.0561768,0.000294617
ENSG00000097021,0.0170099,0.0404175,0.000678691
ENSG00000069812,-0.0979162,0.18016,2.86267e-05
ENSG00000187017,0.00974398,0.0244333,0.00156135
ENSG00000215788,-0.0340562,0.10128,9.06512e-05
ENSG00000171680,-0.00219348,0.0269127,0.00128701
ENSG00000162408,0.0103406,0.0481722,0.000400774
ENSG00000173662,-0.000139528,0.0170328,0.00321454
ENSG00000204859,0.350744,0.0999424,9.30368e-05
ENSG00000162413,0.0687578,0.0480303,0.000403159
ENSG00000041988,-0.13239,0.0754189,0.000163411
ENSG00000007923,-0.0155215,0.0640442,0.000226628
ENSG00000171735,-0.00595626,0.0108861,0.00797612
ENSG00000049245,-0.00239839,0.136189,5.00967e-05
ENSG00000049246,-0.0177145,0.0306107,0.0009912
ENSG00000049247,0.0118674,0.0475437,0.000411509
ENSG00000049249,0.147349,0.0925398,0.000108543
ENSG00000116288,0.0341518,0.11301,7.27595e-05
