ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.0511885,0.0280127,0.00773916
ENSG00000188976,0.0386645,0.0727549,0.000937781
ENSG00000187961,-0.0441735,0.0646215,0.0011895
ENSG00000187583,-0.192795,0.0978949,0.000518247
ENSG00000187642,-0.125264,0.0960345,0.00053799
ENSG00000188290,0.0128228,0.121528,0.000335627
ENSG00000187608,-0.290641,0.174422,0.000162878
ENSG00000188157,0.0549398,0.116509,0.000365241
ENSG00000237330,-0.0876509,0.143158,0.000241849
ENSG00000131591,-0.0504056,0.101303,0.000483697
ENSG00000162571,-0.00259833,0.0294602,0.00571553
ENSG00000186891,0.096543,0.0886523,0.000631768
ENSG00000186827,0.040313,0.17185,0.000167813
ENSG00000078808,0.0598475,0.192869,0.000133264
ENSG00000176022,0.0420231,0.152832,0.000212235
ENSG00000184163,0.069385,0.0732632,0.000927909
ENSG00000162572,-0.0411345,0.0621059,0.00128821
ENSG00000131584,0.030534,0.182934,0.000148071
ENSG00000169972,0.00568531,0.0655913,0.00115495
ENSG00000127054,-0.00851313,0.0486441,0.0021026
ENSG00000224051,0.230997,0.179952,0.000153006
ENSG00000169962,0.0378692,0.0987702,0.000508376
ENSG00000107404,-0.191727,0.147744,0.000227042
ENSG00000162576,0.0270069,0.152896,0.000212235
ENSG00000175756,-0.108662,0.200415,0.000123392
ENSG00000221978,0.070393,0.2187,0.000103649
ENSG00000242485,0.133582,0.144636,0.000236913
ENSG00000235098,0.0669326,0.0872569,0.000651511
ENSG00000205116,0.0658079,0.138973,0.000256656
ENSG00000179403,0.0151537,0.0606154,0.00135238
ENSG00000215915,-0.00222248,0.104495,0.000454083
ENSG00000160072,-0.0431843,0.0282683,0.00623871
ENSG00000197785,0.00547955,0.131614,0.00028627
ENSG00000205090,0.206769,0.258682,7.40353e-05
ENSG00000160075,0.21557,0.213638,0.000108585
ENSG00000228594,0.127416,0.302087,5.42926e-05
ENSG00000197530,-0.0127761,0.0567048,0.00155474
ENSG00000189409,-0.0588496,0.267763,6.90996e-05
ENSG00000248333,-0.14146,0.229846,9.37781e-05
ENSG00000189339,-0.0127905,0.174424,0.000162878
ENSG00000008128,-0.0440881,0.0592168,0.0013968
ENSG00000215790,-0.0199668,0.105668,0.000444212
ENSG00000008130,-0.0607856,0.118952,0.000350434
ENSG00000169885,0.300307,0.177145,0.000157942
ENSG00000178821,0.122924,0.167009,0.000177685
ENSG00000142609,0.013704,0.0406573,0.00301571
ENSG00000187730,-0.0591729,0.182939,0.000148071
ENSG00000067606,0.00852438,0.158436,0.000197428
ENSG00000162585,0.00853139,0.192838,0.000133264
ENSG00000157933,0.520149,0.448014,2.46784e-05
ENSG00000116151,0.0302054,0.118132,0.00035537
ENSG00000157916,-0.327473,0.44803,2.46784e-05
