ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.000593594,0.00787678,0.00747016
ENSG00000188976,-0.0285924,0.0199162,0.000983506
ENSG00000187961,0.0384043,0.0170691,0.00134007
ENSG00000187583,0.0402568,0.0269119,0.00053839
ENSG00000187642,0.0142101,0.0256466,0.000592701
ENSG00000188290,-0.0612861,0.0360405,0.000299893
ENSG00000187608,0.0284765,0.0550077,0.000128694
ENSG00000188157,-0.0107463,0.0345748,0.000325868
ENSG00000237330,-0.105292,0.0436664,0.000204258
ENSG00000131591,0.0230756,0.0295572,0.000446297
ENSG00000162571,-0.00663452,0.00811876,0.00594708
ENSG00000186891,0.010113,0.023996,0.00067771
ENSG00000186827,0.00232831,0.0429286,0.000211342
ENSG00000078808,-0.0430442,0.058311,0.000112165
ENSG00000176022,-0.0832765,0.0401161,0.000242039
ENSG00000184163,0.018552,0.0218397,0.000819391
ENSG00000160087,0.111053,0.21703,8.26476e-06
ENSG00000162572,-0.0108167,0.0180572,0.00119721
ENSG00000131584,0.0847068,0.0488877,0.000162934
ENSG00000169972,0.011502,0.0180761,0.00119485
ENSG00000127054,0.0111885,0.0135673,0.00212404
ENSG00000224051,0.0630556,0.0426899,0.000213703
ENSG00000169962,-0.0218165,0.027237,0.000525402
ENSG00000107404,-0.00703583,0.0399212,0.000244401
ENSG00000162576,0.052973,0.0407263,0.000234955
ENSG00000175756,0.0538554,0.060203,0.000107442
ENSG00000221978,0.0342345,0.0696404,8.02862e-05
ENSG00000242485,-0.029051,0.0440488,0.000200715
ENSG00000235098,0.00718812,0.0271151,0.000530125
ENSG00000205116,-0.00029907,0.0358316,0.000303435
ENSG00000179403,0.0165571,0.0162347,0.00147939
ENSG00000215915,-0.0326503,0.0286891,0.00046873
ENSG00000160072,0.00687017,0.00802174,0.00609231
ENSG00000197785,0.00967995,0.0322141,0.000375456
ENSG00000205090,-0.0244027,0.0681506,8.38282e-05
ENSG00000160075,0.0364867,0.0658781,8.97316e-05
ENSG00000228594,0.0418742,0.0837621,5.54919e-05
ENSG00000197530,0.00703068,0.016507,0.00143571
ENSG00000189409,0.0158284,0.0658717,8.97316e-05
ENSG00000248333,0.0995682,0.056863,0.000120429
ENSG00000189339,-0.108219,0.0451251,0.000188909
ENSG00000008128,-0.0116492,0.0157292,0.00155732
ENSG00000215790,0.0236793,0.0302363,0.000426225
ENSG00000008130,-0.0376442,0.0337318,0.000342397
ENSG00000078369,-0.0199662,0.112618,3.06977e-05
ENSG00000169885,-0.0416787,0.0524262,0.000141682
