ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.00372773,0.0120103,0.00746975
ENSG00000188976,-0.0264197,0.0302463,0.000990625
ENSG00000187961,-0.00467094,0.0260376,0.00133783
ENSG00000187583,-0.00259356,0.0410857,0.000536589
ENSG00000187642,-0.0228732,0.0390993,0.000592433
ENSG00000188290,-0.0307824,0.055499,0.000293788
ENSG00000187608,0.0206902,0.084242,0.00012747
ENSG00000188157,0.0611621,0.0524465,0.000328994
ENSG00000237330,-0.119484,0.0668032,0.000202738
ENSG00000131591,0.0959905,0.0446657,0.000454037
ENSG00000162571,0.00839056,0.0123918,0.00593404
ENSG00000186891,0.0273808,0.0365817,0.000677413
ENSG00000186827,-0.0641665,0.0645261,0.000217306
ENSG00000078808,0.00387811,0.0895122,0.000110474
ENSG00000176022,0.0391061,0.0624679,0.000231874
ENSG00000184163,0.0429913,0.0332353,0.000821879
ENSG00000160087,0.409304,0.326216,8.49801e-06
ENSG00000162572,0.0409676,0.0274684,0.00120186
ENSG00000131584,-0.0510422,0.0742954,0.00016389
ENSG00000169972,0.00270355,0.0275821,0.00119215
ENSG00000127054,-0.00305514,0.0208613,0.00208687
ENSG00000224051,0.0222959,0.0648879,0.000214878
ENSG00000169962,0.0141442,0.0410791,0.000536589
ENSG00000107404,0.0367225,0.061046,0.0002428
ENSG00000162576,0.0064958,0.0619994,0.000235516
ENSG00000175756,-0.0838669,0.0915018,0.000108046
ENSG00000221978,0.192504,0.104676,8.25521e-05
ENSG00000242485,0.0221988,0.0668014,0.000202738
ENSG00000235098,-0.00293803,0.0415029,0.000525663
ENSG00000205116,0.0336199,0.0544989,0.000304714
ENSG00000179403,-0.0171249,0.0248107,0.00147137
ENSG00000215915,0.0425124,0.0438384,0.000466177
ENSG00000160072,-0.00750593,0.0122104,0.00610764
ENSG00000197785,-0.0287055,0.0496045,0.000367843
ENSG00000205090,-0.0708367,0.10391,8.37661e-05
ENSG00000160075,0.126841,0.10035,8.98361e-05
ENSG00000228594,-0.152875,0.127264,5.58441e-05
ENSG00000197530,-0.0202483,0.0252379,0.00142645
ENSG00000189409,0.0465806,0.103167,8.49801e-05
ENSG00000248333,0.00336636,0.0881006,0.000116544
ENSG00000189339,-0.134075,0.0691188,0.000186956
ENSG00000008128,-0.0133146,0.0239123,0.00156485
ENSG00000215790,-0.0119978,0.0453857,0.000439469
ENSG00000008130,-0.00951325,0.0516918,0.000338707
ENSG00000078369,-0.0703358,0.172629,3.035e-05
ENSG00000169885,0.0391805,0.0798049,0.000142038
ENSG00000178821,-0.0385068,0.0748533,0.000161462
ENSG00000142609,0.00687827,0.0172479,0.00304957
ENSG00000187730,-0.0718576,0.0936247,0.00010319
ENSG00000067606,0.304947,0.0616661,0.000237944
ENSG00000162585,0.146626,0.0858935,0.000122614
ENSG00000157933,-0.303832,0.166105,3.2778e-05
ENSG00000116151,0.0857369,0.0553864,0.000295002
ENSG00000157916,-0.172792,0.166105,3.2778e-05
ENSG00000157911,0.00579877,0.0461563,0.000424901
ENSG00000149527,-0.00777006,0.0308538,0.000951777
ENSG00000157881,-0.0119867,0.065635,0.000210022
ENSG00000197921,-0.146037,0.179973,2.7922e-05
ENSG00000157873,-0.0130387,0.0732299,0.000168746
ENSG00000157870,0.0841522,0.0597506,0.000251298
ENSG00000142606,-0.0194163,0.0305673,0.000967559
ENSG00000215912,-0.0241905,0.0501957,0.000359345
ENSG00000169717,-0.187739,0.138213,4.73461e-05
ENSG00000142611,-0.129454,0.160274,3.52061e-05
ENSG00000130762,-0.000118525,0.0432861,0.000483173
ENSG00000162591,-0.0144025,0.0225247,0.00178701
ENSG00000158109,0.0216654,0.0188181,0.0025579
ENSG00000116213,0.0250418,0.0624676,0.000231874
ENSG00000078900,-0.169405,0.0996714,9.10501e-05
ENSG00000162592,-0.0329578,0.0171354,0.00310056
ENSG00000235169,0.27207,0.17997,2.7922e-05
ENSG00000130764,0.171313,0.0953221,9.95481e-05
ENSG00000116198,-0.0211337,0.020369,0.00219249
ENSG00000169598,-0.0718056,0.0895093,0.000112902
ENSG00000198912,0.10664,0.0788008,0.00014568
ENSG00000196581,0.194119,0.249154,1.4568e-05
ENSG00000131697,0.00819261,0.0311359,0.000934781
ENSG00000069424,0.0560077,0.0383617,0.000615499
ENSG00000116254,-0.150266,0.0842387,0.00012747
ENSG00000116251,-0.00429357,0.12727,5.58441e-05
ENSG00000158286,-0.00295303,0.0406224,0.000548729
ENSG00000116237,0.135921,0.222907,1.821e-05
ENSG00000173673,0.0865748,0.124584,5.82721e-05
ENSG00000158292,-0.0309619,0.0551603,0.00029743
ENSG00000097021,-0.0472172,0.0399413,0.000677413
ENSG00000069812,-0.226256,0.172621,3.035e-05
ENSG00000187017,-0.004011,0.0239765,0.0015782
ENSG00000215788,-0.0068508,0.100377,8.98361e-05
ENSG00000171680,-0.029747,0.026691,0.00127349
ENSG00000162408,0.0500144,0.0481208,0.000390909
ENSG00000173662,0.0220952,0.0168951,0.00317947
ENSG00000204859,0.0197045,0.0971148,9.59061e-05
ENSG00000162413,0.0617089,0.0476076,0.000399407
ENSG00000041988,0.0163439,0.0745743,0.000162676
ENSG00000007923,0.00245666,0.0639912,0.000220948
ENSG00000171735,0.00452937,0.0107176,0.00800998
ENSG00000049245,0.122152,0.13012,5.34161e-05
ENSG00000049246,0.0349738,0.0301344,0.000995481
ENSG00000049247,-0.0622727,0.0469027,0.000411547
ENSG00000049249,-0.00917126,0.0904973,0.000110474
ENSG00000116288,-0.120081,0.111432,7.28401e-05
ENSG00000116285,0.0204904,0.061825,0.00023673
ENSG00000162426,-0.0201648,0.0347487,0.000750253
ENSG00000142599,0.00708703,0.0128097,0.0055747
ENSG00000074800,-0.0285267,0.107893,7.76961e-05
ENSG00000131686,0.0634911,0.0772212,0.00015175
ENSG00000197241,0.0198848,0.0516978,0.000338707
ENSG00000142583,0.017125,0.0460888,0.000426115
ENSG00000180758,0.0907972,0.0798067,0.000142038
ENSG00000049239,0.0312229,0.0415479,0.000524449
ENSG00000171621,-0.189313,0.222856,1.821e-05
ENSG00000171612,0.0652657,0.131628,5.22021e-05
ENSG00000188807,0.0237655,0.0748804,0.000161462
ENSG00000171608,0.0441505,0.0765984,0.000154178
ENSG00000171603,0.0928868,0.110518,7.40541e-05
ENSG00000178585,0.0791031,0.107915,7.76961e-05
ENSG00000162441,-0.0869978,0.0808514,0.000138396
ENSG00000173614,0.147488,0.0680347,0.000195454
ENSG00000162444,-0.0229027,0.0854692,0.000123828
ENSG00000130939,0.012504,0.0253576,0.00140824
ENSG00000054523,0.000767358,0.0437119,0.000474675
ENSG00000142657,-0.0573483,0.0953211,9.95481e-05
