ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.0145593,0.0148584,0.00745293
ENSG00000188976,-0.0376532,0.037782,0.000970254
ENSG00000187961,-0.00569617,0.0324131,0.00131943
ENSG00000187583,0.0626751,0.0522042,0.000508024
ENSG00000187642,-0.0254047,0.0474847,0.000613922
ENSG00000188290,0.0509424,0.0672023,0.000306245
ENSG00000187608,-0.0369882,0.103039,0.000130226
ENSG00000188157,0.0366941,0.0637259,0.000340591
ENSG00000237330,-0.0187596,0.0816337,0.000207503
ENSG00000131591,-0.00242332,0.0554191,0.000450782
ENSG00000162571,-0.0172923,0.0152626,0.00597751
ENSG00000186891,0.0399734,0.0444957,0.000699785
ENSG00000186827,0.011303,0.0789587,0.000221813
ENSG00000078808,0.0256836,0.112015,0.000107329
ENSG00000176022,0.174223,0.0760714,0.000238986
ENSG00000184163,-0.0211385,0.0414972,0.000805683
ENSG00000160087,-0.523443,0.401213,8.58632e-06
ENSG00000162572,0.0435849,0.033757,0.0012164
ENSG00000131584,-0.133037,0.0937191,0.000157416
ENSG00000169972,0.070815,0.0337812,0.00121496
ENSG00000127054,0.0494426,0.0256789,0.00210508
ENSG00000224051,0.0865576,0.0792118,0.000220382
ENSG00000169962,0.0266887,0.0511242,0.00052949
ENSG00000107404,-0.00483778,0.0745245,0.000249003
ENSG00000162576,-0.0921922,0.0765546,0.000236124
ENSG00000175756,-0.018377,0.114262,0.000105898
ENSG00000221978,-0.162531,0.130188,8.157e-05
ENSG00000242485,-0.151034,0.0836759,0.000197485
ENSG00000235098,-0.0628371,0.0510536,0.000530921
ENSG00000205116,-0.081079,0.0681705,0.000297659
ENSG00000179403,0.0158932,0.0303351,0.00150404
ENSG00000215915,0.0858683,0.0543738,0.00046223
ENSG00000160072,0.0157623,0.0151296,0.00608198
ENSG00000197785,-0.027669,0.060628,0.000376367
ENSG00000205090,-0.0245995,0.126883,8.58632e-05
ENSG00000160075,-0.0854995,0.126892,8.58632e-05
ENSG00000228594,-0.0327979,0.159437,5.438e-05
ENSG00000197530,-0.023756,0.0313132,0.00141674
ENSG00000189409,-0.2,0.120982,9.44495e-05
ENSG00000248333,-0.0153553,0.109214,0.000115915
ENSG00000189339,0.107644,0.0862172,0.000183175
ENSG00000008128,0.0424275,0.0299808,0.00152836
ENSG00000215790,0.00254832,0.0575408,0.000417868
ENSG00000008130,0.0499581,0.063201,0.000346315
ENSG00000078369,0.11527,0.214477,3.00521e-05
ENSG00000169885,-0.0504993,0.097325,0.000145967
ENSG00000178821,-0.143949,0.0928823,0.000160278
ENSG00000142609,-0.00805508,0.0214879,0.00300092
ENSG00000187730,0.0415284,0.124826,8.87253e-05
ENSG00000067606,-0.0528177,0.076762,0.000234693
ENSG00000162585,-0.04924,0.109212,0.000115915
ENSG00000157933,0.0522767,0.209532,3.14832e-05
ENSG00000116151,0.00694362,0.0670502,0.000307676
ENSG00000157916,-0.104982,0.21976,2.86211e-05
ENSG00000157911,-0.0703225,0.0576383,0.000416437
ENSG00000149527,-0.024352,0.0379758,0.000960237
ENSG00000157881,0.0292999,0.0816339,0.000207503
ENSG00000197921,0.130281,0.219763,2.86211e-05
ENSG00000157873,-0.0832029,0.0908909,0.000167433
ENSG00000157870,-0.10649,0.0747746,0.00024471
ENSG00000142606,-0.017987,0.0371868,0.000998875
ENSG00000215912,0.0602682,0.0630834,0.000347746
ENSG00000169717,-0.295339,0.171089,4.72248e-05
ENSG00000142611,-0.104534,0.192742,3.72074e-05
ENSG00000130762,-0.0190377,0.0538032,0.000477972
ENSG00000162591,-0.067085,0.0280647,0.00175876
ENSG00000158109,0.0157304,0.0231377,0.00258448
ENSG00000116213,0.0994177,0.0784593,0.000224675
ENSG00000078900,-0.136223,0.120079,9.58806e-05
ENSG00000162592,-0.0233493,0.0212245,0.00309108
ENSG00000235169,-0.0413253,0.225466,2.719e-05
ENSG00000130764,-0.0379808,0.118324,9.87427e-05
ENSG00000116198,0.022868,0.0252398,0.00218236
ENSG00000169598,0.0988351,0.117477,0.000100174
ENSG00000198912,-0.308237,0.0963832,0.00014883
ENSG00000196581,-0.55588,0.401219,8.58632e-06
ENSG00000131697,-0.0732956,0.0384688,0.000935909
ENSG00000069424,-0.0224162,0.0481055,0.00059818
ENSG00000116254,0.15988,0.102474,0.000131657
ENSG00000116251,0.133924,0.161572,5.2949e-05
ENSG00000158286,0.011131,0.0507149,0.000538076
ENSG00000116237,-0.144915,0.283703,1.71726e-05
ENSG00000173673,-0.0736452,0.148167,6.29663e-05
ENSG00000158292,-0.0111789,0.0680044,0.00029909
ENSG00000097021,-0.0145795,0.0494593,0.000685475
ENSG00000069812,0.0861779,0.209533,3.14832e-05
ENSG00000187017,-0.0505832,0.0299804,0.00154268
ENSG00000215788,0.208145,0.126913,8.58632e-05
ENSG00000171680,0.0185689,0.0331865,0.00125933
ENSG00000162408,-0.0148325,0.0586559,0.000402126
ENSG00000173662,-0.0125144,0.0209643,0.00315404
ENSG00000204859,-0.0741993,0.12191,9.30185e-05
ENSG00000162413,0.0160005,0.0595118,0.000390678
ENSG00000041988,0.0920835,0.0968527,0.000147398
ENSG00000007923,0.0819772,0.0824898,0.00020321
ENSG00000171735,-0.00070723,0.0132575,0.00800102
ENSG00000049245,-0.046356,0.161573,5.2949e-05
ENSG00000049246,-0.00748537,0.037506,0.000981703
ENSG00000049247,0.0287595,0.0583474,0.000406419
ENSG00000049249,-0.139334,0.109221,0.000115915
ENSG00000116288,0.0395219,0.137623,7.29837e-05
ENSG00000116285,0.0815955,0.0756215,0.000241848
ENSG00000162426,0.021455,0.0429687,0.000749872
ENSG00000142599,0.0183959,0.015782,0.00561402
ENSG00000074800,0.0278616,0.1363,7.44148e-05
ENSG00000131686,-0.0698555,0.0964021,0.00014883
ENSG00000197241,-0.0302818,0.0634677,0.000343453
ENSG00000142583,-0.0828109,0.0579355,0.000412143
ENSG00000180758,0.000615371,0.0933,0.000158847
ENSG00000049239,-0.0567347,0.0521143,0.000509455
ENSG00000171621,0.269628,0.272582,1.86037e-05
ENSG00000171612,-0.117173,0.166127,5.00869e-05
ENSG00000188807,0.140654,0.0941856,0.000155985
ENSG00000171608,-0.0472344,0.0954704,0.000151692
ENSG00000171603,-0.0482297,0.146518,6.43974e-05
ENSG00000178585,0.00681394,0.133784,7.72769e-05
ENSG00000162441,-0.0182318,0.104192,0.000127364
ENSG00000173614,0.128828,0.0839809,0.000196054
ENSG00000162444,0.0652981,0.105377,0.000124502
ENSG00000130939,0.019673,0.0319491,0.00135807
ENSG00000054523,-0.0691185,0.0545102,0.000466523
ENSG00000142657,0.0927536,0.117476,0.000100174
ENSG00000175279,-0.0389762,0.0619361,0.000360625
ENSG00000251503,-0.0505263,0.055755,0.000445058
ENSG00000241563,0.0121863,0.105381,0.000124502
ENSG00000160049,0.0212031,0.0617174,0.000360625
ENSG00000142655,0.0888983,0.214461,3.00521e-05
ENSG00000130940,-0.0902876,0.0819135,0.000206072
ENSG00000175262,0.00634671,0.034011,0.00119779
ENSG00000120948,0.139374,0.168551,4.86558e-05
ENSG00000009724,-0.0768844,0.0430887,0.000742717
ENSG00000116649,0.293472,0.214463,3.00521e-05
ENSG00000171824,0.00703001,0.0614509,0.00036635
ENSG00000198793,0.122326,0.0760686,0.000238986
ENSG00000171819,0.0130288,0.0503773,0.000545231
ENSG00000120942,0.020349,0.214471,3.00521e-05
ENSG00000204624,0.0419765,0.0469376,0.00062537
ENSG00000116661,0.051262,0.086882,0.000183175
ENSG00000132879,-0.0647122,0.0765264,0.000236124
ENSG00000116663,-0.0277712,0.0959239,0.000150261
ENSG00000116670,-0.0878412,0.0998093,0.000138812
ENSG00000162490,0.0459692,0.0530995,0.000485127
ENSG00000177674,0.0869831,0.0765519,0.000236124
ENSG00000215910,0.0380133,0.0239514,0.00241848
ENSG00000177000,-0.00142116,0.0789588,0.000221813
ENSG00000011021,-0.100214,0.0924661,0.000161709
ENSG00000175206,-0.0438285,0.0558455,0.000443627
ENSG00000120937,0.0157805,0.0889961,0.000174589
ENSG00000116685,-0.115266,0.0912646,0.000166002
ENSG00000083444,0.00135846,0.0382092,0.000948788
ENSG00000116688,-0.254144,0.113492,0.000107329
ENSG00000116691,-0.00850776,0.0527148,0.000498007
ENSG00000120949,0.00635549,0.146512,6.43974e-05
ENSG00000028137,0.101621,0.179433,4.29316e-05
ENSG00000048707,-0.0227349,0.0561211,0.000439333
ENSG00000162496,-0.433625,0.296314,1.57416e-05
ENSG00000204518,0.0040718,0.125852,8.72943e-05
ENSG00000188984,0.0501731,0.0916633,0.000164571
ENSG00000157330,0.0341569,0.0946409,0.000154554
ENSG00000116726,0.0333647,0.0747389,0.000247572
ENSG00000116721,-0.0123939,0.0482116,0.000566697
ENSG00000239810,0.003512,0.0152367,0.00592599
ENSG00000179172,0.0349708,0.118334,9.58806e-05
ENSG00000120952,-0.0628674,0.0751803,0.000236124
ENSG00000243073,0.194638,0.0824912,0.000183175
ENSG00000187545,-0.0408658,0.0611247,0.000367781
ENSG00000204510,-0.0673363,0.0998183,0.000133088
ENSG00000232423,0.0708112,0.0774803,0.0002304
ENSG00000274764,0.00307996,0.0743139,0.000236124
ENSG00000275774,0.0310775,0.0314503,0.00137667
ENSG00000204505,0.123014,0.166147,4.72248e-05
ENSG00000270601,0.0355113,0.118555,9.87427e-05
ENSG00000182330,0.110744,0.0552811,0.00044792
ENSG00000204501,0.0135419,0.0128425,0.00852622
ENSG00000204481,-0.0250671,0.0538012,0.000469385
ENSG00000204480,-0.0679766,0.0928901,0.000160278
ENSG00000204479,-0.00694786,0.0314645,0.001401
ENSG00000204478,-0.114314,0.0582417,0.00040785
ENSG00000162494,-0.0287964,0.0366914,0.00102893
ENSG00000162493,0.0183593,0.0624392,0.000354901
ENSG00000116731,0.0215329,0.0637299,0.000340591
ENSG00000189337,0.0368152,0.0819153,0.000206072
ENSG00000171729,0.304188,0.189145,3.86384e-05
ENSG00000142621,0.0187497,0.0152979,0.00595604
ENSG00000142634,0.330245,0.161576,5.2949e-05
ENSG00000162438,-0.140636,0.0987878,0.000141674
ENSG00000142615,-0.0485433,0.0728712,0.000260452
ENSG00000215704,0.121304,0.0852402,0.00019033
ENSG00000132906,0.0962842,0.0638602,0.00033916
ENSG00000116138,0.109656,0.0661305,0.000316263
ENSG00000116771,0.00874598,0.0365133,0.00103894
ENSG00000197312,-0.624253,0.347472,1.14484e-05
ENSG00000215695,0.0713101,0.0756345,0.000241848
ENSG00000116786,-0.0411724,0.088993,0.000174589
ENSG00000162461,-0.0240585,0.0493564,0.000568128
ENSG00000162460,0.00599914,0.0937253,0.000157416
ENSG00000162458,-0.00729426,0.0600555,0.000383522
ENSG00000233954,0.00188325,0.182505,4.15005e-05
ENSG00000065526,-0.0145533,0.0298917,0.00155269
ENSG00000116809,-0.0207099,0.0912673,0.000166002
ENSG00000183888,-0.184259,0.127991,8.44321e-05
ENSG00000173641,-0.074207,0.114257,0.000105898
ENSG00000186510,0.00397404,0.0334024,0.00124215
ENSG00000184908,-0.00822629,0.02483,0.00224962
ENSG00000185519,-0.0416014,0.0950254,0.000153123
ENSG00000142627,0.0420512,0.0709485,0.000274762
ENSG00000142632,0.0141828,0.0534837,0.000483696
ENSG00000132881,0.105432,0.0998068,0.000138812
ENSG00000037637,0.23717,0.20063,3.43453e-05
ENSG00000055070,0.468333,0.310777,1.43105e-05
ENSG00000187144,0.0159711,0.0577387,0.000415005
ENSG00000157191,0.00832449,0.0547944,0.000460799
