ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.0227473,0.0257303,0.0077741
ENSG00000188976,-0.0346117,0.0679331,0.000910886
ENSG00000187961,-0.0170759,0.0604801,0.00114988
ENSG00000187583,0.0437462,0.0912448,0.000505046
ENSG00000187642,0.061781,0.0870426,0.000554649
ENSG00000188290,-0.158491,0.114503,0.000320163
ENSG00000187608,0.173717,0.158592,0.000166846
ENSG00000188157,-0.067663,0.104667,0.000383294
ENSG00000237330,0.0480827,0.132524,0.000238995
ENSG00000131591,0.190666,0.0924836,0.000491518
ENSG00000162571,-0.0187497,0.027065,0.00574039
ENSG00000186891,-0.164653,0.0818967,0.000626798
ENSG00000186827,0.057086,0.156499,0.000171355
ENSG00000078808,0.271294,0.179162,0.000130771
ENSG00000176022,-0.377702,0.140741,0.000211939
ENSG00000184163,0.0870489,0.0670442,0.000937942
ENSG00000162572,-0.0130751,0.0573208,0.00128065
ENSG00000131584,-0.0598374,0.167947,0.000148808
ENSG00000169972,0.00288175,0.0591239,0.00120399
ENSG00000127054,-0.0106169,0.0447299,0.00210586
ENSG00000224051,-0.0808384,0.165431,0.000153318
ENSG00000169962,0.0859338,0.0920184,0.000496027
ENSG00000107404,0.0739044,0.136435,0.000225467
ENSG00000162576,0.0617866,0.136515,0.000225467
ENSG00000175756,-0.150002,0.185662,0.000121752
ENSG00000221978,0.206876,0.205704,9.92055e-05
ENSG00000242485,-0.145067,0.130093,0.000248014
ENSG00000235098,0.0238287,0.0798786,0.000658363
ENSG00000205116,-0.155642,0.124562,0.00027056
ENSG00000179403,0.0520432,0.0552256,0.00137986
ENSG00000215915,-0.0510651,0.0950816,0.000464462
ENSG00000160072,-0.00149017,0.0259805,0.00625896
ENSG00000197785,-0.0138193,0.117893,0.000302126
ENSG00000205090,0.26803,0.241143,7.21494e-05
ENSG00000160075,-0.175159,0.196921,0.000108224
ENSG00000228594,-0.38948,0.278457,5.41121e-05
ENSG00000197530,0.0248311,0.0522693,0.00155121
ENSG00000189409,0.232057,0.257791,6.31307e-05
ENSG00000248333,-0.00605392,0.210487,9.46961e-05
ENSG00000189339,-0.0192121,0.163059,0.000157827
ENSG00000008128,0.0477665,0.0550335,0.00137084
ENSG00000215790,0.0353904,0.0979931,0.000437406
ENSG00000008130,-0.163876,0.109262,0.000351728
ENSG00000169885,0.0891422,0.165453,0.000153318
ENSG00000178821,0.142119,0.154478,0.000175864
ENSG00000142609,-0.0246604,0.0376607,0.00297616
ENSG00000187730,0.130765,0.173262,0.00013979
ENSG00000067606,-0.0939347,0.145436,0.000198411
ENSG00000162585,-0.236397,0.170539,0.000144299
ENSG00000157933,-0.185678,0.393756,2.7056e-05
ENSG00000116151,0.1288,0.109976,0.000347219
ENSG00000157916,-0.290888,0.393767,2.7056e-05
ENSG00000157911,0.0112508,0.113707,0.000324672
ENSG00000149527,-0.00709589,0.0661511,0.000960489
ENSG00000157881,-0.108304,0.140724,0.000211939
ENSG00000197921,0.779108,0.431372,2.25467e-05
ENSG00000157873,-0.306594,0.179233,0.000130771
ENSG00000157870,0.0868702,0.132605,0.000238995
ENSG00000142606,-0.102612,0.0649561,0.000996564
ENSG00000215912,-0.0113535,0.112196,0.000333691
ENSG00000169717,-0.304536,0.305015,4.50934e-05
ENSG00000130762,-0.0896261,0.095558,0.000459953
