ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.00976898,0.0200513,0.00783637
ENSG00000188976,-0.0309261,0.0534831,0.000909863
ENSG00000187961,0.02037,0.0456366,0.0012507
ENSG00000187583,0.0720172,0.070167,0.000528587
ENSG00000187642,-0.00649304,0.0659647,0.00059791
ENSG00000188290,0.0704581,0.0921356,0.000306176
ENSG00000187608,0.00240985,0.129077,0.000155976
ENSG00000188157,-0.0708164,0.0888493,0.000329284
ENSG00000237330,0.0932258,0.108804,0.000219522
ENSG00000131591,-0.0708446,0.0732315,0.00048526
ENSG00000162571,-0.00725944,0.0211002,0.00586356
ENSG00000186891,-0.0192819,0.0619231,0.000678787
ENSG00000186827,-0.119464,0.118559,0.000184861
ENSG00000078808,-0.385025,0.148119,0.00011265
ENSG00000176022,-0.0209155,0.10672,0.000228188
ENSG00000184163,0.0209184,0.0548719,0.000866536
ENSG00000162572,-0.132248,0.0463355,0.00121315
ENSG00000131584,-0.172001,0.130282,0.000153088
ENSG00000169972,0.0930676,0.0463981,0.00121026
ENSG00000127054,-0.0313555,0.0355377,0.00206524
ENSG00000224051,0.265288,0.116748,0.000190638
ENSG00000169962,0.0127778,0.0717248,0.000505479
ENSG00000107404,0.0367331,0.104113,0.000239742
ENSG00000162576,0.0569728,0.111821,0.000207969
ENSG00000175756,0.133126,0.155926,0.000106873
ENSG00000221978,-0.00707867,0.173168,8.66536e-05
ENSG00000242485,-0.0212708,0.110259,0.000213746
ENSG00000235098,-0.00569037,0.066926,0.000580579
ENSG00000205116,0.0265049,0.0958274,0.000283068
ENSG00000179403,-0.0431292,0.0423521,0.00144712
ENSG00000215915,-0.0588178,0.073638,0.000479483
ENSG00000160072,-0.0207311,0.0207583,0.00607442
ENSG00000197785,0.0327411,0.0888559,0.000329284
ENSG00000205090,0.118527,0.193573,6.93229e-05
ENSG00000160075,-0.234059,0.158069,0.000103984
ENSG00000228594,-0.0919403,0.223533,5.19922e-05
ENSG00000197530,-0.040838,0.0419602,0.00148755
ENSG00000189409,-0.0265998,0.173145,8.66536e-05
ENSG00000248333,-0.138884,0.158059,0.000103984
ENSG00000189339,-0.0633397,0.124535,0.000161753
ENSG00000008128,-0.0508472,0.0416077,0.001476
ENSG00000215790,-0.109631,0.0790769,0.000415937
ENSG00000008130,-0.0154545,0.0892406,0.000326395
ENSG00000078369,0.132955,0.387137,1.73307e-05
ENSG00000169885,-0.123683,0.126744,0.000161753
ENSG00000178821,0.0137183,0.119493,0.000181973
ENSG00000142609,0.0426578,0.0293979,0.00301843
ENSG00000187730,0.0823738,0.151864,0.00011265
ENSG00000067606,0.129077,0.10672,0.000228188
ENSG00000162585,0.174024,0.141388,0.00012998
ENSG00000157933,0.0808509,0.28593,3.1773e-05
ENSG00000116151,0.0895613,0.0921467,0.000306176
ENSG00000157916,-0.176057,0.285915,3.1773e-05
ENSG00000157911,-0.0512292,0.086597,0.000346614
ENSG00000149527,-0.0480531,0.0529765,0.000927194
ENSG00000157881,0.0169295,0.109525,0.000216634
ENSG00000197921,-0.115677,0.358428,2.02192e-05
ENSG00000157873,-0.0302036,0.120486,0.000179084
ENSG00000157870,-0.102827,0.106091,0.000231076
ENSG00000142606,-0.013687,0.0514106,0.000984963
ENSG00000215912,0.219776,0.0884819,0.000332172
ENSG00000169717,0.0115964,0.263013,3.75499e-05
ENSG00000142611,-0.0690396,0.335285,2.31076e-05
ENSG00000130762,-0.0576811,0.0738633,0.000476595
ENSG00000162591,0.0477142,0.0375293,0.0018515
ENSG00000158109,-0.0041662,0.0317151,0.00258517
ENSG00000116213,0.0228187,0.104749,0.000236853
ENSG00000078900,-0.042631,0.17611,8.37652e-05
ENSG00000162592,-0.00594311,0.0301493,0.0028769
ENSG00000235169,-0.550871,0.358437,2.02192e-05
ENSG00000130764,-0.0479679,0.153855,0.000109761
ENSG00000116198,-0.0153612,0.0309649,0.00272959
ENSG00000169598,-0.0828679,0.139837,0.000132869
ENSG00000198912,0.0565646,0.132804,0.000147311
ENSG00000196581,0.237404,0.424087,1.44423e-05
ENSG00000131697,0.0564485,0.0526592,0.000938747
ENSG00000069424,0.0450345,0.0661126,0.000595021
ENSG00000116254,-0.163686,0.146335,0.000121315
ENSG00000116251,0.117123,0.223598,5.19922e-05
ENSG00000158286,0.0207213,0.068665,0.000551695
ENSG00000173673,-0.0514576,0.217567,5.48806e-05
ENSG00000158292,0.0736256,0.0828877,0.000378387
ENSG00000097021,0.0353072,0.0642139,0.000782771
ENSG00000069812,-0.0451099,0.273745,3.46614e-05
ENSG00000187017,0.0118539,0.0415313,0.00151066
ENSG00000215788,-0.0268891,0.155953,0.000106873
ENSG00000171680,0.0220057,0.0436405,0.00136913
ENSG00000162408,0.0887267,0.08885,0.000329284
ENSG00000173662,-0.00997775,0.0289617,0.00311086
ENSG00000204859,0.0668162,0.15385,0.000109761
ENSG00000162413,0.0103926,0.079335,0.000413049
ENSG00000041988,0.0164392,0.135492,0.000141534
ENSG00000007923,-0.00270829,0.113369,0.000202192
ENSG00000171735,0.00532609,0.0193154,0.00707671
ENSG00000049245,0.122502,0.244855,4.33268e-05
ENSG00000049246,0.0950131,0.0508861,0.000999405
ENSG00000049247,0.105657,0.0835364,0.000372611
ENSG00000049249,-0.171671,0.158074,0.000103984
ENSG00000116288,0.0861798,0.206939,6.06575e-05
ENSG00000116285,0.169678,0.0958205,0.000283068
ENSG00000162426,-0.0110203,0.0623079,0.000670121
ENSG00000142599,0.030317,0.0218273,0.00551406
ENSG00000074800,0.022096,0.18599,7.50998e-05
ENSG00000131686,-0.178806,0.132829,0.000147311
ENSG00000197241,-0.097453,0.0908787,0.000314841
ENSG00000142583,-0.00989158,0.0779891,0.000427491
ENSG00000180758,0.161014,0.131533,0.0001502
ENSG00000049239,-0.0371653,0.0721323,0.000499702
ENSG00000171621,-0.221082,0.424082,1.44423e-05
ENSG00000171612,0.11332,0.223534,5.19922e-05
ENSG00000188807,-0.0416152,0.144668,0.000124204
ENSG00000171608,0.00636076,0.139829,0.000132869
ENSG00000171603,-0.0980521,0.167653,9.24305e-05
ENSG00000178585,-0.00305368,0.189687,7.22113e-05
ENSG00000162441,0.189946,0.142982,0.000127092
ENSG00000173614,-0.023089,0.118555,0.000184861
ENSG00000162444,0.0118985,0.148119,0.000118427
ENSG00000130939,0.0404312,0.0420156,0.00147022
ENSG00000054523,0.0704572,0.0775252,0.000433268
ENSG00000142657,-0.0888771,0.142984,0.000127092
ENSG00000175279,0.0133654,0.0848559,0.000361057
ENSG00000251503,-0.020107,0.0777243,0.00043038
ENSG00000241563,-0.236356,0.151869,0.00011265
ENSG00000160049,-0.205492,0.0866512,0.000340838
ENSG00000142655,-0.0425548,0.299873,2.88845e-05
ENSG00000130940,-0.0879186,0.104746,0.000236853
ENSG00000175262,-0.0180758,0.0452151,0.00127381
ENSG00000120948,0.0894646,0.230008,4.91037e-05
ENSG00000009724,0.0897515,0.0589707,0.00074811
ENSG00000116649,-0.327024,0.263013,3.75499e-05
ENSG00000171824,-0.0685537,0.091283,0.000311953
ENSG00000198793,0.0695546,0.106045,0.000231076
ENSG00000171819,-0.0954403,0.0723405,0.000496814
ENSG00000120942,-0.362457,0.285926,3.1773e-05
ENSG00000204624,-0.145544,0.0651747,0.000612352
ENSG00000116661,0.178819,0.117641,0.000187749
ENSG00000132879,0.261775,0.102282,0.000248407
ENSG00000116663,0.267514,0.134133,0.000144423
ENSG00000116670,0.0627994,0.146366,0.000121315
ENSG00000162490,-0.0335399,0.0695823,0.000531475
ENSG00000177674,-0.125212,0.0917522,0.000309065
ENSG00000215910,-0.00739527,0.0329185,0.00240897
ENSG00000177000,0.142678,0.114199,0.000199303
ENSG00000011021,0.0585566,0.122443,0.000173307
