ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0471593,0.0255356,0.00801101
ENSG00000188976,0.205395,0.0712567,0.000857744
ENSG00000187961,0.00293708,0.0575563,0.00131629
ENSG00000187583,0.0896264,0.0931549,0.000501699
ENSG00000187642,-0.158715,0.091231,0.000523278
ENSG00000188290,-0.0210055,0.112258,0.000345255
ENSG00000187608,0.0892884,0.195917,0.000113287
ENSG00000188157,-0.232406,0.118948,0.000307493
ENSG00000237330,0.2901,0.136949,0.000231968
ENSG00000131591,-0.0528996,0.103054,0.000409991
ENSG00000162571,-0.0219841,0.027243,0.00587474
ENSG00000186891,-0.00207221,0.0770503,0.000733668
ENSG00000186827,0.00855687,0.163934,0.000161838
ENSG00000078808,0.0917076,0.231819,8.09192e-05
ENSG00000176022,-0.168032,0.128286,0.000264336
ENSG00000184163,0.039118,0.0715881,0.000852349
ENSG00000162572,0.00872629,0.0590323,0.00125155
ENSG00000131584,0.185907,0.166729,0.000156444
ENSG00000169972,0.0637994,0.0592844,0.00124076
ENSG00000127054,0.012786,0.0465149,0.00201759
ENSG00000224051,0.11505,0.161263,0.000167233
ENSG00000169962,-0.1181,0.0876696,0.000566435
ENSG00000107404,0.0532168,0.138592,0.000226574
ENSG00000162576,0.00215,0.135407,0.000237363
ENSG00000175756,-0.519043,0.200798,0.000107892
ENSG00000221978,0.128723,0.206004,0.000102498
ENSG00000242485,-0.0294781,0.158719,0.000172628
ENSG00000235098,0.111306,0.0868385,0.000577224
ENSG00000205116,0.161852,0.12342,0.000285915
ENSG00000179403,-0.0701804,0.055553,0.00141339
ENSG00000215915,-0.116932,0.101704,0.00042078
ENSG00000160072,-0.0116745,0.0267466,0.0061121
ENSG00000197785,0.0922207,0.102353,0.000415385
ENSG00000205090,-0.113789,0.23994,7.55246e-05
ENSG00000160075,-0.230902,0.224434,8.63139e-05
ENSG00000228594,-0.326482,0.259173,6.47354e-05
ENSG00000197530,-0.0266523,0.0530349,0.00155365
ENSG00000189409,-0.0567305,0.205976,0.000102498
ENSG00000248333,0.137341,0.23179,8.09192e-05
ENSG00000189339,-0.068229,0.145669,0.000204995
ENSG00000008128,-0.0287419,0.0526212,0.00157523
ENSG00000215790,-0.0701504,0.101734,0.00042078
ENSG00000008130,0.0741013,0.110553,0.000356045
ENSG00000078369,-0.210948,0.40146,2.69731e-05
ENSG00000169885,0.0555066,0.143779,0.00021039
ENSG00000178821,0.117228,0.143804,0.00021039
ENSG00000142609,0.000735377,0.0374008,0.00309651
ENSG00000187730,0.231172,0.187217,0.000124076
ENSG00000067606,-0.108781,0.147626,0.000199601
ENSG00000162585,-0.0890347,0.205973,0.000102498
ENSG00000116151,-0.106083,0.112268,0.000345255
ENSG00000157911,-0.0544283,0.110549,0.000356045
ENSG00000149527,-0.0729617,0.0673507,0.000960242
ENSG00000157881,0.0554358,0.140248,0.000221179
ENSG00000197921,-0.211631,0.283899,5.39462e-05
ENSG00000157873,-0.12271,0.158728,0.000172628
ENSG00000157870,0.128242,0.117021,0.000307493
ENSG00000142606,-0.132858,0.0653847,0.00101958
ENSG00000215912,0.0213495,0.110559,0.000356045
ENSG00000169717,-0.157647,0.283931,5.39462e-05
ENSG00000142611,-0.195862,0.317405,4.31569e-05
ENSG00000130762,-0.0289385,0.0885114,0.000555645
ENSG00000162591,-0.0406287,0.0485015,0.00185575
ENSG00000158109,-0.0584218,0.042245,0.00244916
ENSG00000116213,-0.052715,0.130997,0.000253547
ENSG00000078900,0.074614,0.195912,0.000113287
ENSG00000162592,0.0326146,0.0386231,0.00293467
ENSG00000130764,0.0156474,0.183286,0.000129471
ENSG00000116198,0.00972366,0.0449078,0.00216864
ENSG00000169598,0.09599,0.163929,0.000161838
ENSG00000198912,0.253606,0.205985,0.000102498
ENSG00000131697,0.0984012,0.0677443,0.000949452
ENSG00000069424,-0.0823663,0.0885161,0.000555645
ENSG00000116254,0.240805,0.176113,0.00014026
ENSG00000116251,-0.240269,0.239927,7.55246e-05
ENSG00000158286,-0.0071723,0.0848933,0.000604197
ENSG00000173673,-0.368905,0.270692,5.93408e-05
ENSG00000158292,-0.00456121,0.114993,0.000329072
ENSG00000097021,-0.0240701,0.0839776,0.000728273
ENSG00000069812,0.138644,0.401466,2.69731e-05
ENSG00000187017,-0.0367038,0.0508311,0.00168851
ENSG00000215788,-0.061046,0.239926,7.55246e-05
ENSG00000171680,0.0207143,0.0578336,0.0013055
ENSG00000162408,-0.26403,0.103711,0.000404596
ENSG00000173662,-0.0448167,0.0359304,0.00338242
