ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0385865,0.0377257,0.00770815
ENSG00000188976,-0.0693895,0.096491,0.000968617
ENSG00000187961,-0.1002,0.0812829,0.00136626
ENSG00000187583,0.20362,0.133217,0.000509798
ENSG00000187642,-0.0141547,0.119477,0.00063215
ENSG00000188290,-0.130472,0.14863,0.000407839
ENSG00000187608,-0.26137,0.313713,9.17637e-05
ENSG00000188157,-0.0122173,0.188097,0.000254899
ENSG00000237330,-0.0871195,0.187945,0.000254899
ENSG00000131591,-0.272468,0.145188,0.000428231
ENSG00000162571,-0.010873,0.0391852,0.00589327
ENSG00000186891,-0.0813957,0.111613,0.000723914
ENSG00000186827,-0.258533,0.271273,0.000122352
ENSG00000078808,-0.45826,0.297239,0.00010196
ENSG00000176022,-0.109654,0.2156,0.000193723
ENSG00000184163,0.223124,0.0971737,0.000958421
ENSG00000162572,0.0446076,0.0838503,0.00128469
ENSG00000131584,0.0406097,0.215628,0.000193723
ENSG00000169972,0.0687761,0.0945666,0.0010094
ENSG00000127054,-0.0543905,0.0659246,0.00207998
ENSG00000224051,0.0261036,0.195938,0.000234507
ENSG00000169962,-0.103081,0.119402,0.00063215
ENSG00000107404,-0.099937,0.191825,0.000244703
ENSG00000162576,-0.425368,0.215639,0.000193723
ENSG00000175756,0.160265,0.297266,0.00010196
ENSG00000221978,0.152732,0.383703,6.11758e-05
ENSG00000242485,-0.00612248,0.215583,0.000193723
ENSG00000235098,-0.139852,0.129134,0.000540386
ENSG00000205116,-0.460932,0.184306,0.000265095
ENSG00000179403,0.0860499,0.0746621,0.00162116
ENSG00000215915,-0.00668976,0.13296,0.000509798
ENSG00000160072,0.0238334,0.0384737,0.00611758
ENSG00000197785,-0.0938801,0.180889,0.000275291
ENSG00000205090,0.145337,0.332171,8.15677e-05
ENSG00000160075,-0.351111,0.313197,9.17637e-05
ENSG00000197530,0.0683969,0.0781271,0.00149881
ENSG00000189409,0.673447,0.355131,7.13718e-05
ENSG00000248333,0.0200583,0.242607,0.000152939
ENSG00000189339,0.123793,0.313203,9.17637e-05
ENSG00000008128,-0.0298066,0.0812815,0.00134587
ENSG00000215790,-0.111146,0.146827,0.000418035
ENSG00000008130,0.159476,0.180903,0.000275291
ENSG00000169885,-0.0728411,0.29715,0.00010196
ENSG00000178821,0.00540165,0.283339,0.000112156
ENSG00000142609,-0.0372527,0.0563144,0.00283448
ENSG00000187730,0.030185,0.260688,0.000132548
ENSG00000067606,0.0423839,0.184308,0.000265095
ENSG00000162585,0.195653,0.251209,0.000142744
ENSG00000116151,-0.164752,0.156709,0.000367055
ENSG00000157911,0.0580077,0.15453,0.000377251
ENSG00000149527,-0.0590216,0.0991372,0.000917637
ENSG00000157881,0.0308432,0.174526,0.000295683
ENSG00000157873,-0.0619008,0.260655,0.000132548
ENSG00000157870,-0.0289464,0.210336,0.000203919
ENSG00000142606,-0.146606,0.087347,0.00118273
ENSG00000215912,-0.433374,0.158868,0.000356859
ENSG00000169717,0.268055,0.42025,5.09798e-05
ENSG00000130762,-0.0502739,0.150511,0.000397643
ENSG00000162591,-0.0999037,0.0723984,0.00172312
ENSG00000158109,0.0265473,0.0573402,0.00273252
