ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.0572088,0.0257734,0.0078007
ENSG00000188976,0.0222764,0.0681847,0.000916062
ENSG00000187961,0.00695174,0.0606928,0.00115688
ENSG00000187583,0.0681469,0.0918297,0.000505251
ENSG00000187642,0.122684,0.0874131,0.000557193
ENSG00000188290,0.113988,0.113432,0.000330538
ENSG00000187608,-0.257876,0.160392,0.000165269
ENSG00000188157,-0.0238136,0.107473,0.000368314
ENSG00000237330,-0.324264,0.131605,0.000245542
ENSG00000131591,-0.16491,0.0935892,0.000486363
ENSG00000162571,0.0236679,0.0272776,0.00572303
ENSG00000186891,0.0232141,0.0817436,0.000637466
ENSG00000186827,-0.123705,0.160401,0.000165269
ENSG00000078808,0.220368,0.179354,0.000132215
ENSG00000176022,-0.045005,0.143078,0.000207767
ENSG00000184163,-0.0370155,0.0670878,0.000949116
ENSG00000162572,0.0308043,0.0575092,0.0012891
ENSG00000131584,-0.0610011,0.170449,0.000146381
ENSG00000169972,0.0236984,0.0591637,0.00121827
ENSG00000127054,0.0382977,0.044923,0.00211544
ENSG00000224051,0.133438,0.165173,0.000155825
ENSG00000169962,0.0332354,0.0913501,0.000509973
ENSG00000107404,0.101557,0.13697,0.000226655
ENSG00000162576,0.0925348,0.137054,0.000226655
ENSG00000175756,0.248128,0.193705,0.000113327
ENSG00000221978,0.247622,0.202343,0.000103883
ENSG00000242485,0.258207,0.135569,0.000231377
ENSG00000235098,-0.166413,0.0808161,0.000651632
ENSG00000205116,0.0519365,0.127969,0.000259708
ENSG00000179403,-0.097913,0.0560898,0.00135521
ENSG00000215915,0.00512331,0.0958829,0.000462753
ENSG00000160072,-0.0380238,0.0261235,0.00628022
ENSG00000197785,-0.032884,0.117739,0.000306928
ENSG00000205090,-0.15964,0.24498,7.08296e-05
ENSG00000160075,0.26966,0.197869,0.000108605
ENSG00000228594,-0.157844,0.273904,5.66636e-05
ENSG00000197530,-0.0311585,0.0523391,0.00156769
ENSG00000189409,0.0338309,0.253575,6.61076e-05
ENSG00000248333,-0.0779818,0.207045,9.91614e-05
ENSG00000189339,0.135223,0.167741,0.000151103
ENSG00000008128,-0.016614,0.0554065,0.00136937
ENSG00000215790,0.0593563,0.0974014,0.000448587
ENSG00000008130,0.198307,0.111095,0.000344704
ENSG00000169885,0.00472933,0.162748,0.000160547
ENSG00000178821,0.15865,0.158147,0.000169991
