ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.025224,0.0114221,0.00747569
ENSG00000188976,-0.0494406,0.0288538,0.000985448
ENSG00000187961,0.0570067,0.0247658,0.00133872
ENSG00000187583,0.0126314,0.039124,0.000535721
ENSG00000187642,0.0318684,0.0373035,0.000589177
ENSG00000188290,0.0246534,0.0524757,0.000297494
ENSG00000187608,0.0529035,0.0804071,0.000126667
ENSG00000188157,0.0440105,0.0499108,0.00032887
ENSG00000237330,-0.132865,0.0632827,0.000204527
ENSG00000131591,0.00823711,0.0427562,0.000448565
ENSG00000162571,-0.00545627,0.0117862,0.00593477
ENSG00000186891,0.0191482,0.0348636,0.000675172
ENSG00000186827,-0.0325657,0.0615587,0.000216148
ENSG00000078808,0.0273078,0.0852355,0.000110398
ENSG00000176022,-0.0402503,0.0583555,0.000240552
ENSG00000184163,0.054199,0.0316059,0.000822756
ENSG00000160087,0.449359,0.317242,8.1346e-06
ENSG00000162572,0.0170014,0.0261764,0.00119811
ENSG00000131584,0.167125,0.0712039,0.00016153
ENSG00000169972,-0.00739379,0.0261908,0.00119695
ENSG00000127054,0.0357827,0.0197386,0.00211035
ENSG00000224051,-0.0219987,0.0618909,0.000213824
ENSG00000169962,-0.0631932,0.0393306,0.000529911
ENSG00000107404,0.0260863,0.0580746,0.000242876
ENSG00000162576,0.0385583,0.0589421,0.000235903
ENSG00000175756,0.0417042,0.0880012,0.00010575
ENSG00000221978,0.0369449,0.100332,8.1346e-05
ENSG00000242485,0.0474399,0.0640127,0.000199879
ENSG00000235098,-0.0418922,0.0392015,0.000533397
ENSG00000205116,-0.0291002,0.0517758,0.000305628
ENSG00000179403,0.0384788,0.0235348,0.0014805
ENSG00000215915,-0.0126347,0.0415239,0.000470645
ENSG00000160072,0.00730163,0.0116276,0.00609862
ENSG00000197785,-0.0400044,0.0465791,0.000377678
ENSG00000205090,0.0305275,0.0982446,8.48322e-05
ENSG00000160075,0.184294,0.0956693,8.94806e-05
