ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0235158,0.0128696,0.00746989
ENSG00000188976,-0.017841,0.0325399,0.000983627
ENSG00000187961,0.0652851,0.0278882,0.00134024
ENSG00000187583,0.023307,0.0439698,0.000538456
ENSG00000187642,0.0371485,0.0419443,0.000591593
ENSG00000188290,0.00678621,0.0588844,0.000299929
ENSG00000187608,-0.067938,0.0898739,0.00012871
ENSG00000188157,0.0827466,0.0564897,0.000325908
ENSG00000237330,-0.141658,0.071344,0.000204283
ENSG00000131591,0.0500289,0.0482917,0.000446352
ENSG00000162571,-0.0103075,0.0132661,0.00594663
ENSG00000186891,0.0417336,0.0392056,0.000677793
ENSG00000186827,-0.0303272,0.0701385,0.000211368
ENSG00000078808,0.0709636,0.0952708,0.000112178
ENSG00000176022,-0.0966423,0.0655433,0.000242069
ENSG00000184163,0.0439875,0.0356826,0.000819492
ENSG00000160087,0.211514,0.354592,8.26577e-06
ENSG00000162572,0.0115057,0.0295026,0.00119736
ENSG00000131584,0.191345,0.0798747,0.000162954
ENSG00000169972,-0.00736725,0.0295335,0.00119499
ENSG00000127054,0.0576073,0.0221667,0.0021243
ENSG00000224051,0.00393813,0.0697485,0.000213729
ENSG00000169962,-0.0524638,0.0445009,0.000525467
ENSG00000107404,0.0409778,0.065225,0.000244431
ENSG00000162576,0.0312742,0.0667081,0.000233803
ENSG00000175756,0.0480766,0.0983622,0.000107455
ENSG00000221978,0.0208577,0.113781,8.02961e-05
ENSG00000242485,-0.0255764,0.0719688,0.00020074
ENSG00000235098,-0.0576375,0.0443018,0.00053019
ENSG00000205116,-0.0114808,0.0585432,0.000303472
ENSG00000179403,0.0325638,0.0265249,0.00147957
ENSG00000215915,-0.0510176,0.0469319,0.000467606
ENSG00000160072,0.00655727,0.0131063,0.00609305
ENSG00000197785,-0.0395562,0.0526328,0.000375502
ENSG00000205090,0.0708811,0.111347,8.38385e-05
ENSG00000160075,0.228551,0.107634,8.97427e-05
ENSG00000228594,0.0985774,0.136854,5.54987e-05
ENSG00000197530,-0.0283346,0.0269699,0.00143588
ENSG00000189409,0.121458,0.107624,8.97427e-05
ENSG00000248333,0.127406,0.0929052,0.000120444
ENSG00000189339,-0.140845,0.0737273,0.000188932
ENSG00000008128,-0.00982261,0.025699,0.00155751
ENSG00000215790,0.00457784,0.0494014,0.000426278
ENSG00000008130,0.0200166,0.0551123,0.000342439
ENSG00000078369,-0.381607,0.184001,3.07014e-05
ENSG00000169885,0.0384677,0.085656,0.000141699
ENSG00000178821,0.0358029,0.0801681,0.000161773
ENSG00000142609,-0.00164599,0.0185287,0.00303708
ENSG00000187730,0.114929,0.101175,0.000101551
ENSG00000067606,0.10828,0.0661913,0.000237346
ENSG00000162585,0.121844,0.0911363,0.000125167
ENSG00000157933,-0.0836118,0.171289,3.54247e-05
ENSG00000116151,0.0925417,0.0590027,0.000298749
ENSG00000157916,-0.000742967,0.180554,3.18823e-05
ENSG00000157911,-0.0866701,0.0494693,0.000425097
ENSG00000149527,-0.0404615,0.0331178,0.000949383
ENSG00000157881,0.00965531,0.0705338,0.000209006
