ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.0156641,0.0267492,0.00772987
ENSG00000188976,-0.0308556,0.0701619,0.000919555
ENSG00000187961,0.0497595,0.0623027,0.00116695
ENSG00000187583,-0.000323359,0.0947803,0.000504122
ENSG00000187642,-0.111595,0.0906412,0.0005508
ENSG00000188290,0.142077,0.118469,0.000322078
ENSG00000187608,-0.131425,0.163991,0.000168041
ENSG00000188157,-0.0129534,0.11004,0.000373423
ENSG00000237330,0.145477,0.136464,0.000242725
ENSG00000131591,-0.0343849,0.0956555,0.000494786
ENSG00000162571,0.0449292,0.0282257,0.0056807
ENSG00000186891,0.116306,0.0844501,0.00063482
ENSG00000186827,0.20386,0.163996,0.000168041
ENSG00000078808,-0.625154,0.182741,0.000135366
ENSG00000176022,-0.195992,0.14836,0.000205383
ENSG00000184163,-0.0784576,0.0700883,0.000924223
ENSG00000162572,0.102197,0.0596314,0.00127431
ENSG00000131584,-0.255895,0.171301,0.000154037
ENSG00000169972,0.0238447,0.0618245,0.00118562
ENSG00000127054,0.0288174,0.0466316,0.0020865
ENSG00000224051,0.0664936,0.171272,0.000154037
ENSG00000169962,0.150123,0.0947202,0.000504122
ENSG00000107404,-0.098941,0.142026,0.000224054
ENSG00000162576,-0.177264,0.145165,0.000214718
ENSG00000175756,-0.167864,0.196801,0.000116695
ENSG00000221978,0.126171,0.209813,0.000102691
ENSG00000242485,0.234992,0.13646,0.000242725
ENSG00000235098,-0.00299741,0.0826138,0.000662827
ENSG00000205116,0.122602,0.133916,0.000252061
ENSG00000179403,-0.111417,0.0581602,0.00133966
ENSG00000215915,-0.00135699,0.099422,0.000457444
ENSG00000160072,0.024606,0.0269367,0.00626885
ENSG00000197785,-0.0386488,0.121155,0.000308074
ENSG00000205090,-0.108913,0.245957,7.46847e-05
ENSG00000160075,0.102238,0.205174,0.000107359
ENSG00000228594,-0.217479,0.284017,5.60135e-05
ENSG00000197530,-0.0772944,0.0540984,0.00155904
ENSG00000189409,0.0419618,0.262937,6.53491e-05
ENSG00000248333,-0.241385,0.225704,8.86881e-05
ENSG00000189339,-0.0797682,0.17128,0.000154037
ENSG00000008128,0.0502523,0.0567812,0.00138633
ENSG00000215790,0.0643837,0.101532,0.000438773
ENSG00000008130,0.0637188,0.114415,0.000345417
ENSG00000169885,0.507858,0.168756,0.000158705
ENSG00000178821,0.0400648,0.161767,0.000172708
ENSG00000142609,0.0131087,0.0391305,0.00296872
ENSG00000187730,-0.440086,0.176721,0.000144702
ENSG00000067606,0.191617,0.150055,0.000200715
ENSG00000162585,-0.186874,0.179648,0.000140034
ENSG00000157933,0.255022,0.401615,2.80068e-05
ENSG00000116151,0.109842,0.113659,0.000350084
ENSG00000157916,0.281289,0.401627,2.80068e-05
ENSG00000157911,-0.00332098,0.116793,0.000331413
ENSG00000149527,0.0615285,0.0696276,0.000933559
ENSG00000157881,0.106183,0.148345,0.000205383
ENSG00000197921,0.530932,0.439984,2.3339e-05
ENSG00000157873,-0.329466,0.182813,0.000135366
ENSG00000157870,0.242751,0.139243,0.00023339
ENSG00000142606,-0.0643046,0.0671716,0.00100358
ENSG00000215912,0.0690095,0.116016,0.000336081
ENSG00000169717,-0.332366,0.311103,4.66779e-05
ENSG00000130762,-0.139971,0.0989321,0.000462112
ENSG00000162591,-0.0938507,0.0497859,0.00182977
ENSG00000158109,-0.0631784,0.0407226,0.00272132
ENSG00000116213,0.00514309,0.131505,0.000261396
ENSG00000078900,0.310237,0.225725,8.86881e-05
ENSG00000162592,-0.0516277,0.0404981,0.00277267
ENSG00000130764,0.305033,0.196789,0.000116695
ENSG00000116198,0.0355368,0.0381364,0.00313209
ENSG00000169598,-0.21296,0.179649,0.000140034
ENSG00000198912,0.25332,0.205148,0.000107359
ENSG00000131697,-0.00795511,0.0691306,0.000947562
ENSG00000069424,0.0240455,0.0870074,0.000597478
ENSG00000116254,-0.187128,0.192948,0.000121363
ENSG00000116251,-0.0903156,0.263093,6.53491e-05
ENSG00000158286,-0.0124136,0.0863506,0.000606813
ENSG00000173673,-0.47124,0.371845,3.26746e-05
ENSG00000158292,0.121645,0.103757,0.000420101
ENSG00000097021,-0.0459871,0.0822475,0.000840203
ENSG00000069812,0.133795,0.327923,4.20101e-05
ENSG00000187017,-0.0601915,0.0549129,0.00150303
ENSG00000215788,-0.27286,0.220129,9.33559e-05
ENSG00000171680,0.0214307,0.0559024,0.00145168
ENSG00000162408,-0.186426,0.126006,0.000284735
ENSG00000173662,-0.0198795,0.0388879,0.00299672
ENSG00000204859,0.370565,0.196777,0.000116695
ENSG00000162413,0.174545,0.111436,0.000364088
ENSG00000041988,-0.10622,0.179646,0.000140034
ENSG00000007923,0.069194,0.146681,0.000210051
ENSG00000171735,-0.0205231,0.0266707,0.00645089
ENSG00000049245,-0.362142,0.327953,4.20101e-05
ENSG00000049246,0.0346114,0.0658053,0.00103625
ENSG00000049247,0.0108869,0.113659,0.000350084
ENSG00000049249,0.115004,0.214702,9.80237e-05
ENSG00000116288,0.0324007,0.284,5.60135e-05
ENSG00000116285,0.00128783,0.12498,0.000289403
ENSG00000162426,0.00164733,0.0856924,0.000616149
ENSG00000142599,-0.0215923,0.0292576,0.00533529
ENSG00000074800,0.161134,0.231908,8.40203e-05
ENSG00000131686,-0.172855,0.176763,0.000144702
ENSG00000197241,-0.0766238,0.129231,0.000270732
ENSG00000142583,-0.0240941,0.102634,0.000429437
ENSG00000180758,-0.179325,0.168765,0.000158705
ENSG00000049239,0.0854858,0.0898563,0.000560135
ENSG00000171621,-0.183291,0.439953,2.3339e-05
ENSG00000171612,0.0148317,0.272901,6.06813e-05
ENSG00000188807,0.0320304,0.214748,9.80237e-05
ENSG00000171608,-0.262781,0.192941,0.000121363
ENSG00000171603,-0.0223221,0.209774,0.000102691
ENSG00000178585,0.041335,0.272899,6.06813e-05
ENSG00000162441,0.29533,0.200837,0.000112027
ENSG00000173614,-0.0868737,0.145074,0.000214718
ENSG00000162444,0.0344208,0.173931,0.000149369
ENSG00000130939,-0.103422,0.0556964,0.00146102
ENSG00000054523,-0.14219,0.10943,0.000378091
ENSG00000142657,0.238533,0.225708,8.86881e-05
ENSG00000175279,0.0859684,0.105513,0.000406098
ENSG00000251503,0.0740245,0.0979309,0.000471447
ENSG00000241563,-0.167002,0.220013,9.33559e-05
ENSG00000160049,0.156062,0.124111,0.000294071
ENSG00000142655,0.718045,0.327925,4.20101e-05
ENSG00000130940,0.0501335,0.125999,0.000284735
ENSG00000175262,0.0257364,0.0571644,0.00138633
ENSG00000120948,-0.0909515,0.311148,4.66779e-05
ENSG00000009724,-0.132615,0.0759606,0.000784189
ENSG00000116649,0.260362,0.311102,4.66779e-05
ENSG00000171824,0.171807,0.122068,0.000303407
ENSG00000198793,0.348789,0.133908,0.000252061
ENSG00000171819,0.042672,0.099421,0.000457444
ENSG00000120942,0.249822,0.347818,3.73423e-05
ENSG00000204624,0.0595124,0.088407,0.000578806
ENSG00000116661,-0.235068,0.14834,0.000205383
ENSG00000132879,-0.047536,0.132686,0.000256729
ENSG00000116663,-0.0510224,0.166335,0.000163373
ENSG00000116670,0.463941,0.205218,0.000107359
ENSG00000162490,0.0753679,0.0884173,0.000569471
ENSG00000177674,0.00682102,0.122148,0.000303407
ENSG00000215910,0.0232822,0.0422915,0.00253928
ENSG00000177000,0.0765049,0.146681,0.000210051
ENSG00000011021,-0.0322837,0.171279,0.000154037
ENSG00000175206,-0.0763784,0.106129,0.00040143
ENSG00000120937,0.491906,0.150057,0.000200715
ENSG00000116685,0.00482083,0.168743,0.000158705
ENSG00000083444,0.0819104,0.0674873,0.00099424
ENSG00000116688,0.177696,0.209772,0.000102691
ENSG00000116691,-0.168706,0.106211,0.00040143
ENSG00000120949,0.0197307,0.26293,6.53491e-05
ENSG00000028137,-0.142586,0.284014,5.60135e-05
ENSG00000048707,-0.0060171,0.104435,0.000415434
ENSG00000204518,-0.00854963,0.214805,9.80237e-05
ENSG00000188984,0.176105,0.148358,0.000205383
ENSG00000157330,0.34712,0.155804,0.000186712
ENSG00000116726,-0.0309571,0.14204,0.000224054
ENSG00000116721,0.0289216,0.0891126,0.000541464
ENSG00000239810,-0.0181121,0.0289461,0.00534929
ENSG00000179172,-0.0870578,0.254235,7.00169e-05
ENSG00000120952,0.0751618,0.163996,0.000168041
ENSG00000243073,0.116941,0.139173,0.000205383
ENSG00000187545,0.0128763,0.118529,0.000322078
ENSG00000204510,-0.0386632,0.189397,0.00012603
ENSG00000232423,0.0377728,0.164051,0.000168041
ENSG00000274764,-0.421245,0.157641,0.000172708
ENSG00000275774,-0.09007,0.0572031,0.00134899
ENSG00000204505,0.117077,0.371843,3.26746e-05
ENSG00000270601,-0.142262,0.220709,9.33559e-05
ENSG00000182330,0.0971453,0.100464,0.000438773
ENSG00000204501,-0.0122584,0.0230566,0.00864009
ENSG00000204481,-0.0687579,0.10099,0.00044344
ENSG00000204480,-0.061515,0.157584,0.000182044
ENSG00000204479,-0.0130034,0.0571832,0.00138633
ENSG00000204478,-0.209446,0.104343,0.000415434
ENSG00000162494,-0.0246098,0.0645255,0.0010876
ENSG00000162493,0.0964132,0.113661,0.000350084
ENSG00000116731,0.0406189,0.108035,0.000387427
ENSG00000189337,-0.0324264,0.1392,0.00023339
ENSG00000171729,-0.0402131,0.296626,5.13457e-05
ENSG00000142621,-0.0330409,0.0274913,0.00604479
ENSG00000142634,-0.0915055,0.262938,6.53491e-05
ENSG00000162438,0.525407,0.219992,9.33559e-05
ENSG00000142615,-0.0640017,0.14354,0.000219386
ENSG00000215704,-0.0316049,0.16178,0.000172708
ENSG00000132906,0.0543745,0.12704,0.000280068
ENSG00000116138,0.0639564,0.106131,0.00040143
ENSG00000116771,0.0848253,0.0684408,0.000966233
ENSG00000215695,0.000545872,0.125015,0.000289403
ENSG00000116786,-0.124342,0.150062,0.000200715
ENSG00000162461,-0.0313871,0.087357,0.00059281
ENSG00000162460,0.0802509,0.185956,0.000130698
ENSG00000162458,-0.163005,0.101516,0.000438773
ENSG00000233954,-0.248242,0.327985,4.20101e-05
ENSG00000065526,-0.103427,0.0575867,0.00136766
ENSG00000116809,-0.0236941,0.16875,0.000158705
ENSG00000183888,-0.310109,0.189342,0.00012603
ENSG00000173641,-0.153704,0.225709,8.86881e-05
ENSG00000186510,-0.0345046,0.0576593,0.001363
ENSG00000184908,0.00268604,0.0461734,0.00212851
ENSG00000185519,-0.222645,0.166328,0.000163373
ENSG00000142627,-0.0637366,0.135176,0.000247393
ENSG00000142632,0.0591673,0.102061,0.000434105
ENSG00000132881,0.00737676,0.173933,0.000149369
ENSG00000037637,-0.176644,0.327984,4.20101e-05
ENSG00000187144,-0.0950342,0.102063,0.000434105
ENSG00000157191,-0.124889,0.0979389,0.000471447
ENSG00000219481,-0.0238035,0.0311566,0.00469113
ENSG00000058453,-0.0199341,0.0443368,0.00231056
ENSG00000117122,0.504579,0.327933,4.20101e-05
ENSG00000159363,-0.0153267,0.0829131,0.000658159
ENSG00000117118,0.0964913,0.245961,7.46847e-05
ENSG00000117115,-0.019545,0.0344517,0.00381825
ENSG00000142623,-0.00540166,0.0618619,0.00117628
ENSG00000142619,0.109172,0.102081,0.000434105
ENSG00000159339,-0.0124102,0.0362258,0.0034495
ENSG00000276747,0.0560873,0.0740089,0.000826199
ENSG00000179051,-0.318504,0.238677,7.93525e-05
ENSG00000074964,0.228368,0.157565,0.000182044
ENSG00000117148,0.0296911,0.0521028,0.00167107
ENSG00000117154,0.52362,0.296623,5.13457e-05
ENSG00000179023,-0.0520349,0.127061,0.000280068
ENSG00000009709,0.00115217,0.327923,4.20101e-05
ENSG00000179002,-0.115228,0.0913998,0.000541464
ENSG00000159423,-0.102865,0.0863506,0.000606813
ENSG00000169991,-0.119768,0.254014,7.00169e-05
ENSG00000127481,0.0282156,0.131506,0.000261396
ENSG00000127463,0.095249,0.0771138,0.00076085
ENSG00000053372,-0.463957,0.29661,5.13457e-05
ENSG00000162482,-0.0631796,0.0596401,0.00127431
ENSG00000053371,0.0837945,0.214728,9.80237e-05
ENSG00000040487,0.13157,0.118476,0.000322078
ENSG00000077549,0.0536161,0.347833,3.73423e-05
ENSG00000173436,0.0408689,0.371868,3.26746e-05
ENSG00000158747,0.0145324,0.0951517,0.000499454
ENSG00000270136,0.120546,0.124977,0.000289403
ENSG00000158748,0.0115646,0.311123,4.66779e-05
ENSG00000162542,0.0610861,0.0357714,0.00355686
ENSG00000178828,0.0247314,0.0667077,0.00101758
ENSG00000169914,-0.0397917,0.139166,0.00023339
ENSG00000188784,-0.198952,0.097471,0.000476115
ENSG00000188257,0.0357801,0.155598,0.000186712
ENSG00000127472,0.476856,0.272848,6.06813e-05
ENSG00000117215,-0.21692,0.151845,0.000196047
