ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0323098,0.01329,0.00748151
ENSG00000188976,0.00628192,0.0335743,0.000986241
ENSG00000187961,-0.0305788,0.0288266,0.00133897
ENSG00000187583,-0.0524232,0.0455783,0.000534891
ENSG00000187642,-0.0492901,0.0434152,0.000589424
ENSG00000188290,0.026424,0.0610139,0.000298193
ENSG00000187608,0.113781,0.0936721,0.000126471
ENSG00000188157,-0.00490964,0.0580424,0.000329521
ENSG00000237330,-0.130416,0.0735142,0.00020537
ENSG00000131591,0.00377712,0.0497455,0.00044903
ENSG00000162571,0.000728169,0.0137147,0.00593949
ENSG00000186891,0.0489439,0.0405802,0.000675285
ENSG00000186827,-0.0318828,0.0717142,0.000215813
ENSG00000078808,0.0777001,0.0992971,0.000110227
ENSG00000176022,-0.0161793,0.0679826,0.000240179
ENSG00000184163,0.0372527,0.0368198,0.000821481
ENSG00000160087,0.612455,0.369579,8.12199e-06
ENSG00000162572,0.00312715,0.0304508,0.00119973
ENSG00000131584,0.131201,0.0829506,0.000161279
ENSG00000169972,-0.00320615,0.030482,0.00119741
ENSG00000127054,0.0238025,0.0229822,0.0021094
ENSG00000224051,0.134524,0.0721013,0.000213492
ENSG00000169962,-0.00955435,0.0458191,0.000529089
ENSG00000107404,0.0810353,0.0676554,0.000242499
ENSG00000162576,0.0646522,0.068666,0.000235538
ENSG00000175756,0.0853739,0.10196,0.000106746
ENSG00000221978,-0.0946428,0.116884,8.12199e-05
ENSG00000242485,-0.0485347,0.074573,0.000199569
ENSG00000235098,0.0839008,0.0456191,0.000533731
ENSG00000205116,-0.0395629,0.0603175,0.000305155
ENSG00000179403,-0.000825085,0.0274067,0.00147936
ENSG00000215915,0.0175936,0.0483742,0.000469915
ENSG00000160072,-0.011132,0.0135381,0.00609613
ENSG00000197785,-0.00941991,0.0542634,0.000377092
ENSG00000205090,0.174804,0.114452,8.47007e-05
ENSG00000160075,0.11026,0.111452,8.93419e-05
ENSG00000228594,0.00550745,0.141144,5.56936e-05
ENSG00000197530,-0.0240365,0.0279075,0.00143179
ENSG00000189409,-0.0377671,0.110725,9.05021e-05
ENSG00000248333,-0.00510697,0.0963604,0.000119509
ENSG00000189339,-0.0961935,0.076843,0.000185645
ENSG00000008128,-0.0265678,0.0265577,0.0015571
