ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0252431,0.0190723,0.00785408
ENSG00000188976,-0.0606032,0.0506483,0.000920118
ENSG00000187961,-0.0131608,0.0439883,0.00122081
ENSG00000187583,0.0253941,0.0665963,0.000532225
ENSG00000187642,0.0200791,0.0627946,0.000598377
ENSG00000188290,0.0807391,0.0885376,0.000300692
ENSG00000187608,0.164337,0.122772,0.00015636
ENSG00000188157,0.0165944,0.0844249,0.000330761
ENSG00000237330,-0.0589708,0.106582,0.000207478
ENSG00000131591,-0.0841459,0.069822,0.000484114
ENSG00000162571,-0.0405963,0.020031,0.00589958
ENSG00000186891,-0.0497556,0.0590702,0.000676557
ENSG00000186827,0.0794256,0.110662,0.000192443
ENSG00000078808,0.0405372,0.135004,0.000123284
ENSG00000176022,-0.0466249,0.100247,0.00023454
ENSG00000184163,0.0997339,0.0524609,0.00085998
ENSG00000162572,0.0280071,0.0437736,0.00123284
ENSG00000131584,-0.0392554,0.122764,0.00015636
ENSG00000169972,0.0391534,0.0442129,0.00120878
ENSG00000127054,0.0136024,0.0336208,0.00209282
ENSG00000224051,0.0451376,0.109806,0.00019545
ENSG00000169962,0.0414491,0.0689442,0.000496142
ENSG00000107404,-0.0638355,0.0971782,0.000249575
ENSG00000162576,-0.068468,0.10437,0.000216498
ENSG00000175756,0.205065,0.149641,0.000105242
ENSG00000221978,-0.207779,0.167308,8.41938e-05
ENSG00000242485,-0.161901,0.105814,0.000210485
ENSG00000235098,0.0180174,0.0639148,0.000577329
ENSG00000205116,0.0327793,0.0918156,0.000279644
ENSG00000179403,-0.0536216,0.0403401,0.00144633
ENSG00000215915,-0.0418707,0.0695773,0.000487121
ENSG00000160072,-0.0333247,0.0196809,0.00611608
ENSG00000197785,0.0670995,0.0848166,0.000327754
ENSG00000205090,-0.15095,0.193149,6.31454e-05
ENSG00000160075,0.034163,0.151817,0.000102235
ENSG00000228594,-0.0129937,0.2213,4.81108e-05
ENSG00000197530,-0.04676,0.0401529,0.00147339
ENSG00000189409,-0.0237385,0.16728,8.41938e-05
ENSG00000248333,-0.0247686,0.145557,0.000111256
ENSG00000189339,-0.0240294,0.119366,0.000159367
ENSG00000008128,0.002709,0.0392927,0.00150045
ENSG00000215790,-0.032371,0.0745928,0.000423976
ENSG00000008130,-0.0620626,0.0852026,0.000324748
ENSG00000078369,0.371128,0.39583,1.50346e-05
ENSG00000169885,-0.115558,0.121603,0.000159367
ENSG00000178821,-0.0791376,0.113346,0.000183422
ENSG00000142609,-0.00212842,0.0280066,0.00301594
ENSG00000187730,0.0407089,0.145526,0.000111256
ENSG00000067606,0.0277564,0.102231,0.000225519
ENSG00000162585,-0.111213,0.136602,0.000126291
ENSG00000157933,0.556165,0.266881,3.30761e-05
ENSG00000116151,0.0353415,0.0881126,0.000303699
ENSG00000157916,0.14316,0.279889,3.00692e-05
ENSG00000157911,-0.0129932,0.0836643,0.000336775
ENSG00000149527,0.0272541,0.0509786,0.00090809
ENSG00000157881,-0.0431363,0.102918,0.000222512
ENSG00000197921,0.903605,0.334549,2.10485e-05
ENSG00000157873,-0.0922532,0.118329,0.000168388
ENSG00000157870,0.200121,0.10029,0.00023454
ENSG00000142606,-0.0673052,0.0488531,0.000989277
ENSG00000215912,-0.00130777,0.0836861,0.000336775
ENSG00000169717,0.313399,0.245491,3.909e-05
ENSG00000142611,0.0310521,0.312948,2.40554e-05
ENSG00000130762,0.0334838,0.0697931,0.000484114
ENSG00000162591,-0.00156976,0.0356172,0.00186429
ENSG00000158109,-0.0165865,0.0301269,0.00259798
ENSG00000116213,0.066759,0.0983745,0.000243561
ENSG00000078900,-0.146461,0.173604,7.818e-05
ENSG00000162592,0.0110463,0.0287089,0.00287762
ENSG00000235169,0.0476407,0.334558,2.10485e-05
ENSG00000130764,-0.0951478,0.147541,0.000108249
ENSG00000116198,0.0233593,0.0295815,0.00271224
ENSG00000169598,-0.0665558,0.133454,0.000132305
ENSG00000198912,0.0463932,0.129124,0.000141325
ENSG00000131697,0.11552,0.0500847,0.000941167
ENSG00000069424,-0.106865,0.0624718,0.000604391
ENSG00000116254,0.246996,0.139959,0.000120277
ENSG00000116251,-0.0669843,0.203135,5.71315e-05
ENSG00000158286,-0.0883004,0.0649478,0.000559287
ENSG00000173673,0.204881,0.214685,5.11177e-05
ENSG00000158292,0.0851541,0.0782673,0.000384886
ENSG00000097021,-0.0418176,0.0610887,0.000784807
ENSG00000069812,-0.036744,0.26687,3.30761e-05
ENSG00000187017,-0.0159394,0.0393725,0.00152451
ENSG00000215788,0.0509839,0.145567,0.000111256
ENSG00000171680,-0.0660449,0.0420353,0.00133808
ENSG00000162408,-0.0392085,0.0840426,0.000333768
ENSG00000173662,0.0318523,0.0274947,0.00313021
ENSG00000204859,-0.0320072,0.147534,0.000108249
ENSG00000162413,0.0459534,0.0759325,0.000408941
ENSG00000041988,0.0157823,0.131966,0.000135311
ENSG00000007923,-0.0166113,0.109809,0.00019545
ENSG00000171735,-0.00489919,0.0184158,0.00706025
ENSG00000049245,-0.448778,0.25552,3.60831e-05
ENSG00000049246,0.0281873,0.0486266,0.000992284
ENSG00000049247,0.0034256,0.0792093,0.000375865
ENSG00000049249,0.120428,0.151819,0.000102235
ENSG00000116288,0.215748,0.197922,6.01384e-05
ENSG00000116285,0.205477,0.0903636,0.000288665
ENSG00000162426,0.00444587,0.0593197,0.000670544
ENSG00000142599,-0.0033857,0.0207906,0.00551169
ENSG00000074800,0.164609,0.177037,7.5173e-05
ENSG00000131686,-0.097653,0.126484,0.000147339
ENSG00000197241,0.154142,0.0881209,0.000303699
ENSG00000142583,-0.000198192,0.0743153,0.000426983
ENSG00000180758,0.136356,0.125202,0.000150346
ENSG00000049239,0.101462,0.0697881,0.000484114
ENSG00000171612,0.327068,0.221298,4.81108e-05
ENSG00000188807,-0.0368651,0.143627,0.000114263
ENSG00000171608,-0.0534747,0.131957,0.000135311
ENSG00000171603,-0.0675279,0.158987,9.32146e-05
ENSG00000178585,0.00332332,0.173621,7.818e-05
ENSG00000162441,-0.138684,0.133457,0.000132305
ENSG00000173614,0.0501608,0.110658,0.000192443
ENSG00000162444,0.077116,0.139969,0.000120277
ENSG00000130939,0.0201346,0.0408886,0.00140724
ENSG00000054523,0.0350985,0.073592,0.000436004
ENSG00000142657,-0.0659685,0.138255,0.000123284
ENSG00000175279,-0.0170707,0.0785782,0.000381879
ENSG00000251503,-0.00917993,0.0720663,0.000454045
ENSG00000241563,0.0944031,0.141752,0.00011727
ENSG00000160049,-0.140297,0.0815646,0.000348803
ENSG00000142655,0.19542,0.295034,2.70623e-05
ENSG00000130940,-0.0273563,0.100892,0.000231533
ENSG00000175262,-0.0232407,0.0426905,0.00129598
ENSG00000120948,-0.293867,0.221291,4.81108e-05
ENSG00000009724,0.0312362,0.055802,0.000757744
ENSG00000116649,-0.0490261,0.245491,3.909e-05
ENSG00000171824,-0.0706437,0.0872465,0.000309713
ENSG00000198793,0.240461,0.0996058,0.000237547
ENSG00000171819,0.114338,0.0689383,0.000496142
ENSG00000120942,-0.766136,0.266877,3.30761e-05
ENSG00000204624,-0.0399699,0.0621674,0.000610405
ENSG00000116661,0.0210333,0.114286,0.000180415
ENSG00000132879,-0.122693,0.0977686,0.000246568
ENSG00000116663,-0.113619,0.12778,0.000144332
ENSG00000116670,-0.000173791,0.141779,0.00011727
ENSG00000162490,-0.0298273,0.0681308,0.000502156
ENSG00000177674,0.0604439,0.0885893,0.000300692
ENSG00000215910,-0.0295842,0.0311393,0.00243561
ENSG00000177000,0.012089,0.108172,0.000201464
ENSG00000011021,0.12129,0.119368,0.000165381
ENSG00000175206,-0.0412335,0.0759296,0.000408941
ENSG00000120937,-0.0633631,0.1183,0.000168388
ENSG00000116685,0.0520741,0.121598,0.000159367
ENSG00000083444,-0.0177373,0.0497664,0.000953194
ENSG00000116688,0.0964519,0.145526,0.000111256
ENSG00000116691,0.0451031,0.0693918,0.000490128
ENSG00000120949,-0.154937,0.208634,5.41246e-05
ENSG00000028137,0.154961,0.197932,6.01384e-05
ENSG00000048707,0.0265737,0.0730712,0.000442018
ENSG00000204518,0.0937228,0.161645,9.02077e-05
ENSG00000188984,-0.0375402,0.113352,0.000183422
ENSG00000157330,0.104553,0.115364,0.000177408
ENSG00000116726,0.134032,0.100245,0.00023454
ENSG00000116721,-0.00764786,0.0654604,0.000514184
ENSG00000239810,0.0251421,0.0204447,0.00559889
ENSG00000179172,0.219879,0.159038,8.72007e-05
ENSG00000120952,0.0690728,0.109815,0.00019545
ENSG00000243073,-0.0732299,0.095466,0.000222512
ENSG00000187545,0.00253135,0.0825973,0.000345796
ENSG00000204510,-0.189,0.139989,0.000120277
ENSG00000232423,0.160402,0.11431,0.000174401
ENSG00000274764,0.0676875,0.0943918,0.000246568
ENSG00000275774,0.0191498,0.0428579,0.00126291
ENSG00000204505,0.188356,0.2455,3.30761e-05
ENSG00000270601,0.0238821,0.159375,9.32146e-05
ENSG00000182330,-0.0145125,0.0723057,0.000445024
ENSG00000204501,-8.95213e-05,0.0166318,0.00866294
ENSG00000204481,-0.0260811,0.0709039,0.000463066
ENSG00000204480,0.081258,0.116255,0.000174401
ENSG00000204479,-0.0557449,0.0408984,0.00141325
ENSG00000204478,-0.141137,0.07458,0.000423976
ENSG00000162494,0.0508697,0.0478428,0.00103137
ENSG00000162493,-0.078408,0.0815307,0.000354817
ENSG00000116731,-0.0605484,0.0795194,0.000372858
ENSG00000189337,0.035756,0.106589,0.000207478
ENSG00000171729,-0.111523,0.25552,3.60831e-05
ENSG00000142621,-0.00977532,0.019734,0.00610706
ENSG00000142634,0.375557,0.18069,7.21661e-05
ENSG00000162438,0.0871782,0.138247,0.000123284
ENSG00000142615,-0.00378443,0.102917,0.000222512
ENSG00000215704,-0.18013,0.115266,0.000177408
ENSG00000132906,0.193305,0.0876645,0.000306706
ENSG00000116138,0.0110674,0.0801635,0.000366844
ENSG00000116771,-0.0256482,0.0499177,0.00094718
ENSG00000197312,-1.24124,0.395865,1.50346e-05
ENSG00000215695,-0.0357471,0.0899203,0.000291671
ENSG00000116786,0.0457156,0.119372,0.000165381
ENSG00000162461,0.092321,0.0651187,0.000556281
ENSG00000162460,-0.124632,0.123967,0.000153353
ENSG00000162458,0.0054592,0.0782648,0.000384886
ENSG00000233954,0.118092,0.245509,3.909e-05
ENSG00000065526,-0.0274994,0.0415672,0.00136815
ENSG00000116809,-0.0501174,0.119376,0.000165381
ENSG00000183888,-0.169775,0.151804,0.000102235
ENSG00000173641,0.0186173,0.158984,9.32146e-05
ENSG00000186510,0.0401811,0.0430442,0.00127493
ENSG00000184908,-0.0358738,0.0330145,0.002171
ENSG00000185519,0.0984112,0.123968,0.000153353
ENSG00000142627,0.130667,0.0989862,0.000240554
ENSG00000142632,-0.0176376,0.0740488,0.00042999
ENSG00000132881,0.212196,0.134994,0.000129298
ENSG00000037637,-0.0883867,0.221349,4.81108e-05
ENSG00000187144,-0.027755,0.0715945,0.000460059
ENSG00000157191,0.0172724,0.0725452,0.000448031
ENSG00000219481,-0.0016563,0.0227513,0.00458856
ENSG00000058453,0.0186113,0.031535,0.00238148
ENSG00000117122,-0.107861,0.236568,4.20969e-05
ENSG00000159363,0.00686618,0.06156,0.000622433
ENSG00000117118,-0.228179,0.164376,8.72007e-05
ENSG00000117115,0.0362519,0.025185,0.00373159
ENSG00000142623,0.0256495,0.0434843,0.00123885
ENSG00000142619,-0.0937845,0.0748483,0.000420969
ENSG00000159339,0.00944921,0.0258725,0.00353313
ENSG00000276747,-0.0348817,0.0548304,0.000784807
ENSG00000179051,-0.0994517,0.184597,6.91592e-05
ENSG00000074964,0.319119,0.11429,0.000180415
ENSG00000117148,-0.00305714,0.0384115,0.00160269
ENSG00000117154,0.0259638,0.19792,6.01384e-05
ENSG00000179023,0.113796,0.0868301,0.00031272
ENSG00000009709,0.629204,0.245488,3.909e-05
ENSG00000179002,-0.100854,0.0658295,0.000544253
ENSG00000159423,-0.0861546,0.066014,0.000541246
ENSG00000169991,0.0703159,0.180682,7.21661e-05
ENSG00000127481,0.113881,0.0933251,0.000270623
ENSG00000127463,-0.0529945,0.0577795,0.000706627
ENSG00000053372,0.0481059,0.221278,4.81108e-05
ENSG00000162482,0.00738347,0.0411184,0.00139822
ENSG00000053371,-0.105302,0.158993,9.32146e-05
ENSG00000040487,-0.152284,0.0852003,0.000324748
ENSG00000077549,-0.195238,0.255516,3.60831e-05
ENSG00000173436,-0.191417,0.312936,2.40554e-05
ENSG00000158747,0.0532031,0.070227,0.000478101
ENSG00000270136,0.152994,0.0960289,0.000255588
ENSG00000158748,0.128553,0.255543,3.60831e-05
ENSG00000162542,-0.000732177,0.0266476,0.00334069
ENSG00000178828,0.00295635,0.046839,0.00107046
ENSG00000169914,0.0229716,0.106578,0.000207478
ENSG00000188784,-0.0488365,0.0727944,0.000445024
ENSG00000188257,-0.0786667,0.114295,0.000180415
ENSG00000127472,0.0224643,0.228535,4.51038e-05
ENSG00000117215,-0.00291905,0.113347,0.000183422
ENSG00000158786,-0.0065625,0.0872409,0.000309713
ENSG00000187980,0.19117,0.313093,2.40554e-05
ENSG00000162543,-0.0200665,0.0236601,0.00420969
ENSG00000158816,-0.0188072,0.0597828,0.000661523
ENSG00000090432,-0.324629,0.203063,5.71315e-05
ENSG00000183114,0.103731,0.203068,5.71315e-05
ENSG00000158825,-0.0288187,0.197921,6.01384e-05
ENSG00000158828,0.00232706,0.0706752,0.000466073
ENSG00000244038,-0.0623729,0.104368,0.000216498
ENSG00000117245,0.071333,0.068947,0.000496142
ENSG00000189410,0.0109344,0.102231,0.000225519
ENSG00000127483,0.118956,0.208635,5.41246e-05
ENSG00000075151,0.0105468,0.106611,0.000207478
ENSG00000117298,0.127197,0.164389,8.72007e-05
ENSG00000142794,0.0115333,0.0278495,0.00304601
ENSG00000162551,0.00932342,0.0519341,0.000869
ENSG00000076864,0.00606173,0.0544493,0.000796834
ENSG00000090686,0.00668184,0.118298,0.000168388
ENSG00000187942,-0.067447,0.102921,0.000222512
ENSG00000142798,-0.0561423,0.0525731,0.000853966
ENSG00000219073,0.121301,0.0774595,0.000393907
ENSG00000142789,0.00164065,0.0730346,0.000436004
ENSG00000162552,-0.116329,0.161635,9.02077e-05
ENSG00000184677,0.00299618,0.0727895,0.000445024
ENSG00000070886,0.00468971,0.0825649,0.000345796
ENSG00000173372,-0.484167,0.22854,4.51038e-05
ENSG00000159189,0.00385809,0.15899,9.32146e-05
ENSG00000173369,0.43154,0.266927,3.30761e-05
