ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0146386,0.00900899,0.0074683
ENSG00000188976,0.0284385,0.0227946,0.00098233
ENSG00000187961,-0.0262733,0.019519,0.00134083
ENSG00000187583,-0.0612102,0.0308015,0.000537746
ENSG00000187642,-0.0270423,0.0293533,0.000591992
ENSG00000188290,0.0612438,0.0411685,0.000300713
ENSG00000187608,-0.0956625,0.062958,0.00012854
ENSG00000188157,0.023674,0.0395004,0.000326657
ENSG00000237330,0.0331269,0.0499775,0.000204013
ENSG00000131591,-0.00354916,0.0338291,0.000445763
ENSG00000162571,0.0028979,0.00929029,0.00594233
ENSG00000186891,-0.0121588,0.0274402,0.000678079
ENSG00000186827,-0.0530875,0.0491331,0.000211089
ENSG00000078808,0.0144361,0.0667386,0.00011203
ENSG00000176022,0.0641865,0.0459141,0.00024175
ENSG00000184163,-0.0099658,0.0249781,0.000819591
ENSG00000160087,-0.131501,0.248397,8.25487e-06
ENSG00000162572,0.00596836,0.0206467,0.00119814
ENSG00000131584,-0.0459381,0.0559534,0.000162739
ENSG00000169972,-0.0102485,0.0206784,0.0011946
ENSG00000127054,-9.76659e-05,0.0155195,0.00212386
ENSG00000224051,-0.0798788,0.0488599,0.000213447
ENSG00000169962,0.0201645,0.0311038,0.000527133
ENSG00000107404,-0.0211318,0.045691,0.000244108
ENSG00000162576,-0.0773033,0.0466125,0.000234674
ENSG00000175756,-0.00704422,0.0689042,0.000107313
ENSG00000221978,-0.0484166,0.0797055,8.01902e-05
ENSG00000242485,0.0340451,0.0504152,0.000200475
ENSG00000235098,-0.0318482,0.0309653,0.00053185
ENSG00000205116,-0.0146366,0.0410104,0.000303072
ENSG00000179403,-0.0155154,0.0185811,0.00147762
ENSG00000215915,0.0137671,0.0328355,0.000468169
ENSG00000160072,-0.0119087,0.00917842,0.00608856
ENSG00000197785,0.00823879,0.0368122,0.000376186
ENSG00000205090,0.0642935,0.0780004,8.3728e-05
ENSG00000160075,-0.0208406,0.0753995,8.96243e-05
ENSG00000228594,0.115018,0.0958682,5.54256e-05
ENSG00000197530,-0.000736087,0.0188627,0.00143871
ENSG00000189409,0.0551289,0.0749012,9.08036e-05
ENSG00000248333,-0.0643175,0.0650815,0.000120285
ENSG00000189339,0.0509276,0.0516471,0.000188683
ENSG00000008128,-0.00699034,0.0179891,0.00155781
ENSG00000215790,-0.0772552,0.0345586,0.000426895
ENSG00000008130,0.0188663,0.0385407,0.000343167
ENSG00000078369,0.0399851,0.128895,3.0661e-05
ENSG00000169885,0.123438,0.0600033,0.000141512
ENSG00000178821,-0.0050715,0.0559553,0.000162739
ENSG00000142609,0.0152304,0.0129746,0.00303543
ENSG00000187730,-0.0166227,0.0708748,0.000101417
ENSG00000067606,-0.0123024,0.046368,0.000237033
ENSG00000162585,-0.074227,0.0638424,0.000125002
ENSG00000157933,-0.148944,0.119991,3.5378e-05
ENSG00000116151,-0.0606431,0.0413323,0.000298355
ENSG00000157916,0.124497,0.126481,3.18402e-05
ENSG00000157911,0.0306679,0.034606,0.000425716
ENSG00000149527,0.0513485,0.0231564,0.000951669
ENSG00000157881,-0.0426761,0.04941,0.00020873
ENSG00000197921,0.117749,0.134155,2.83024e-05
ENSG00000157873,-0.0867875,0.0553682,0.000166277
ENSG00000157870,-0.00849052,0.0447531,0.000252363
ENSG00000142606,-0.0043507,0.0227816,0.000981151
ENSG00000215912,0.000203795,0.0384164,0.000345525
ENSG00000169717,-0.131464,0.101414,4.95292e-05
ENSG00000142611,0.0428061,0.11999,3.5378e-05
ENSG00000130762,0.0170077,0.0325534,0.000481141
ENSG00000162591,0.00439474,0.0168841,0.00179131
ENSG00000158109,0.0167232,0.014156,0.00254604
ENSG00000116213,-0.00632868,0.0467196,0.000233495
ENSG00000078900,-0.0305048,0.0758948,8.84451e-05
ENSG00000162592,0.00292407,0.012956,0.0030543
ENSG00000235169,-0.214409,0.137039,2.71232e-05
ENSG00000130764,0.0514948,0.0712906,0.000100238
ENSG00000116198,0.00410609,0.01532,0.00218282
ENSG00000169598,0.0350554,0.0674352,0.00011203
ENSG00000198912,0.0345761,0.0600026,0.000141512
ENSG00000196581,-0.0553263,0.189718,1.41512e-05
ENSG00000131697,0.0146897,0.0232454,0.000944593
ENSG00000069424,-0.00595752,0.029067,0.000603785
ENSG00000116254,0.0388874,0.062107,0.000132078
ENSG00000116251,-0.0660382,0.0969097,5.42463e-05
ENSG00000158286,0.0301427,0.0306281,0.000543642
ENSG00000116237,0.0188651,0.164339,1.88683e-05
ENSG00000173673,-0.114452,0.0920324,6.01426e-05
ENSG00000158292,-0.00977909,0.0415792,0.000294817
ENSG00000097021,-0.0269248,0.0299434,0.00067572
ENSG00000069812,0.0478374,0.131442,2.94817e-05
ENSG00000187017,-0.0297351,0.0180162,0.00157432
ENSG00000215788,-0.0825463,0.0730519,9.55207e-05
ENSG00000171680,-0.00683288,0.0199206,0.00128776
ENSG00000162408,0.0374123,0.0359776,0.000393875
ENSG00000173662,-0.00327677,0.0126431,0.00320053
ENSG00000204859,-0.0856326,0.0734846,9.43414e-05
ENSG00000162413,-0.0465517,0.0360323,0.000392696
ENSG00000041988,-0.00272047,0.0567838,0.000158022
ENSG00000007923,-0.0599952,0.0479424,0.000221702
ENSG00000171735,-0.0152072,0.00805455,0.00798718
ENSG00000049245,0.013523,0.101412,4.95292e-05
ENSG00000049246,0.0061241,0.0226985,0.000988226
ENSG00000049247,-0.00209114,0.0353004,0.000409206
ENSG00000049249,0.0369429,0.0678004,0.000110851
ENSG00000116288,0.140768,0.084151,7.19353e-05
ENSG00000116285,-0.00125937,0.046254,0.000238212
ENSG00000162426,0.0196271,0.0261436,0.000746476
ENSG00000142599,-0.00716292,0.00963491,0.00554963
ENSG00000074800,0.0169969,0.0815225,7.66524e-05
ENSG00000131686,-0.119623,0.057658,0.000153305
ENSG00000197241,-0.0314569,0.039016,0.000334912
ENSG00000142583,-0.0235074,0.0342282,0.00043515
ENSG00000180758,0.144117,0.0592678,0.00014505
ENSG00000049239,-0.0164647,0.0311713,0.000524774
ENSG00000171621,-0.1426,0.169693,1.7689e-05
ENSG00000171612,0.141309,0.0979761,5.3067e-05
ENSG00000188807,-0.0775263,0.0568032,0.000158022
ENSG00000171608,-0.0249564,0.0572112,0.000155663
ENSG00000171603,0.0531497,0.0809038,7.78317e-05
ENSG00000178585,-0.0935096,0.0791418,8.13695e-05
ENSG00000162441,0.141978,0.0612959,0.000135616
ENSG00000173614,-0.0362212,0.051486,0.000192221
ENSG00000162444,-0.0206864,0.0660585,0.000116747
ENSG00000130939,-0.0583755,0.0190798,0.00140097
ENSG00000054523,-0.0254556,0.0326631,0.000478783
ENSG00000142657,0.12296,0.0712903,0.000100238
ENSG00000175279,0.0213245,0.0367551,0.000377366
ENSG00000251503,0.0259419,0.0332953,0.000459914
ENSG00000241563,-0.00769868,0.0650818,0.000120285
ENSG00000160049,-0.00243607,0.0376054,0.000358497
ENSG00000142655,0.0454478,0.124201,3.30195e-05
ENSG00000130940,-0.036101,0.0489947,0.000212268
ENSG00000175262,0.0133546,0.0203945,0.00122526
ENSG00000120948,0.12191,0.0990819,5.18878e-05
ENSG00000009724,0.00525652,0.0259982,0.000752373
ENSG00000116649,-0.177769,0.126481,3.18402e-05
ENSG00000171824,0.0491902,0.0367568,0.000377366
ENSG00000198793,0.0390409,0.0449366,0.000252363
ENSG00000171819,-0.0222639,0.0310323,0.000529491
ENSG00000120942,-0.0199922,0.134159,2.83024e-05
ENSG00000204624,0.0432499,0.028757,0.000614398
ENSG00000116661,0.0273532,0.0545876,0.000170994
ENSG00000132879,0.0512132,0.047074,0.000229957
ENSG00000116663,0.019796,0.0600032,0.000141512
ENSG00000116670,-0.00809018,0.0605137,0.000139154
ENSG00000162490,-0.022908,0.0322818,0.000484679
ENSG00000177674,0.0385294,0.0447478,0.000254722
ENSG00000215910,-0.0227489,0.01459,0.00239981
ENSG00000177000,-0.0682776,0.0488612,0.000213447
ENSG00000011021,-0.00875643,0.0553563,0.000166277
ENSG00000175206,-0.0119839,0.0342752,0.00043397
ENSG00000120937,0.0020895,0.0567851,0.000158022
ENSG00000116685,-0.0283337,0.0533172,0.000179249
ENSG00000083444,0.0417849,0.0232894,0.000941055
ENSG00000116688,-0.0423012,0.0681552,0.000109672
ENSG00000116691,-0.0104969,0.0322035,0.000491755
ENSG00000120949,0.0418236,0.090279,6.25012e-05
ENSG00000028137,0.0834414,0.106617,4.48122e-05
ENSG00000048707,0.0190012,0.0336874,0.000449301
ENSG00000162496,0.0553304,0.182273,1.53305e-05
ENSG00000204518,0.0995021,0.0769305,8.60865e-05
ENSG00000188984,-0.171189,0.0565742,0.000159201
ENSG00000157330,-0.00209934,0.0568216,0.000158022
ENSG00000116726,-0.0726631,0.0447294,0.000254722
ENSG00000116721,0.0624912,0.0295253,0.000561331
ENSG00000239810,0.00791635,0.00923431,0.00595176
ENSG00000179172,-0.0395879,0.0708781,9.66999e-05
ENSG00000120952,0.0146476,0.0458043,0.000235854
ENSG00000243073,-0.0603501,0.0485928,0.000194579
ENSG00000187545,0.0359912,0.0372996,0.000364394
ENSG00000204510,-0.022465,0.0623973,0.000126182
ENSG00000232423,-0.0132783,0.0476926,0.000221702
ENSG00000274764,-0.017399,0.0451509,0.000238212
ENSG00000275774,-0.0134716,0.0190071,0.00139154
ENSG00000204505,-0.095574,0.103924,4.24536e-05
ENSG00000270601,-0.0421386,0.0750593,9.08036e-05
ENSG00000182330,-0.0122483,0.0334403,0.000451659
ENSG00000204501,-0.0130715,0.00781861,0.00847658
ENSG00000204481,0.0531507,0.0327531,0.000463452
ENSG00000204480,-0.0745748,0.0567897,0.000158022
ENSG00000204479,0.00073986,0.019053,0.00140805
ENSG00000204478,0.0371543,0.0356584,0.000400951
ENSG00000162494,-0.0089774,0.0225129,0.00100709
ENSG00000162493,-0.026244,0.0386111,0.000341988
ENSG00000116731,-0.00878865,0.0385417,0.000343167
ENSG00000189337,0.0422172,0.0502689,0.000201655
ENSG00000171729,0.011606,0.116183,3.77366e-05
ENSG00000142621,-0.00604492,0.00932106,0.00591756
ENSG00000142634,0.000884914,0.0948659,5.66048e-05
ENSG00000162438,-0.0878279,0.0607665,0.000137974
ENSG00000142615,0.0479213,0.0430698,0.000274769
ENSG00000215704,-0.0207516,0.0528006,0.000182786
ENSG00000132906,-0.0315844,0.0390809,0.000333733
ENSG00000116138,-0.0648521,0.039359,0.000329016
ENSG00000116771,0.00193076,0.0223431,0.00102242
ENSG00000197312,0.00523589,0.23236,9.43414e-06
ENSG00000215695,0.153652,0.0473217,0.000227599
ENSG00000116786,-0.110748,0.0527985,0.000182786
ENSG00000162461,0.0151385,0.03011,0.000562511
ENSG00000162460,0.107153,0.0574323,0.000154484
ENSG00000162458,-0.121563,0.0368685,0.000375007
ENSG00000233954,0.0710166,0.114412,3.89158e-05
ENSG00000065526,0.00938317,0.0182051,0.00154248
ENSG00000116809,-0.03662,0.0545881,0.000170994
ENSG00000183888,0.0462299,0.0744319,9.19829e-05
ENSG00000173641,-0.0962714,0.0689003,0.000107313
ENSG00000186510,-0.0163058,0.0201186,0.00126182
ENSG00000184908,-0.00463099,0.0152045,0.00221113
ENSG00000185519,-0.0282939,0.057212,0.000155663
ENSG00000142627,-0.0109639,0.0438268,0.000265335
ENSG00000142632,0.0409899,0.0335536,0.000452839
ENSG00000132881,-0.00771648,0.0585604,0.000148588
ENSG00000037637,0.0853201,0.12649,3.18402e-05
ENSG00000055070,0.163897,0.182273,1.53305e-05
ENSG00000187144,-0.0896648,0.0344644,0.000429253
ENSG00000157191,0.00957693,0.0338636,0.000444584
ENSG00000219481,-0.0130726,0.0106996,0.00448593
ENSG00000058453,-0.00557817,0.0144665,0.00244698
ENSG00000117122,-0.35914,0.111092,4.12744e-05
ENSG00000159363,-0.0366837,0.028068,0.000647418
ENSG00000117118,-0.115357,0.0855672,6.95768e-05
ENSG00000117115,0.00678899,0.0118406,0.00365219
ENSG00000142623,-0.0249086,0.0207367,0.00118163
ENSG00000142619,0.0803991,0.0333823,0.000457556
ENSG00000159339,-0.0212496,0.0118668,0.00363214
ENSG00000276747,-0.00982674,0.0267173,0.000714636
ENSG00000179051,0.0430217,0.0886254,6.48597e-05
ENSG00000074964,-0.0387167,0.0504165,0.000200475
ENSG00000117148,-0.00859985,0.0183092,0.00152479
ENSG00000117154,0.0666476,0.0862999,6.83975e-05
ENSG00000179023,-0.0382251,0.0377795,0.000357318
ENSG00000009709,-0.196456,0.124205,3.30195e-05
ENSG00000179002,0.0225842,0.0318583,0.000502368
ENSG00000159423,0.00849989,0.0298608,0.000571945
ENSG00000169991,0.106774,0.0902775,6.25012e-05
ENSG00000127481,-0.0328532,0.0453633,0.000247646
ENSG00000127463,-0.01357,0.0268064,0.000709919
ENSG00000053372,0.0431372,0.100227,5.07085e-05
ENSG00000162482,0.00501389,0.0181894,0.00154484
ENSG00000053371,-0.0636814,0.0749153,9.08036e-05
ENSG00000040487,0.0211634,0.0419995,0.000288921
ENSG00000077549,-0.0628794,0.11109,4.12744e-05
ENSG00000173436,-0.0696945,0.108049,4.36329e-05
ENSG00000158747,-0.0315718,0.0321604,0.000492934
ENSG00000270136,-0.0303066,0.0454723,0.000246467
ENSG00000158748,0.0223718,0.10806,4.36329e-05
ENSG00000162542,0.0118457,0.0124536,0.00330667
ENSG00000178828,-0.00642708,0.0215773,0.00109436
ENSG00000169914,-0.00393668,0.049838,0.000205193
ENSG00000188784,0.0557106,0.0362498,0.000387979
ENSG00000188257,-0.0456076,0.0542188,0.000173352
ENSG00000127472,-0.0622273,0.114407,3.89158e-05
ENSG00000117215,0.00158588,0.0534941,0.000178069
ENSG00000158786,0.0255793,0.0419139,0.0002901
ENSG00000187980,-0.16589,0.155037,2.12268e-05
ENSG00000162543,0.00508024,0.0109504,0.00426777
ENSG00000158816,-0.0126051,0.027929,0.000654493
ENSG00000090432,-0.207505,0.100228,5.07085e-05
ENSG00000183114,-0.00480906,0.087828,6.6039e-05
ENSG00000158825,0.0397297,0.105243,4.59914e-05
ENSG00000158828,0.007018,0.0340901,0.000436329
ENSG00000244038,0.0376152,0.0536733,0.00017689
ENSG00000117245,-0.00399917,0.03186,0.000502368
ENSG00000189410,-0.0571509,0.0469594,0.000231136
ENSG00000127483,-0.112953,0.0920346,6.01426e-05
ENSG00000075151,-0.0415947,0.0498479,0.000205193
ENSG00000117298,0.0346265,0.0712928,0.000100238
ENSG00000142794,-0.00511758,0.0132828,0.00289864
ENSG00000162551,-0.0111222,0.0244126,0.000851431
ENSG00000076864,-0.012637,0.024822,0.000829025
ENSG00000090686,-0.00888291,0.0542209,0.000173352
ENSG00000187942,-0.0148076,0.0492713,0.00020991
ENSG00000142798,0.00224277,0.0250061,0.000816053
ENSG00000219073,0.035663,0.0367894,0.000375007
ENSG00000142789,0.03444,0.0366949,0.000366752
ENSG00000070831,-0.162384,0.232358,9.43414e-06
ENSG00000162552,-0.103027,0.0870618,6.72182e-05
ENSG00000184677,0.0381888,0.0327139,0.000476424
ENSG00000070886,-0.0476972,0.0402328,0.000314864
ENSG00000173372,-0.151148,0.131444,2.94817e-05
ENSG00000159189,-0.171548,0.0855668,6.95768e-05
ENSG00000173369,0.0773282,0.116248,3.77366e-05
ENSG00000133216,-0.00282099,0.0414193,0.000297175
ENSG00000215906,0.0203482,0.0236238,0.000915112
ENSG00000227868,0.0890968,0.124251,3.30195e-05
ENSG00000004487,-0.0646341,0.0610281,0.000136795
ENSG00000169641,0.00630555,0.0484604,0.000216985
ENSG00000179546,0.00614605,0.0855668,6.95768e-05
ENSG00000125944,-0.170713,0.126482,3.18402e-05
ENSG00000125945,0.137497,0.0697799,0.000104955
ENSG00000204219,0.081191,0.0463685,0.000237033
ENSG00000088280,-0.0479855,0.0385392,0.000343167
ENSG00000007968,-0.0170939,0.0632501,0.000127361
ENSG00000117318,0.0435887,0.0938903,5.77841e-05
ENSG00000011007,0.0326291,0.0478166,0.000222882
ENSG00000057757,-0.166481,0.0990815,4.95292e-05
ENSG00000011009,-0.045114,0.0444252,0.00025826
ENSG00000117308,-0.156971,0.0764073,8.72658e-05
ENSG00000117305,0.0404939,0.0475683,0.00022524
ENSG00000179163,-0.0136165,0.0475649,0.00022524
ENSG00000188822,-0.0833416,0.0390134,0.000334912
ENSG00000189266,-0.000589941,0.0704695,0.000102596
ENSG00000188529,0.00492782,0.150783,2.24061e-05
ENSG00000142661,0.0110317,0.0115706,0.0038279
ENSG00000142677,-0.0162035,0.0689046,0.000107313
ENSG00000185436,-0.0554362,0.0567824,0.000158022
ENSG00000158055,0.0346507,0.0313233,0.000517698
ENSG00000001460,-0.00446197,0.0420012,0.000288921
ENSG00000001461,-0.025549,0.0484613,0.000216985
ENSG00000117602,-0.027222,0.0544,0.000172173
ENSG00000184454,0.0397587,0.092051,6.01426e-05
ENSG00000133226,-0.0392618,0.080297,7.90109e-05
ENSG00000169504,0.0900792,0.106615,4.48122e-05
ENSG00000020633,-0.109511,0.134156,2.83024e-05
ENSG00000117614,0.0854528,0.0657297,0.000117927
ENSG00000117616,-0.029752,0.0323562,0.000487037
ENSG00000187010,0.024333,0.0938895,5.3067e-05
ENSG00000183726,0.0228442,0.101418,4.95292e-05
ENSG00000188672,0.0839354,0.0638416,0.000125002
ENSG00000204178,-0.0480175,0.154905,2.12268e-05
ENSG00000157978,0.0025581,0.063248,0.000127361
ENSG00000117643,-0.053875,0.0677948,0.000110851
ENSG00000162430,-0.0830919,0.0330413,0.00046699
ENSG00000117640,0.019921,0.0280435,0.000648597
ENSG00000127423,0.0082305,0.00877384,0.00666286
ENSG00000182749,-0.0417334,0.0440222,0.000262977
ENSG00000117632,-0.0288313,0.1643,1.88683e-05
ENSG00000158006,-0.0351957,0.0343778,0.000431612
ENSG00000158008,0.0135057,0.0142606,0.00251774
ENSG00000158014,0.084478,0.0764076,8.72658e-05
ENSG00000158022,0.0169031,0.0236871,0.000910395
ENSG00000175087,0.136808,0.109535,4.24536e-05
ENSG00000197245,-0.0243289,0.116181,3.77366e-05
ENSG00000282872,0.111063,0.0785585,8.25487e-05
ENSG00000142684,-0.0367934,0.0567857,0.000158022
ENSG00000142675,0.00759311,0.0217629,0.00107903
ENSG00000188782,0.00110265,0.0220051,0.00105427
ENSG00000130695,-0.0293951,0.032278,0.000489396
ENSG00000142669,0.0106592,0.00988273,0.00527486
ENSG00000158062,0.00299141,0.00952891,0.00564515
ENSG00000169442,-0.15045,0.140118,2.59439e-05
ENSG00000176092,0.0189961,0.0229778,0.000966999
ENSG00000176083,0.0191557,0.0388743,0.000337271
ENSG00000131914,-0.0578752,0.159396,2.00475e-05
ENSG00000117682,-0.0773784,0.109539,4.24536e-05
ENSG00000198830,0.118247,0.084851,6.83975e-05
ENSG00000117676,0.169731,0.0878285,6.36804e-05
ENSG00000117713,0.00933302,0.0437282,0.000266514
ENSG00000060642,-0.00197903,0.0339149,0.000443405
ENSG00000204160,-0.0700555,0.0409864,0.00114035
ENSG00000175793,0.0272807,0.189716,1.41512e-05
ENSG00000142751,-0.0723468,0.056997,0.000156843
ENSG00000198746,0.0040293,0.0238461,0.000895064
ENSG00000131910,-0.0194854,0.0623906,0.000130899
ENSG00000090273,-0.0624018,0.111092,4.12744e-05
ENSG00000175707,-0.140564,0.0774582,8.49073e-05
ENSG00000253368,-0.0636838,0.122044,3.41988e-05
ENSG00000158246,0.0355259,0.0769285,8.60865e-05
ENSG00000090020,-0.0342714,0.0487319,0.000214627
ENSG00000142784,0.0704262,0.128889,3.0661e-05
ENSG00000186501,-0.0148754,0.0704688,0.000102596
ENSG00000142765,0.00466229,0.0270331,0.000695768
ENSG00000142733,0.0140556,0.0105393,0.00461212
ENSG00000142748,-0.0127759,0.0131539,0.0029576
ENSG00000174950,0.0657494,0.0708762,0.000101417
ENSG00000181773,-0.0440434,0.108048,4.36329e-05
ENSG00000158195,-0.165456,0.12889,3.0661e-05
ENSG00000126705,-0.00899876,0.0104599,0.00470056
ENSG00000000938,-0.0581431,0.100228,5.07085e-05
ENSG00000126709,0.136301,0.0929484,5.89634e-05
ENSG00000009780,-0.0850626,0.0841577,6.95768e-05
ENSG00000117758,0.0430468,0.101412,4.95292e-05
