ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0074778,0.0130056,0.00747164
ENSG00000188976,0.012469,0.0329075,0.000982199
ENSG00000187961,0.0170475,0.0282917,0.00132991
ENSG00000187583,-0.0190967,0.0444651,0.0005377
ENSG00000187642,-0.00864848,0.0423929,0.00059147
ENSG00000188290,-0.11172,0.0590402,0.000304697
ENSG00000187608,-0.0888672,0.0919917,0.000125463
ENSG00000188157,-0.0269422,0.0579156,0.000316646
ENSG00000237330,-0.128613,0.0716727,0.000206716
ENSG00000131591,0.0519231,0.0491026,0.000440914
ENSG00000162571,-0.000285927,0.0134362,0.00591948
ENSG00000186891,-0.0381068,0.0397683,0.000672722
ENSG00000186827,0.000836306,0.0704616,0.000213885
ENSG00000078808,-0.0371427,0.0977465,0.000108735
ENSG00000176022,-0.0173545,0.0669989,0.000236588
ENSG00000184163,0.0530354,0.0362638,0.000810135
ENSG00000160087,-0.111214,0.356226,8.36422e-06
ENSG00000162572,0.0130897,0.0297266,0.00120445
ENSG00000131584,0.0921736,0.0814317,0.000160115
ENSG00000169972,-0.0336184,0.0299058,0.00119011
ENSG00000127054,-0.00384299,0.0225137,0.002103
ENSG00000224051,-0.00421711,0.070658,0.00021269
ENSG00000169962,0.0376718,0.0445564,0.00053531
ENSG00000107404,-0.0056976,0.0661678,0.000242562
ENSG00000162576,-0.0231612,0.0670152,0.000236588
ENSG00000175756,-0.250697,0.0999185,0.000106345
ENSG00000221978,0.0771365,0.112662,8.36422e-05
ENSG00000242485,0.110284,0.0731661,0.000198352
ENSG00000235098,-0.047097,0.0444571,0.0005377
ENSG00000205116,0.131163,0.0588133,0.000307086
ENSG00000179403,0.0102605,0.0268835,0.00147091
ENSG00000215915,0.0207072,0.0473854,0.000468396
ENSG00000160072,-0.00514951,0.0132205,0.00611544
ENSG00000197785,0.0700191,0.0533814,0.000372805
ENSG00000205090,-0.0782023,0.111081,8.6032e-05
ENSG00000160075,0.00484904,0.109581,8.84218e-05
ENSG00000228594,0.0998657,0.136045,5.73547e-05
ENSG00000197530,0.0259745,0.027299,0.00143148
ENSG00000189409,0.0106218,0.107416,9.20064e-05
ENSG00000248333,0.131891,0.0947369,0.000118294
ENSG00000189339,0.0801525,0.0747615,0.000187598
ENSG00000008128,0.0141764,0.0259634,0.00155813
ENSG00000215790,0.0955396,0.0496277,0.000431355
ENSG00000008130,0.0770785,0.0558504,0.000340543
ENSG00000078369,0.39775,0.184849,3.10671e-05
ENSG00000169885,-0.069068,0.0864118,0.000142192
ENSG00000178821,0.112357,0.0811315,0.00016131
ENSG00000142609,0.0180428,0.0186651,0.00305653
ENSG00000187730,0.128298,0.102237,0.000101566
ENSG00000067606,0.082094,0.067511,0.000233003
ENSG00000162585,-0.107219,0.0919913,0.000125463
ENSG00000157933,-0.0559053,0.17502,3.46518e-05
ENSG00000116151,0.0506122,0.0598691,0.000296332
ENSG00000157916,-0.00883833,0.181386,3.2262e-05
ENSG00000157911,-0.0380985,0.0498362,0.00042777
ENSG00000149527,0.0058295,0.0336063,0.000941572
ENSG00000157881,-0.00435084,0.0712624,0.000209106
ENSG00000197921,0.189095,0.192392,2.86773e-05
ENSG00000157873,-0.0237763,0.0788471,0.000170869
ENSG00000157870,0.0651394,0.0649352,0.000249732
ENSG00000142606,-0.00922162,0.0327504,0.000989368
ENSG00000215912,-0.00276077,0.0555697,0.000344128
ENSG00000169717,0.236905,0.150927,4.66007e-05
ENSG00000142611,-0.375756,0.172077,3.58467e-05
ENSG00000130762,0.027077,0.0469158,0.000482735
ENSG00000162591,-0.00959474,0.0243985,0.00178755
ENSG00000158109,0.00774045,0.0203909,0.00255706
ENSG00000116213,-0.037298,0.0673419,0.000234198
ENSG00000078900,0.00129001,0.11266,8.36422e-05
ENSG00000162592,-0.0276668,0.0185954,0.00308998
ENSG00000235169,0.0199639,0.192389,2.86773e-05
ENSG00000130764,0.096452,0.102238,0.000101566
ENSG00000116198,-0.00266878,0.0219892,0.00220815
ENSG00000169598,-0.0845559,0.0967089,0.000113514
ENSG00000198912,-0.011506,0.0864101,0.000142192
ENSG00000196581,-0.45384,0.272074,1.43387e-05
ENSG00000131697,0.0498513,0.0335043,0.000947547
ENSG00000069424,-0.0548649,0.0417261,0.000610588
ENSG00000116254,-0.0730114,0.0902847,0.000130243
ENSG00000116251,0.0397793,0.138978,5.49649e-05
ENSG00000158286,-0.0442127,0.0441639,0.000544869
ENSG00000116237,-0.0435881,0.235679,1.91182e-05
ENSG00000173673,0.0814191,0.133297,5.97444e-05
ENSG00000158292,0.0952135,0.0601118,0.000293943
ENSG00000097021,-0.00837629,0.0431651,0.000679892
ENSG00000069812,-0.137554,0.192389,2.86773e-05
ENSG00000187017,0.00641857,0.0261018,0.00156291
ENSG00000215788,-0.140268,0.108155,9.08115e-05
ENSG00000171680,-0.0120974,0.0287529,0.00128809
ENSG00000162408,-0.0216905,0.0514421,0.000401483
ENSG00000173662,-0.00671998,0.0182225,0.00320828
ENSG00000204859,0.129355,0.107417,9.20064e-05
ENSG00000162413,-0.0100528,0.0513667,0.000402678
ENSG00000041988,0.00555766,0.0805384,0.0001637
ENSG00000007923,0.0930889,0.0683915,0.000227029
ENSG00000171735,0.00799698,0.0116364,0.00797469
ENSG00000049245,0.100815,0.145434,5.01853e-05
ENSG00000049246,0.0418533,0.0327081,0.000991758
ENSG00000049247,-0.0186141,0.0507709,0.000412237
ENSG00000049249,-0.154982,0.0988214,0.000108735
ENSG00000116288,0.0853121,0.120681,7.28882e-05
ENSG00000116285,-0.0573304,0.0675123,0.000233003
ENSG00000162426,-0.0434547,0.037582,0.00075278
ENSG00000142599,-0.0190613,0.0139078,0.00555026
ENSG00000074800,0.0540789,0.116023,7.88627e-05
ENSG00000131686,0.151746,0.0839893,0.000150556
ENSG00000197241,0.0465923,0.0562508,0.000335764
ENSG00000142583,0.00336088,0.0493546,0.000436134
ENSG00000180758,-0.0872504,0.0846534,0.000148166
ENSG00000049239,0.0100749,0.0452133,0.000519777
ENSG00000171621,0.295571,0.243357,1.79233e-05
ENSG00000171612,-0.220487,0.145438,5.01853e-05
ENSG00000188807,-0.118703,0.0836761,0.000151751
ENSG00000171608,0.0414221,0.0829953,0.000154141
ENSG00000171603,0.304674,0.118754,7.5278e-05
ENSG00000178585,0.0425145,0.113498,8.24473e-05
ENSG00000162441,0.00478314,0.0898787,0.000131438
ENSG00000173614,0.049906,0.0736109,0.000195962
ENSG00000162444,-0.0557452,0.0933316,0.000121879
ENSG00000130939,0.0288667,0.0275017,0.00140519
ENSG00000054523,0.0817962,0.0471931,0.000477955
ENSG00000142657,-0.19051,0.10409,9.79809e-05
ENSG00000175279,0.108061,0.0532116,0.000375195
ENSG00000251503,0.086461,0.0483727,0.000454058
ENSG00000241563,0.0227224,0.096205,0.000114709
ENSG00000160049,-0.0262162,0.0542853,0.000358467
ENSG00000142655,-0.073219,0.178117,3.34569e-05
ENSG00000130940,-0.0665574,0.071464,0.000207911
ENSG00000175262,0.0642579,0.0295905,0.00121281
ENSG00000120948,-0.265308,0.149027,4.77955e-05
ENSG00000009724,-0.0514044,0.0376682,0.000746805
ENSG00000116649,0.335374,0.18484,3.10671e-05
ENSG00000171824,0.0440672,0.0529618,0.00037878
ENSG00000198793,0.189576,0.065683,0.000246147
ENSG00000171819,-0.0457441,0.0450584,0.000523361
ENSG00000120942,0.170349,0.192397,2.86773e-05
ENSG00000204624,0.0564887,0.0418028,0.000605809
ENSG00000116661,0.0529785,0.0802446,0.000164895
ENSG00000132879,-0.0221105,0.0683909,0.000227029
ENSG00000116663,-0.0276364,0.0875214,0.000138607
ENSG00000116670,-0.0327558,0.0875269,0.000138607
ENSG00000162490,0.035407,0.0464076,0.000488709
ENSG00000177674,0.0381131,0.0640263,0.000259291
ENSG00000215910,-0.0228415,0.0211579,0.00238022
ENSG00000177000,-0.101945,0.0700716,0.000216275
ENSG00000011021,0.0428048,0.0785555,0.000172064
ENSG00000175206,-0.00652261,0.0492884,0.000437329
ENSG00000120937,0.0850642,0.081134,0.00016131
ENSG00000116685,-0.0639092,0.0769699,0.000179233
ENSG00000083444,-0.0165777,0.0336318,0.000940377
ENSG00000116688,0.111907,0.0972203,0.00011232
ENSG00000116691,0.0253078,0.0470362,0.000480345
ENSG00000120949,0.177643,0.131983,6.09393e-05
ENSG00000028137,0.108122,0.1529,4.54058e-05
ENSG00000048707,0.0279721,0.0486956,0.000448083
ENSG00000162496,-0.605221,0.261396,1.55336e-05
ENSG00000204518,-0.122864,0.112665,8.36422e-05
ENSG00000188984,-0.0168858,0.0805391,0.0001637
ENSG00000157330,0.0292633,0.082102,0.000157725
ENSG00000116726,-0.0363149,0.0650561,0.000250927
ENSG00000116721,0.00153574,0.0422152,0.000569962
ENSG00000239810,0.0125442,0.013321,0.00595891
ENSG00000179172,-0.182924,0.100485,0.000100371
ENSG00000120952,-0.104917,0.0660091,0.000236588
ENSG00000243073,-0.065393,0.07007,0.000194767
ENSG00000187545,0.0273587,0.0536624,0.000366831
ENSG00000204510,0.0636166,0.0898898,0.000126658
ENSG00000232423,-0.0996877,0.0682169,0.000225834
ENSG00000274764,0.102854,0.0655267,0.000235393
ENSG00000275774,0.0119981,0.0274415,0.00139085
ENSG00000204505,-0.129806,0.145449,4.54058e-05
ENSG00000270601,-0.140366,0.108352,9.08115e-05
ENSG00000182330,0.0210409,0.0480818,0.000455253
ENSG00000204501,0.0250004,0.0112977,0.00845981
ENSG00000204481,0.0157278,0.0468557,0.000471981
ENSG00000204480,-0.0578464,0.0826828,0.000155336
ENSG00000204479,0.0143688,0.0275786,0.00140041
ENSG00000204478,-0.0216855,0.051441,0.000401483
ENSG00000162494,-0.0133015,0.0325727,0.00100251
ENSG00000162493,0.0413744,0.0551826,0.000348908
ENSG00000116731,0.0126862,0.0559495,0.000339348
ENSG00000189337,0.024068,0.0723025,0.000203131
ENSG00000171729,-0.27983,0.172081,3.58467e-05
