ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0103342,0.0247842,0.00780375
ENSG00000188976,-0.0652595,0.0645741,0.000941665
ENSG00000187961,0.0265049,0.057627,0.00118312
ENSG00000187583,-0.0614359,0.0880207,0.00050705
ENSG00000187642,0.0195376,0.0840662,0.000555341
ENSG00000188290,-0.0697948,0.110085,0.000323546
ENSG00000187608,-0.114818,0.150158,0.000173846
ENSG00000188157,0.185327,0.104061,0.000362179
ENSG00000237330,-0.0822064,0.127429,0.000241453
ENSG00000131591,0.0132638,0.088856,0.000497392
ENSG00000162571,-0.033733,0.0261679,0.00573208
ENSG00000186891,-0.0565597,0.0781988,0.000642264
ENSG00000186827,-0.0511739,0.148123,0.000178675
ENSG00000078808,0.020972,0.170291,0.000135213
ENSG00000176022,0.143849,0.137418,0.000207649
ENSG00000184163,-0.0353445,0.0648372,0.000936836
ENSG00000162572,0.0831049,0.0553151,0.00128453
ENSG00000131584,0.0558777,0.159284,0.00015453
ENSG00000169972,-0.0383465,0.0578817,0.00117346
ENSG00000127054,-0.00329937,0.0429417,0.00213444
ENSG00000224051,0.128148,0.164481,0.000144872
ENSG00000169962,-0.0404472,0.0875461,0.000511879
ENSG00000107404,0.0465176,0.131423,0.000226965
ENSG00000162576,-0.0247214,0.135917,0.000212478
ENSG00000175756,-0.254456,0.180203,0.000120726
ENSG00000221978,-0.0215287,0.192118,0.000106239
ENSG00000242485,0.175539,0.126171,0.000246282
ENSG00000235098,-0.171316,0.0756468,0.000685725
ENSG00000205116,0.0586589,0.122621,0.000260769
ENSG00000179403,-0.070901,0.0539165,0.00135213
ENSG00000215915,-0.154253,0.0919806,0.000463589
ENSG00000160072,0.0144363,0.0252389,0.00619084
ENSG00000197785,-0.191362,0.113549,0.00030423
ENSG00000205090,0.143132,0.232595,7.24358e-05
ENSG00000160075,0.255005,0.18787,0.000111068
ENSG00000228594,0.299006,0.271622,5.31196e-05
ENSG00000197530,0.00933792,0.0503742,0.00155978
