ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.0155039,0.029289,0.00738843
ENSG00000188976,-0.0403201,0.077126,0.000904094
ENSG00000187961,-0.109458,0.059975,0.00149684
ENSG00000187583,-0.0497533,0.107281,0.000467016
ENSG00000187642,0.0764334,0.0920482,0.000634662
ENSG00000188290,0.0695249,0.120297,0.000371217
ENSG00000187608,0.100349,0.18223,0.000161659
ENSG00000188157,0.0472988,0.130076,0.000317331
ENSG00000237330,-0.0626234,0.157848,0.000215546
ENSG00000131591,0.00746194,0.110139,0.000443066
ENSG00000162571,-0.0200909,0.0298587,0.00604725
ENSG00000186891,0.032045,0.0872703,0.000706511
ENSG00000186827,-0.136206,0.175824,0.000173634
ENSG00000078808,0.284519,0.244473,8.98107e-05
ENSG00000176022,-0.00139781,0.144442,0.000257457
ENSG00000184163,-0.0020983,0.0801497,0.000838233
ENSG00000162572,0.0225059,0.0724956,0.00102384
ENSG00000131584,-0.0044973,0.211713,0.000119748
ENSG00000169972,-0.0606154,0.0670366,0.00119748
ENSG00000127054,-0.0407063,0.0490657,0.00223928
ENSG00000224051,0.0820253,0.185698,0.000155672
ENSG00000169962,-0.131523,0.0967092,0.000574788
ENSG00000107404,-0.150594,0.151628,0.000233508
ENSG00000162576,-0.104434,0.178995,0.000167647
ENSG00000175756,0.390959,0.244474,8.98107e-05
ENSG00000221978,-0.11008,0.299385,5.98738e-05
ENSG00000242485,-0.222829,0.164833,0.000197583
ENSG00000235098,-0.0857628,0.0993208,0.000544851
ENSG00000205116,-0.00394367,0.136686,0.000287394
ENSG00000179403,-0.0994327,0.0608268,0.00145493
ENSG00000215915,0.0526064,0.11402,0.000413129
ENSG00000160072,0.00137863,0.0299297,0.00601732
ENSG00000197785,0.0071147,0.110115,0.000443066
ENSG00000205090,-0.135559,0.244443,8.98107e-05
ENSG00000160075,-0.16383,0.229646,0.000101785
ENSG00000228594,-0.401618,0.315598,5.38864e-05
ENSG00000197530,-0.015153,0.0624381,0.00135913
ENSG00000189409,-0.387166,0.273313,7.18485e-05
ENSG00000248333,0.174068,0.244714,8.98107e-05
ENSG00000189339,-0.0312591,0.20188,0.000131722
ENSG00000008128,0.00521585,0.0581532,0.00159264
ENSG00000215790,-0.0956312,0.102194,0.000514915
ENSG00000008130,-0.362755,0.142789,0.000263445
ENSG00000169885,0.142221,0.201878,0.000131722
ENSG00000178821,-0.0291673,0.19328,0.000143697
ENSG00000142609,-0.0236806,0.0426415,0.00296974
ENSG00000187730,0.15525,0.229655,0.000101785
ENSG00000067606,-0.0082136,0.160059,0.000209558
ENSG00000162585,-0.138891,0.206622,0.000125735
ENSG00000116151,-0.0821754,0.13529,0.000293382
ENSG00000157911,0.120034,0.108648,0.000455041
ENSG00000149527,0.0405289,0.0766113,0.000916069
