ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0219557,0.02803,0.0076522
ENSG00000188976,-0.05432,0.0743028,0.000919844
ENSG00000187961,0.00762761,0.0632732,0.00126972
ENSG00000187583,0.085613,0.097304,0.000536105
ENSG00000187642,0.0174351,0.0900347,0.000626397
ENSG00000188290,-0.120551,0.146277,0.000237015
ENSG00000187608,0.166594,0.189595,0.00014108
ENSG00000188157,-0.0635389,0.121388,0.000344236
ENSG00000237330,-0.0949882,0.146288,0.000237015
ENSG00000131591,0.0619135,0.115865,0.000378095
ENSG00000162571,0.0209057,0.0296301,0.00581251
ENSG00000186891,-0.0559069,0.0852243,0.000699758
ENSG00000186827,0.108896,0.173054,0.000169296
ENSG00000078808,0.144888,0.202096,0.000124151
ENSG00000176022,0.29391,0.139777,0.000259588
ENSG00000184163,-0.0120731,0.0813987,0.000767477
ENSG00000162572,0.027207,0.0656346,0.00117943
ENSG00000131584,-0.0503229,0.179142,0.00015801
ENSG00000169972,0.0462012,0.0627225,0.0012923
ENSG00000127054,-0.00618021,0.0487883,0.00213878
ENSG00000224051,0.0474243,0.142927,0.000248301
ENSG00000169962,0.121592,0.10226,0.000485316
ENSG00000107404,0.0340188,0.141346,0.000253945
ENSG00000162576,-0.116262,0.15186,0.000220085
ENSG00000175756,0.353637,0.182424,0.000152367
ENSG00000221978,-0.177503,0.244783,8.46482e-05
ENSG00000242485,0.0532112,0.164993,0.000186226
ENSG00000235098,0.0575578,0.0999533,0.000507889
ENSG00000205116,0.361911,0.138275,0.000265231
ENSG00000179403,-0.0303026,0.0624402,0.00130358
ENSG00000215915,-0.0622806,0.0983307,0.000524819
ENSG00000160072,-0.0101847,0.0286193,0.00624704
ENSG00000197785,0.101396,0.119463,0.000355522
ENSG00000205090,0.115881,0.24473,8.46482e-05
ENSG00000160075,-0.549828,0.223399,0.000101578
ENSG00000228594,0.0733399,0.358238,3.95025e-05
ENSG00000197530,-1.36162e-05,0.0574233,0.00155188
ENSG00000189409,0.00900523,0.236939,9.02914e-05
ENSG00000248333,-0.066319,0.167564,0.000180583
ENSG00000189339,-0.334858,0.185883,0.000146724
ENSG00000008128,-0.0118306,0.0576694,0.00151802
ENSG00000215790,-0.100946,0.102256,0.000485316
ENSG00000008130,0.0167428,0.126704,0.00031602
ENSG00000078369,-0.35292,0.387307,3.38593e-05
ENSG00000169885,-0.0558292,0.17024,0.00017494
ENSG00000178821,-0.213794,0.17602,0.000163653
ENSG00000142609,0.0418201,0.0398992,0.00319406
ENSG00000187730,-0.105155,0.223399,0.000101578
ENSG00000067606,0.288142,0.138282,0.000265231
ENSG00000162585,-0.194168,0.17604,0.000163653
ENSG00000157933,-0.658562,0.423807,2.82161e-05
ENSG00000116151,-0.0220129,0.136838,0.000270874
ENSG00000157916,0.291261,0.299729,5.64321e-05
ENSG00000157911,-0.0169093,0.12138,0.000344236
ENSG00000149527,0.0134245,0.0688371,0.00107221
ENSG00000157881,0.070656,0.149888,0.000225729
ENSG00000197921,-0.194458,0.358213,3.95025e-05
ENSG00000157873,-0.0169808,0.152021,0.000220085
ENSG00000157870,0.15253,0.13836,0.000253945
ENSG00000142606,-0.0714922,0.0705429,0.00102142
ENSG00000215912,-0.0851964,0.125579,0.000321663
ENSG00000169717,0.0993056,0.285796,6.20753e-05
ENSG00000142611,0.0490144,0.386925,3.38593e-05
ENSG00000130762,-0.0145108,0.0978207,0.000530462
ENSG00000162591,-0.109909,0.0540141,0.00174375
ENSG00000158109,0.06322,0.0439775,0.00263538
ENSG00000116213,-0.110286,0.136836,0.000270874
ENSG00000078900,0.110404,0.285805,6.20753e-05
ENSG00000162592,0.0124113,0.0421544,0.0028724
ENSG00000235169,0.0426944,0.387042,3.38593e-05
ENSG00000130764,0.218375,0.217449,0.000107221
ENSG00000116198,0.0372129,0.0492028,0.00210492
ENSG00000169598,-0.101695,0.217531,0.000107221
ENSG00000198912,0.136289,0.176024,0.000163653
ENSG00000131697,-0.0334668,0.0734229,0.000942417
ENSG00000069424,-0.0391667,0.0943772,0.000569965
ENSG00000116254,0.175389,0.202064,0.000124151
ENSG00000116251,-0.0785571,0.262866,7.33618e-05
