ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.00722758,0.0160776,0.00723452
ENSG00000188976,-0.0154245,0.0389696,0.00104945
ENSG00000187961,-0.00433015,0.0339177,0.00138641
ENSG00000187583,-0.011927,0.0532218,0.000562279
ENSG00000187642,0.0204851,0.0513081,0.000604907
ENSG00000188290,-0.00976429,0.0748285,0.000284184
ENSG00000187608,0.173474,0.121587,0.000107584
ENSG00000188157,0.173353,0.0713437,0.000312603
ENSG00000237330,0.0902954,0.0889757,0.000200959
ENSG00000131591,0.0315548,0.0621671,0.000412067
ENSG00000162571,0.0256815,0.0163048,0.00602268
ENSG00000186891,0.02189,0.0503309,0.000629265
ENSG00000186827,0.0698944,0.0840278,0.000225318
ENSG00000078808,0.207419,0.119362,0.000111644
ENSG00000176022,-0.138198,0.0815007,0.000239527
ENSG00000184163,0.0742004,0.0452419,0.000779477
ENSG00000162572,-0.0116838,0.0363679,0.00120575
ENSG00000131584,-0.00249285,0.0965869,0.000170511
ENSG00000169972,-0.0580201,0.0362143,0.0012159
ENSG00000127054,0.0402408,0.02765,0.00208875
ENSG00000224051,0.074393,0.0836525,0.000227347
ENSG00000169962,0.0213754,0.0528356,0.000570399
ENSG00000107404,-0.0327945,0.0818506,0.000237497
ENSG00000162576,0.0385837,0.083675,0.000227347
ENSG00000175756,0.290649,0.12646,9.94645e-05
ENSG00000221978,0.101985,0.141744,7.91656e-05
ENSG00000242485,0.0602673,0.0913055,0.000190809
ENSG00000235098,-0.0593142,0.0562413,0.000503412
ENSG00000205116,0.0271284,0.0720618,0.000306513
ENSG00000179403,-0.0448549,0.0327654,0.00148588
ENSG00000215915,-0.0412929,0.0589036,0.000450635
ENSG00000160072,0.00907733,0.0160908,0.00618304
ENSG00000197785,0.0543941,0.0626154,0.000405978
ENSG00000205090,-0.412213,0.12645,9.94645e-05
ENSG00000160075,0.173376,0.139986,8.11955e-05
ENSG00000228594,0.18641,0.180676,4.87173e-05
ENSG00000197530,0.0108847,0.0342941,0.001358
ENSG00000189409,0.0815844,0.122752,0.000105554
ENSG00000248333,-0.00699337,0.109804,0.000131943
ENSG00000189339,-0.120049,0.0894344,0.000198929
ENSG00000008128,0.00477873,0.0315832,0.00158331
ENSG00000215790,-0.0672207,0.0595664,0.000448605
ENSG00000008130,0.00684897,0.0667438,0.00035726
ENSG00000078369,-0.0768213,0.197937,4.05978e-05
ENSG00000169885,-0.0865147,0.112422,0.000125853
ENSG00000178821,0.0705028,0.0989742,0.000162391
ENSG00000142609,0.020991,0.0225486,0.00314024
ENSG00000187730,-0.00626893,0.126452,9.94645e-05
ENSG00000067606,0.0824789,0.0821996,0.000235467
ENSG00000162585,-0.102907,0.112426,0.000125853
ENSG00000157933,-0.0673253,0.19315,4.26276e-05
ENSG00000116151,0.0662196,0.0745624,0.000286214
ENSG00000157916,-0.0146833,0.255502,2.43587e-05
ENSG00000157911,-0.0897419,0.0592994,0.000452665
ENSG00000149527,-0.0212695,0.0409081,0.000952018
ENSG00000157881,0.0492492,0.0917991,0.00018878
ENSG00000197921,0.0930278,0.279894,2.02989e-05
ENSG00000157873,0.0613898,0.100925,0.000156301
ENSG00000157870,-0.0426082,0.0780091,0.000257796
ENSG00000142606,-0.00614559,0.0402334,0.000980436
ENSG00000215912,-0.0115312,0.0667589,0.00035726
ENSG00000169717,0.161383,0.177035,5.07472e-05
ENSG00000142611,-0.235172,0.193146,4.26276e-05
ENSG00000130762,-0.0187897,0.0587756,0.000460785
ENSG00000162591,0.023551,0.0299632,0.00177818
ENSG00000158109,-0.0102194,0.0252112,0.00250691
ENSG00000116213,-0.027304,0.0848117,0.000221258
ENSG00000078900,-0.0554066,0.130516,9.33749e-05
ENSG00000162592,0.021295,0.0226905,0.00311182
ENSG00000235169,-0.000587042,0.221281,3.24782e-05
ENSG00000130764,-0.247685,0.129113,9.54047e-05
ENSG00000116198,-0.0085898,0.0291354,0.00188171
ENSG00000169598,-0.0565629,0.125188,0.000101494
ENSG00000198912,-0.00661938,0.108963,0.000133973
ENSG00000196581,0.258609,0.312932,1.62391e-05
ENSG00000131697,0.117455,0.0408695,0.000954047
ENSG00000069424,-0.00192751,0.0510586,0.000610996
ENSG00000116254,0.0714154,0.10896,0.000133973
ENSG00000116251,-0.0142841,0.161602,6.08966e-05
ENSG00000158286,-0.0649552,0.0543001,0.00053995
ENSG00000116237,0.626602,0.295259,1.8269e-05
ENSG00000173673,0.299322,0.173592,5.27771e-05
ENSG00000158292,-0.119899,0.0815043,0.000239527
ENSG00000097021,0.00918599,0.0539128,0.000639415
ENSG00000069812,-0.0472788,0.266865,2.23288e-05
ENSG00000187017,-0.0200282,0.0315824,0.00159955
ENSG00000215788,-0.0365513,0.132024,9.1345e-05
ENSG00000171680,-0.0133141,0.0352315,0.00128492
ENSG00000162408,0.0323541,0.060963,0.000428306
ENSG00000173662,0.00913648,0.0220122,0.00329654
ENSG00000204859,-0.255568,0.139958,8.11955e-05
ENSG00000162413,0.115365,0.063593,0.000393798
ENSG00000041988,0.0765804,0.0949095,0.0001766
ENSG00000007923,-0.0083548,0.084409,0.000223288
ENSG00000171735,0.00986151,0.0138016,0.00849711
ENSG00000049245,-0.29829,0.177022,5.07472e-05
ENSG00000049246,0.000125493,0.0397421,0.00100479
ENSG00000049247,0.00662856,0.0629435,0.000401918
ENSG00000049249,-0.137023,0.113359,0.000123823
ENSG00000116288,0.152833,0.14174,7.91656e-05
ENSG00000116285,0.12644,0.0863983,0.000213138
ENSG00000162426,0.0174597,0.0454426,0.000771357
ENSG00000142599,0.00438508,0.0170681,0.0055213
ENSG00000074800,0.173404,0.143592,7.71357e-05
ENSG00000131686,0.0974354,0.101557,0.000154271
ENSG00000197241,0.0965981,0.0677172,0.000347111
ENSG00000142583,-0.0499647,0.0615475,0.000420187
ENSG00000180758,0.174992,0.10657,0.000140062
ENSG00000049239,-0.0262858,0.0548155,0.000529801
ENSG00000171621,-0.144118,0.295044,1.8269e-05
ENSG00000171612,-0.00721466,0.180675,4.87173e-05
ENSG00000188807,-0.0142063,0.0954962,0.00017457
ENSG00000171608,0.156116,0.0965917,0.000170511
ENSG00000171603,-0.0592451,0.151801,6.90162e-05
ENSG00000178585,0.158374,0.138286,8.32254e-05
ENSG00000162441,0.0426923,0.113351,0.000123823
ENSG00000173614,0.00763685,0.0894248,0.000198929
ENSG00000162444,0.0459953,0.120454,0.000109614
ENSG00000130939,0.0215863,0.0336472,0.00140874
ENSG00000054523,0.0380783,0.0561693,0.000505442
ENSG00000142657,-0.0242505,0.133439,8.93151e-05
ENSG00000175279,0.139874,0.0665561,0.00035929
ENSG00000251503,0.025155,0.0591663,0.000454695
ENSG00000241563,-0.279013,0.109797,0.000131943
ENSG00000160049,-0.0190122,0.0673525,0.000351171
ENSG00000142655,0.3806,0.255501,2.43587e-05
ENSG00000130940,-0.160803,0.0908251,0.000192839
ENSG00000175262,-0.0533198,0.0366064,0.00118545
ENSG00000120948,0.0108064,0.18456,4.66874e-05
ENSG00000009724,-0.0201474,0.0464898,0.00073279
ENSG00000116649,-0.0027813,0.214671,3.45081e-05
ENSG00000171824,0.0278196,0.0627718,0.000403948
ENSG00000198793,-0.0716901,0.0791851,0.000253736
ENSG00000171819,-0.0508986,0.0543009,0.00053995
ENSG00000120942,-0.111078,0.228555,3.04483e-05
ENSG00000204624,0.0126924,0.0507971,0.000613026
ENSG00000116661,-0.10056,0.0989754,0.000162391
ENSG00000132879,0.0904137,0.0868086,0.000211108
ENSG00000116663,0.108718,0.103607,0.000148182
ENSG00000116670,0.0868188,0.11153,0.000127883
ENSG00000162490,-0.0740609,0.0571685,0.000483113
ENSG00000177674,0.0348314,0.0795475,0.000251706
ENSG00000215910,-0.0376989,0.0259274,0.00237294
