ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.021186,0.0143465,0.00740504
ENSG00000188976,-0.0227968,0.0367947,0.00094541
ENSG00000187961,-0.0182209,0.030971,0.00133564
ENSG00000187583,0.0779804,0.0495218,0.000521652
ENSG00000187642,0.000221488,0.0459915,0.000604794
ENSG00000188290,0.0681391,0.0646569,0.00030575
ENSG00000187608,-0.0781595,0.0996267,0.000128737
ENSG00000188157,0.0448612,0.061872,0.000333911
ENSG00000237330,0.00486058,0.0794426,0.000202492
ENSG00000131591,0.0386554,0.0530526,0.000454602
ENSG00000162571,-0.0124833,0.0147387,0.00591921
ENSG00000186891,0.0999052,0.0429344,0.000694642
ENSG00000186827,-0.09947,0.0769371,0.000215902
ENSG00000078808,-0.0927536,0.106504,0.000109963
ENSG00000176022,0.0206724,0.0713922,0.000250768
ENSG00000184163,-0.0153788,0.0398203,0.000808628
ENSG00000160087,-0.309772,0.398442,8.04604e-06
ENSG00000162572,0.0812773,0.0328516,0.00118679
ENSG00000131584,-0.0608178,0.0910246,0.000154216
ENSG00000169972,0.0684163,0.0327638,0.0011935
ENSG00000127054,0.0496635,0.0245295,0.0021322
ENSG00000224051,-0.0420807,0.0766971,0.000217243
ENSG00000169962,-0.0847577,0.0491373,0.000529698
ENSG00000107404,-0.019236,0.0719703,0.000246745
ENSG00000162576,-0.0363483,0.0725856,0.000242722
ENSG00000175756,0.00159652,0.109822,0.00010594
ENSG00000221978,-0.109431,0.127077,7.91194e-05
ENSG00000242485,-0.0935026,0.0807894,0.000195787
ENSG00000235098,-0.0411355,0.0490124,0.00053238
ENSG00000205116,0.0473607,0.0649442,0.000303068
ENSG00000179403,0.00336769,0.0292234,0.00149791
ENSG00000215915,0.0420761,0.0519724,0.000468012
ENSG00000160072,-0.00500419,0.0144898,0.0061284
ENSG00000197785,0.0255894,0.0580426,0.000379505
ENSG00000205090,-0.125855,0.12297,8.44835e-05
ENSG00000160075,-0.197972,0.121076,8.71655e-05
ENSG00000228594,-0.0427182,0.152431,5.49813e-05
ENSG00000197530,-0.0563904,0.0299897,0.00142549
ENSG00000189409,-0.111931,0.118365,9.11885e-05
ENSG00000248333,-0.106147,0.102893,0.000120691
ENSG00000189339,0.0823057,0.0816366,0.000189082
ENSG00000008128,0.0066326,0.028628,0.00154484
ENSG00000215790,-0.0472674,0.0547561,0.00042644
ENSG00000008130,0.12043,0.060669,0.000347321
ENSG00000078369,-0.00989224,0.203522,3.08432e-05
ENSG00000169885,-0.0581207,0.0952614,0.000140806
ENSG00000178821,-0.0149636,0.0891123,0.000160921
ENSG00000142609,-0.00479949,0.0206407,0.00300654
ENSG00000187730,0.107648,0.112707,0.000100576
ENSG00000067606,-0.00861836,0.0735867,0.000236017
ENSG00000162585,-0.0301694,0.105258,0.000115327
ENSG00000157933,0.482789,0.191411,3.48662e-05
ENSG00000116151,-0.0154903,0.063826,0.000313796
ENSG00000157916,0.0638132,0.195201,3.35252e-05
ENSG00000157911,-0.0277314,0.0556373,0.00041303
ENSG00000149527,-0.0201718,0.0367662,0.000946751
ENSG00000157881,-0.0595507,0.0786656,0.000206515
ENSG00000197921,0.305885,0.218244,2.68201e-05
ENSG00000157873,-0.0739873,0.0866336,0.000170308
ENSG00000157870,-0.0266969,0.0714257,0.000248086
ENSG00000142606,-0.0375903,0.0359407,0.000988323
ENSG00000215912,-0.000724333,0.0613957,0.000339275
ENSG00000169717,-0.325794,0.154327,5.36403e-05
ENSG00000142611,-0.127947,0.184447,3.75482e-05
ENSG00000130762,-0.0277672,0.0519008,0.000474717
ENSG00000162591,0.0157524,0.0270378,0.00175136
ENSG00000158109,0.00739442,0.0223806,0.00255328
ENSG00000116213,-0.0182395,0.0735911,0.000236017
ENSG00000078900,-0.0876401,0.116666,9.38705e-05
ENSG00000162592,-0.0113689,0.0204925,0.00306152
ENSG00000235169,-0.211131,0.218242,2.68201e-05
ENSG00000130764,0.0339232,0.112708,0.000100576
ENSG00000116198,0.0324279,0.0241998,0.00219389
ENSG00000169598,-0.009148,0.11052,0.000104599
ENSG00000198912,-0.135061,0.0957171,0.000139465
ENSG00000196581,0.0748759,0.43648,6.70504e-06
ENSG00000131697,-0.0478488,0.0368747,0.000941387
ENSG00000069424,0.000370375,0.04574,0.000611499
ENSG00000116254,0.090591,0.0986004,0.000131419
ENSG00000116251,0.17464,0.152428,5.49813e-05
ENSG00000158286,-0.065065,0.0489525,0.000533721
ENSG00000116237,-0.210089,0.260844,1.87741e-05
ENSG00000173673,-0.119419,0.147144,5.90043e-05
ENSG00000158292,-0.0680836,0.0662774,0.000290999
ENSG00000097021,-0.0256457,0.0478365,0.000674527
ENSG00000069812,0.163519,0.212982,2.81612e-05
ENSG00000187017,-0.0274339,0.0287638,0.00154886
ENSG00000215788,0.0414746,0.12109,8.71655e-05
ENSG00000171680,0.00162089,0.0319331,0.00125652
ENSG00000162408,-0.0309012,0.0568517,0.000395597
ENSG00000173662,-0.010134,0.0200718,0.00318087
ENSG00000204859,-0.0272467,0.116664,9.38705e-05
ENSG00000162413,-0.0387563,0.0573411,0.000388892
ENSG00000041988,0.107285,0.0918298,0.000151534
ENSG00000007923,0.0253486,0.0762294,0.000219925
ENSG00000171735,0.0168572,0.0127561,0.00798704
ENSG00000049245,0.0135087,0.158332,5.09583e-05
ENSG00000049246,0.014215,0.0358417,0.000993687
ENSG00000049247,0.109722,0.0562868,0.000403643
ENSG00000049249,-0.240515,0.105885,0.000113986
ENSG00000116288,0.0563889,0.136673,6.83914e-05
ENSG00000116285,0.106514,0.0735888,0.000236017
ENSG00000162426,-0.00987197,0.0420337,0.000724144
ENSG00000142599,0.00345431,0.015199,0.00559334
ENSG00000074800,0.0191766,0.127074,7.91194e-05
ENSG00000131686,0.0301278,0.0935138,0.00014617
ENSG00000197241,0.00218317,0.0616323,0.000336593
ENSG00000142583,-0.0783757,0.0549278,0.000423758
ENSG00000180758,0.134647,0.0914264,0.000152875
ENSG00000049239,-0.04316,0.0493844,0.000524334
ENSG00000171621,-0.00299581,0.270698,1.74331e-05
ENSG00000171612,0.0383827,0.158333,5.09583e-05
ENSG00000188807,0.0676223,0.0891438,0.000160921
ENSG00000171608,-0.0524796,0.0914242,0.000152875
ENSG00000171603,-0.161137,0.138038,6.70504e-05
ENSG00000178585,0.00697297,0.128199,7.77784e-05
ENSG00000162441,0.0156445,0.0971321,0.000135442
ENSG00000173614,0.116644,0.0822086,0.000189082
ENSG00000162444,0.00268357,0.101218,0.000124714
ENSG00000130939,0.00987866,0.0306343,0.00136515
ENSG00000054523,-0.0915916,0.0522454,0.000469353
ENSG00000142657,-0.0965259,0.109818,0.00010594
ENSG00000175279,-0.0196393,0.0589872,0.000367436
ENSG00000251503,-0.0431772,0.0531913,0.00045192
ENSG00000241563,-0.054719,0.101769,0.000123373
ENSG00000160049,0.00768512,0.05891,0.000366095
ENSG00000142655,0.120842,0.203508,3.08432e-05
ENSG00000130940,-0.00508203,0.0799708,0.00019981
ENSG00000175262,0.0130265,0.0325907,0.00120557
ENSG00000120948,-0.0906653,0.162675,4.82763e-05
ENSG00000009724,-0.057902,0.0414603,0.000744259
ENSG00000116649,0.128619,0.199227,3.21842e-05
ENSG00000171824,0.00619172,0.0593132,0.000363413
ENSG00000198793,0.0680313,0.0717747,0.000248086
ENSG00000171819,-0.0421907,0.0491341,0.000529698
ENSG00000120942,0.111457,0.203518,3.08432e-05
ENSG00000204624,0.0584234,0.0450502,0.000627591
ENSG00000116661,-0.0175016,0.085288,0.000175672
ENSG00000132879,-0.00189704,0.0748711,0.000227971
ENSG00000116663,0.0445566,0.0966508,0.000136783
ENSG00000116670,-0.0167501,0.0971353,0.000135442
ENSG00000162490,0.0454286,0.0509107,0.000488127
ENSG00000177674,0.0357465,0.0725748,0.000242722
ENSG00000215910,0.0430931,0.0231054,0.00240174
ENSG00000177000,-0.0320497,0.0759997,0.000221266
ENSG00000011021,-0.0385204,0.0891101,0.000160921
ENSG00000175206,-0.0299075,0.0545004,0.000430463
ENSG00000120937,-0.0647266,0.0866246,0.000170308
ENSG00000116685,-0.0993292,0.0849652,0.000177013
ENSG00000083444,-0.0293138,0.0366167,0.000954797
ENSG00000116688,-0.293427,0.111964,0.000101917
ENSG00000116691,0.0249916,0.0514705,0.000482763
ENSG00000120949,0.0945644,0.142369,6.30274e-05
ENSG00000028137,-0.132248,0.160458,4.96173e-05
ENSG00000048707,0.0638536,0.0540014,0.000438509
ENSG00000162496,-0.224924,0.270687,1.74331e-05
ENSG00000204518,-0.135278,0.120153,8.85065e-05
ENSG00000188984,-0.0644066,0.0891132,0.000160921
ENSG00000157330,-0.0153854,0.088807,0.000162262
ENSG00000116726,0.0299414,0.070456,0.000257473
ENSG00000116721,-0.0282919,0.0458314,0.000581997
ENSG00000239810,0.0168249,0.0146601,0.00592189
ENSG00000179172,-0.0307896,0.114249,9.52115e-05
ENSG00000120952,-0.0340441,0.0735917,0.000227971
