ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0381816,0.0255729,0.00772987
ENSG00000188976,-0.0386589,0.0670765,0.000919555
ENSG00000187961,-0.0776567,0.0595629,0.00116695
ENSG00000187583,-0.0202061,0.0906122,0.000504122
ENSG00000187642,-0.0381506,0.0866552,0.0005508
ENSG00000188290,0.152201,0.113259,0.000322078
ENSG00000187608,0.083591,0.156779,0.000168041
ENSG00000188157,-0.0921505,0.105201,0.000373423
ENSG00000237330,0.0175222,0.130462,0.000242725
ENSG00000131591,-0.0724188,0.091449,0.000494786
ENSG00000162571,-0.0397731,0.0269844,0.0056807
ENSG00000186891,-0.0664256,0.0807363,0.00063482
ENSG00000186827,-0.100642,0.156784,0.000168041
ENSG00000078808,-0.170792,0.174705,0.000135366
ENSG00000176022,-0.121542,0.141836,0.000205383
ENSG00000184163,-0.0307228,0.0670062,0.000924223
ENSG00000162572,-0.0328642,0.0570091,0.00127431
ENSG00000131584,-0.0143077,0.163768,0.000154037
ENSG00000169972,-0.158262,0.0591057,0.00118562
ENSG00000127054,0.0162581,0.044581,0.0020865
ENSG00000224051,0.133613,0.16374,0.000154037
ENSG00000169962,0.00906684,0.0905548,0.000504122
ENSG00000107404,0.0950827,0.13578,0.000224054
ENSG00000162576,0.0301855,0.138782,0.000214718
ENSG00000175756,0.0775477,0.188147,0.000116695
ENSG00000221978,-0.18579,0.200586,0.000102691
ENSG00000242485,-0.0744848,0.130459,0.000242725
ENSG00000235098,0.0705141,0.0789808,0.000662827
ENSG00000205116,0.097896,0.128027,0.000252061
ENSG00000179403,-0.0160486,0.0556026,0.00133966
ENSG00000215915,-0.0918137,0.0950498,0.000457444
ENSG00000160072,-0.0249959,0.0257521,0.00626885
ENSG00000197785,0.103057,0.115827,0.000308074
ENSG00000205090,0.178885,0.235141,7.46847e-05
ENSG00000160075,0.226884,0.196151,0.000107359
ENSG00000228594,0.313697,0.271527,5.60135e-05
ENSG00000197530,0.0111152,0.0517194,0.00155904
ENSG00000189409,0.266263,0.251375,6.53491e-05
ENSG00000248333,0.0659074,0.215778,8.86881e-05
ENSG00000189339,0.0774207,0.163747,0.000154037
ENSG00000008128,0.0910251,0.0542842,0.00138633
ENSG00000215790,-0.0481601,0.0970673,0.000438773
ENSG00000008130,-0.0573893,0.109384,0.000345417
ENSG00000169885,0.141889,0.161335,0.000158705
ENSG00000178821,-0.199354,0.154653,0.000172708
ENSG00000142609,-0.0920687,0.0374097,0.00296872
ENSG00000187730,-0.265984,0.16895,0.000144702
ENSG00000067606,-0.000862295,0.143456,0.000200715
ENSG00000162585,-0.0881254,0.171748,0.000140034
ENSG00000157933,0.340474,0.383954,2.80068e-05
ENSG00000116151,-0.136909,0.108661,0.000350084
ENSG00000157916,0.0909855,0.383965,2.80068e-05
ENSG00000157911,0.187297,0.111657,0.000331413
ENSG00000149527,0.00307374,0.0665656,0.000933559
ENSG00000157881,-0.10463,0.141821,0.000205383
ENSG00000197921,-0.533004,0.420635,2.3339e-05
ENSG00000157873,0.227965,0.174773,0.000135366
ENSG00000157870,-0.0691048,0.133119,0.00023339
ENSG00000142606,0.0122658,0.0642177,0.00100358
ENSG00000215912,0.233041,0.110914,0.000336081
ENSG00000169717,0.546027,0.297422,4.66779e-05
ENSG00000130762,0.0664678,0.0945815,0.000462112
ENSG00000162591,-0.00930753,0.0475965,0.00182977
ENSG00000158109,-0.0549561,0.0389318,0.00272132
ENSG00000116213,-0.127756,0.125722,0.000261396
ENSG00000078900,0.021848,0.215799,8.86881e-05
ENSG00000162592,-0.0451027,0.0387171,0.00277267
ENSG00000130764,-0.140571,0.188135,0.000116695
ENSG00000116198,0.0507241,0.0364593,0.00313209
ENSG00000169598,-0.00845619,0.171749,0.000140034
ENSG00000198912,-0.0947188,0.196126,0.000107359
ENSG00000131697,-0.0447222,0.0660905,0.000947562
ENSG00000069424,0.0170219,0.0831812,0.000597478
ENSG00000116254,-0.114864,0.184463,0.000121363
ENSG00000116251,-0.142261,0.251523,6.53491e-05
ENSG00000158286,0.0875236,0.0825533,0.000606813
ENSG00000173673,0.633104,0.355493,3.26746e-05
ENSG00000158292,0.0130189,0.0991941,0.000420101
ENSG00000097021,-0.0518854,0.0786306,0.000840203
ENSG00000069812,0.0822425,0.313502,4.20101e-05
ENSG00000187017,0.000137841,0.0524981,0.00150303
ENSG00000215788,-0.318323,0.210449,9.33559e-05
ENSG00000171680,0.0142141,0.0534441,0.00145168
ENSG00000162408,-0.155412,0.120465,0.000284735
ENSG00000173662,0.00146595,0.0371778,0.00299672
