ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.00836073,0.0109777,0.0074641
ENSG00000188976,0.0292469,0.0276338,0.000990422
ENSG00000187961,-0.0372905,0.0237881,0.00133762
ENSG00000187583,-0.00836401,0.0374689,0.000538458
ENSG00000187642,0.0102929,0.0356931,0.000593279
ENSG00000188290,0.00218252,0.0508224,0.000292376
ENSG00000187608,0.0734756,0.0775662,0.000125478
ENSG00000188157,-0.0265299,0.0479169,0.000328923
ENSG00000237330,0.0538409,0.061104,0.000202226
ENSG00000131591,0.011611,0.0408416,0.000453182
ENSG00000162571,-0.0125001,0.0113122,0.00594253
ENSG00000186891,0.0156489,0.0334505,0.000676119
ENSG00000186827,5.74796e-05,0.0588443,0.000218063
ENSG00000078808,0.064537,0.0816303,0.000110859
ENSG00000176022,-0.0381513,0.0574198,0.000229028
ENSG00000184163,-0.00127862,0.0303761,0.000821088
ENSG00000160087,0.294931,0.297491,8.52762e-06
ENSG00000162572,0.0301649,0.0251131,0.00119996
ENSG00000131584,-0.0657464,0.0680059,0.000163243
ENSG00000169972,0.00357034,0.0252048,0.00119143
ENSG00000127054,-0.0215844,0.0190798,0.00208196
ENSG00000224051,-0.00652437,0.059342,0.000214409
ENSG00000169962,0.0472565,0.0375469,0.000536022
ENSG00000107404,-0.0941682,0.0558104,0.000242428
ENSG00000162576,0.0283095,0.0568336,0.0002339
ENSG00000175756,0.0890808,0.0834447,0.000108423
ENSG00000221978,-0.020364,0.0954591,8.28397e-05
ENSG00000242485,-0.0479445,0.0609193,0.000203445
ENSG00000235098,-0.0291808,0.0379361,0.000525058
ENSG00000205116,-0.0716187,0.0502022,0.000299685
ENSG00000179403,0.000544301,0.0227289,0.0014631
ENSG00000215915,-0.00910577,0.0401858,0.000462928
ENSG00000160072,0.00729774,0.0111562,0.00610578
ENSG00000197785,-0.0109198,0.0453865,0.000366688
ENSG00000205090,0.0637681,0.0954545,8.28397e-05
ENSG00000160075,-0.266061,0.092139,8.89309e-05
ENSG00000228594,0.0387392,0.116058,5.60387e-05
ENSG00000197530,0.0141681,0.0230844,0.00142289
ENSG00000189409,0.0497629,0.0940825,8.52762e-05
