ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.0115326,0.0204752,0.00783454
ENSG00000188976,0.0368867,0.0545988,0.00091032
ENSG00000187961,-0.0266116,0.0465886,0.00125133
ENSG00000187583,-0.0770993,0.0716307,0.000528853
ENSG00000187642,-0.076566,0.0673407,0.000598211
ENSG00000188290,-0.0294844,0.0940575,0.00030633
ENSG00000187608,0.0509221,0.131769,0.000156055
ENSG00000188157,-0.0774023,0.0911026,0.000326559
ENSG00000237330,-0.0147217,0.111074,0.000219633
ENSG00000131591,0.0270504,0.0747591,0.000485504
ENSG00000162571,0.0115197,0.0215404,0.00586651
ENSG00000186891,0.0359699,0.0632149,0.000679128
ENSG00000186827,0.177236,0.121032,0.000184954
ENSG00000078808,0.31219,0.151209,0.000112706
ENSG00000176022,-0.115555,0.108946,0.000228303
ENSG00000184163,-0.1145,0.0560166,0.000866972
ENSG00000162572,0.0589522,0.0473021,0.00121376
ENSG00000131584,0.0650214,0.132999,0.000153165
ENSG00000169972,0.00763256,0.047366,0.00121087
ENSG00000127054,0.0421472,0.036279,0.00206628
ENSG00000224051,-0.107351,0.119184,0.000190734
ENSG00000169962,-0.0811562,0.073221,0.000505734
ENSG00000107404,0.00597007,0.106284,0.000239862
ENSG00000162576,-0.00173474,0.114154,0.000208073
ENSG00000175756,-0.217879,0.159178,0.000106927
ENSG00000221978,0.12874,0.17678,8.66972e-05
ENSG00000242485,0.052933,0.112559,0.000213853
ENSG00000235098,0.131045,0.0683221,0.000580871
ENSG00000205116,-0.00403322,0.0978264,0.000283211
ENSG00000179403,-0.00400469,0.0432785,0.00144495
ENSG00000215915,0.0362238,0.0751741,0.000479724
ENSG00000160072,-0.00317068,0.0211914,0.00607747
ENSG00000197785,0.0145178,0.0907095,0.000329449
ENSG00000205090,-0.0631787,0.197611,6.93577e-05
ENSG00000160075,0.193612,0.161366,0.000104037
ENSG00000228594,0.09102,0.228196,5.20183e-05
ENSG00000197530,0.0308065,0.0428775,0.00148541
ENSG00000189409,0.135473,0.176757,8.66972e-05
ENSG00000248333,-0.018006,0.161356,0.000104037
ENSG00000189339,-0.0180762,0.127132,0.000161835
ENSG00000008128,0.0431285,0.0424757,0.00147674
ENSG00000215790,-0.0106006,0.0807265,0.000416146
ENSG00000008130,0.035404,0.0911021,0.000326559
ENSG00000078369,-0.0451151,0.395213,1.73394e-05
ENSG00000169885,0.203243,0.129388,0.000161835
ENSG00000178821,0.00938492,0.121986,0.000182064
ENSG00000142609,0.00603291,0.0300255,0.00301706
ENSG00000187730,-0.00464337,0.155032,0.000112706
ENSG00000067606,0.119325,0.108946,0.000228303
ENSG00000162585,-0.292324,0.144338,0.000130046
ENSG00000157933,0.513305,0.291894,3.1789e-05
ENSG00000116151,-0.128539,0.0940689,0.00030633
ENSG00000157916,-0.351268,0.291879,3.1789e-05
ENSG00000157911,0.0394086,0.0884034,0.000346789
ENSG00000149527,0.109812,0.0541659,0.00092477
