ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0216117,0.0260957,0.00777691
ENSG00000188976,-0.0781917,0.0687982,0.000912805
ENSG00000187961,0.0410558,0.0613713,0.00114778
ENSG00000187583,0.0184142,0.0924068,0.000506109
ENSG00000187642,0.0335115,0.088151,0.000555817
ENSG00000188290,-0.000144343,0.115961,0.000320837
ENSG00000187608,-0.0777644,0.160611,0.000167197
ENSG00000188157,0.0552614,0.106,0.000384101
ENSG00000237330,-0.103869,0.134211,0.000239498
ENSG00000131591,-0.0120075,0.0936614,0.000492553
ENSG00000162571,0.0105899,0.0274522,0.0057344
ENSG00000186891,0.0744585,0.0829396,0.000628118
ENSG00000186827,0.0550023,0.158492,0.000171716
ENSG00000078808,0.273654,0.181444,0.000131046
ENSG00000176022,-0.203077,0.142533,0.000212385
ENSG00000184163,0.0476469,0.0678982,0.000939918
ENSG00000162572,-0.0449929,0.0581527,0.00127883
ENSG00000131584,-0.035789,0.170086,0.000149122
ENSG00000169972,0.0282308,0.0598769,0.00120653
ENSG00000127054,-0.0195367,0.0452997,0.0021103
ENSG00000224051,-0.10491,0.167537,0.00015364
ENSG00000169962,0.0144839,0.0931901,0.000497072
ENSG00000107404,-0.0650704,0.138172,0.000225942
ENSG00000162576,0.0579456,0.138253,0.000225942
ENSG00000175756,-0.160228,0.191609,0.00011749
ENSG00000221978,0.0478745,0.208323,9.94144e-05
ENSG00000242485,-0.012501,0.13175,0.000248536
ENSG00000235098,-0.00444223,0.0808957,0.00065975
ENSG00000205116,-0.105655,0.126148,0.00027113
ENSG00000179403,0.0924012,0.0561119,0.00137373
ENSG00000215915,-0.0876266,0.0967631,0.000460921
ENSG00000160072,-0.0380343,0.0263397,0.00625859
ENSG00000197785,0.0630825,0.119394,0.000302762
ENSG00000205090,-0.11203,0.244214,7.23014e-05
ENSG00000160075,-0.0931532,0.199428,0.000108452
ENSG00000228594,-0.23746,0.282003,5.4226e-05
ENSG00000197530,0.0292131,0.0530918,0.00154544
ENSG00000189409,0.103532,0.261074,6.32637e-05
ENSG00000248333,0.0475232,0.213167,9.48955e-05
ENSG00000189339,-0.0151013,0.165135,0.000158159
ENSG00000008128,0.0636347,0.0557344,0.00137373
ENSG00000215790,0.0927709,0.0992409,0.000438327
ENSG00000008130,-0.087777,0.110653,0.000352469
ENSG00000169885,-0.212846,0.167559,0.00015364
ENSG00000178821,0.0566884,0.156445,0.000176235
ENSG00000142609,-0.0233145,0.0381404,0.00298243
ENSG00000187730,0.154201,0.175468,0.000140084
ENSG00000067606,0.043712,0.147288,0.000198829
ENSG00000162585,0.0811411,0.172711,0.000144603
ENSG00000157933,-0.65169,0.398769,2.7113e-05
ENSG00000116151,0.164057,0.111376,0.00034795
ENSG00000157916,-0.865312,0.398781,2.7113e-05
ENSG00000157911,-0.0790187,0.115155,0.000325356
ENSG00000149527,0.0992968,0.0671513,0.000957993
ENSG00000157881,-0.0501819,0.142516,0.000212385
ENSG00000197921,0.556904,0.436865,2.25942e-05
ENSG00000157873,-0.220574,0.181515,0.000131046
ENSG00000157870,0.0683201,0.134294,0.000239498
ENSG00000142606,-0.0510442,0.0657833,0.000998662
ENSG00000215912,0.0337763,0.113624,0.000334394
ENSG00000169717,-0.349742,0.308898,4.51883e-05
ENSG00000130762,-0.000166931,0.0967748,0.000460921
ENSG00000162591,0.0260299,0.0483962,0.0018482
ENSG00000158109,0.0089924,0.0397297,0.00272938
ENSG00000116213,-0.0299488,0.125108,0.000275649
ENSG00000078900,-0.228938,0.224124,8.58579e-05
ENSG00000162592,-0.032334,0.0396485,0.00276101
ENSG00000130764,-0.116941,0.18802,0.000122009
ENSG00000116198,-0.0038417,0.037314,0.00312251
ENSG00000169598,0.0712045,0.178375,0.000135565
ENSG00000198912,-0.108426,0.188001,0.000122009
ENSG00000131697,-0.0760187,0.0676472,0.000944436
ENSG00000069424,-0.0922302,0.0847528,0.000601005
ENSG00000116254,-0.0543905,0.19158,0.00011749
ENSG00000116251,-0.145284,0.261226,6.32637e-05
ENSG00000158286,0.0443229,0.084452,0.000605524
ENSG00000173673,-0.707365,0.369209,3.16318e-05
ENSG00000158292,0.0643942,0.100806,0.00042477
ENSG00000097021,-0.15114,0.0806562,0.000840503
ENSG00000069812,-0.0500911,0.325599,4.06695e-05
ENSG00000187017,-0.00943974,0.0536154,0.00150477
ENSG00000215788,-0.0452232,0.213294,9.48955e-05
ENSG00000171680,0.0658977,0.0549755,0.00143247
ENSG00000162408,0.283874,0.123109,0.000284687
