ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.00320482,0.013272,0.00753573
ENSG00000188976,-0.0324915,0.0335417,0.000990195
ENSG00000187961,0.0209897,0.0283588,0.00138657
ENSG00000187583,-0.0503288,0.0456864,0.000533529
ENSG00000187642,-0.0642347,0.043028,0.000601351
ENSG00000188290,0.0249707,0.0607493,0.000301429
ENSG00000187608,-0.199597,0.0920929,0.000131122
ENSG00000188157,0.0489705,0.0588662,0.000321022
ENSG00000237330,0.132227,0.075342,0.000195929
ENSG00000131591,-0.0355002,0.049217,0.000459679
ENSG00000162571,-0.0248265,0.0138186,0.0058643
ENSG00000186891,0.0583296,0.0404893,0.000679723
ENSG00000186827,0.12683,0.0723439,0.000212507
ENSG00000078808,-0.0452852,0.0991832,0.000110022
ENSG00000176022,0.0840684,0.0683458,0.000238129
ENSG00000184163,0.0760501,0.0365952,0.000833451
ENSG00000160087,-0.213046,0.350623,9.04287e-06
ENSG00000162572,0.0654102,0.0303516,0.00121024
ENSG00000131584,0.0296775,0.0815299,0.000167293
ENSG00000169972,-0.00481943,0.0306763,0.00118462
ENSG00000127054,0.0347971,0.0228251,0.00214316
ENSG00000224051,-0.0850973,0.0701402,0.000226072
ENSG00000169962,-0.0339305,0.0464692,0.000515444
ENSG00000107404,-0.000678692,0.0674952,0.000244158
ENSG00000162576,0.0538009,0.066499,0.000251693
ENSG00000175756,0.102103,0.0972631,0.000117557
ENSG00000221978,-0.0421018,0.11689,8.13859e-05
ENSG00000242485,-0.0398099,0.0756323,0.000194422
ENSG00000235098,-0.0313627,0.0448574,0.000553122
ENSG00000205116,0.0705715,0.0612155,0.000296908
ENSG00000179403,-0.00818934,0.0275638,0.00146796
ENSG00000215915,-0.00364789,0.050808,0.000431044
ENSG00000160072,-0.000664212,0.0135362,0.00610997
ENSG00000197785,0.0300543,0.0551192,0.000366236
ENSG00000205090,-0.0508531,0.112779,8.74144e-05
ENSG00000160075,0.113274,0.1091,9.3443e-05
ENSG00000228594,0.153214,0.147302,5.12429e-05
ENSG00000197530,0.027263,0.0278272,0.00143932
ENSG00000189409,-0.172812,0.109973,9.19359e-05
ENSG00000248333,0.0765093,0.0954426,0.000122079
ENSG00000189339,-0.0719256,0.0771448,0.000186886
ENSG00000008128,-0.00459229,0.0266616,0.00154784
ENSG00000215790,0.00461128,0.0495311,0.000453651
ENSG00000008130,0.0046792,0.0581888,0.000328558
ENSG00000078369,-0.175712,0.22178,2.26072e-05
ENSG00000169885,0.103069,0.0905423,0.000135643
ENSG00000178821,-0.0593697,0.0842308,0.000156743
ENSG00000142609,-0.00666025,0.0192403,0.00301278
ENSG00000187730,0.154083,0.104934,0.000100979
ENSG00000067606,0.0184483,0.0672895,0.000245665
ENSG00000162585,0.0108584,0.092091,0.000131122
ENSG00000157933,-0.178747,0.175315,3.61715e-05
ENSG00000116151,-0.0662736,0.0620011,0.000289372
ENSG00000157916,0.358156,0.197034,2.86358e-05
ENSG00000157911,0.00150555,0.0524864,0.000403915
ENSG00000149527,0.0354611,0.0345237,0.00093443
ENSG00000157881,0.0523269,0.0736631,0.000204972
ENSG00000197921,-0.148839,0.202437,2.71286e-05
ENSG00000157873,0.00361612,0.0811974,0.0001688
ENSG00000157870,-0.180275,0.0675377,0.000241143
ENSG00000142606,0.00830613,0.0337249,0.00097663
ENSG00000215912,-0.020424,0.0564155,0.000349658
ENSG00000169717,0.0530549,0.149513,4.97358e-05
ENSG00000142611,-0.494879,0.192044,3.01429e-05
ENSG00000130762,-0.0217791,0.0485714,0.000471737
ENSG00000162591,0.0150796,0.0252223,0.0017513
ENSG00000158109,-0.0230794,0.020759,0.00258174
ENSG00000116213,0.0744254,0.0706205,0.000223058
ENSG00000078900,0.0202655,0.112783,8.74144e-05
ENSG00000162592,0.0169374,0.0192546,0.00302032
ENSG00000235169,0.227595,0.19704,2.86358e-05
ENSG00000130764,0.0359834,0.104162,0.000102486
ENSG00000116198,0.00365932,0.0225588,0.00219742
ENSG00000169598,0.0788066,0.102661,0.0001055
ENSG00000198912,-0.0548943,0.0872132,0.000146193
ENSG00000196581,-0.0213673,0.258952,1.65786e-05
ENSG00000131697,0.0130335,0.0342548,0.000949502
ENSG00000069424,-0.0578125,0.0423454,0.000620944
ENSG00000116254,-0.0189965,0.0960314,0.000120572
ENSG00000116251,-0.23132,0.149531,4.97358e-05
ENSG00000158286,0.0586659,0.0464686,0.000515444
ENSG00000116237,0.280823,0.23829,1.95929e-05
ENSG00000173673,-0.325127,0.134138,6.1793e-05
ENSG00000158292,-0.0560863,0.0616826,0.000292386
ENSG00000097021,-0.00788544,0.0434025,0.000711373
ENSG00000069812,-0.426044,0.197035,2.86358e-05
ENSG00000187017,-0.00940003,0.0265478,0.0015825
ENSG00000215788,-0.146639,0.112833,8.74144e-05
ENSG00000171680,0.00752417,0.0292812,0.00130067
ENSG00000162408,-0.0997614,0.0534958,0.000388844
ENSG00000173662,-0.0230065,0.0186797,0.00319816
ENSG00000204859,-0.143855,0.104935,0.000100979
ENSG00000162413,-0.0162913,0.0525825,0.000402408
ENSG00000041988,0.0653469,0.0850538,0.000153729
ENSG00000007923,-0.0821216,0.0703757,0.000224565
ENSG00000171735,0.000570807,0.0119212,0.00795773
ENSG00000049245,-0.0290294,0.1358,6.02858e-05
ENSG00000049246,0.0272694,0.0328494,0.00102938
ENSG00000049247,-0.0295802,0.0523938,0.000405422
ENSG00000049249,-0.198108,0.105734,9.94716e-05
ENSG00000116288,-0.177995,0.129485,6.63144e-05
ENSG00000116285,-0.0262071,0.0668804,0.000248679
ENSG00000162426,0.0247739,0.0386357,0.000746037
ENSG00000142599,0.000767438,0.0143677,0.00544532
ENSG00000074800,0.130815,0.121468,7.53573e-05
ENSG00000131686,0.0434064,0.0804688,0.000171815
ENSG00000197241,0.0760609,0.0572842,0.000339108
ENSG00000142583,-0.0290318,0.0498588,0.000447622
ENSG00000180758,-0.0698728,0.0858992,0.000150715
ENSG00000049239,-0.0175122,0.0460646,0.000524487
ENSG00000171621,-0.335084,0.247927,1.80857e-05
ENSG00000171612,0.162536,0.141202,5.57644e-05
ENSG00000188807,0.0431126,0.0819305,0.000165786
ENSG00000171608,0.11713,0.0842302,0.000156743
ENSG00000171603,-0.0495433,0.117985,7.98787e-05
ENSG00000178585,-0.017248,0.11584,8.2893e-05
ENSG00000162441,0.035819,0.0931741,0.000128107
ENSG00000173614,-0.00516869,0.0762251,0.000191407
ENSG00000162444,-0.00664858,0.0910489,0.000134136
