ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.00282246,0.0130359,0.0075187
ENSG00000188976,0.0358959,0.0330878,0.000982156
ENSG00000187961,-0.0109888,0.0283411,0.00133985
ENSG00000187583,-0.0443175,0.0448321,0.000534743
ENSG00000187642,0.037608,0.0426424,0.000590968
ENSG00000188290,-0.0244221,0.0605255,0.000293092
ENSG00000187608,0.00369766,0.0933323,0.000123218
ENSG00000188157,0.0886827,0.0572344,0.000327784
ENSG00000237330,0.139043,0.0726541,0.00020337
ENSG00000131591,-0.0152259,0.0486881,0.000453395
ENSG00000162571,0.0227375,0.0134869,0.00593959
ENSG00000186891,-0.00447416,0.0400696,0.000669924
ENSG00000186827,-0.0435696,0.0712033,0.000211744
ENSG00000078808,0.0860311,0.0976974,0.000110059
ENSG00000176022,0.0491142,0.0673245,0.000236866
ENSG00000184163,-0.0208816,0.0362563,0.00081946
ENSG00000160087,-0.254353,0.386644,7.17775e-06
ENSG00000162572,-0.0492803,0.0299454,0.00119988
ENSG00000131584,0.0814238,0.082135,0.000159107
ENSG00000169972,0.0655198,0.0299184,0.00120227
ENSG00000127054,-0.0385631,0.0226363,0.00210308
ENSG00000224051,-0.0745537,0.0710016,0.00021294
ENSG00000169962,-0.0114078,0.0448235,0.000534743
ENSG00000107404,0.0593861,0.0661654,0.00024524
ENSG00000162576,-0.106158,0.0675133,0.00023567
ENSG00000175756,-0.0558723,0.101553,0.000104077
ENSG00000221978,-0.107325,0.11659,7.89553e-05
ENSG00000242485,0.0334762,0.0739697,0.000196192
ENSG00000235098,0.0334954,0.0448731,0.000533546
ENSG00000205116,0.0045761,0.0595649,0.000302662
ENSG00000179403,0.0283039,0.0270691,0.00146905
ENSG00000215915,-0.0524986,0.0472599,0.000476124
ENSG00000160072,0.039093,0.0133106,0.00610109
ENSG00000197785,0.0240411,0.0535554,0.00037444
ENSG00000205090,-0.0824269,0.110855,8.73293e-05
ENSG00000160075,0.277043,0.110115,8.85256e-05
ENSG00000228594,0.21469,0.136708,5.7422e-05
ENSG00000197530,0.046195,0.0275474,0.00142
ENSG00000189409,0.103158,0.108647,9.09182e-05
ENSG00000248333,0.128738,0.0942509,0.000120826
