ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,-0.00318837,0.01317,0.00744483
ENSG00000188976,0.0108313,0.0332749,0.000981816
ENSG00000187961,0.0351219,0.0285397,0.00133575
ENSG00000187583,-0.0406768,0.0448316,0.000540605
ENSG00000187642,0.000801533,0.0429448,0.000589089
ENSG00000188290,0.0916612,0.059852,0.00030303
ENSG00000187608,0.0770278,0.0932303,0.000124848
ENSG00000188157,0.0220434,0.0585774,0.000316363
ENSG00000237330,-0.0840614,0.0727889,0.000204848
ENSG00000131591,0.0301031,0.0498302,0.000437575
ENSG00000162571,-0.00884268,0.0135826,0.00592241
ENSG00000186891,0.0432782,0.0400968,0.000676362
ENSG00000186827,-0.0337092,0.0709254,0.000215757
ENSG00000078808,-0.0541018,0.099736,0.000106666
ENSG00000176022,0.115772,0.0677659,0.000236363
ENSG00000184163,0.0180992,0.0366721,0.000809695
ENSG00000160087,0.161247,0.357567,8.48483e-06
ENSG00000162572,0.0266926,0.0300936,0.00120121
ENSG00000131584,0.0463756,0.0817385,0.000162424
ENSG00000169972,-0.0380334,0.0302935,0.00118545
ENSG00000127054,0.0416808,0.0227476,0.00210545
ENSG00000224051,0.00290724,0.0711241,0.000214545
ENSG00000169962,-0.065418,0.0452831,0.000529696
ENSG00000107404,-0.0240314,0.0665813,0.000244848
ENSG00000162576,0.0393766,0.067268,0.000239999
ENSG00000175756,-0.0271227,0.101441,0.000105454
ENSG00000221978,-0.0339459,0.113903,8.36362e-05
ENSG00000242485,0.0512093,0.0738881,0.000198787
ENSG00000235098,0.00165973,0.044925,0.000538181
ENSG00000205116,0.0562424,0.0596176,0.000305454
ENSG00000179403,-0.0275773,0.0272284,0.00146545
ENSG00000215915,0.0887334,0.0477451,0.000471514
ENSG00000160072,0.0193633,0.013368,0.00611271
ENSG00000197785,0.00743929,0.0542827,0.000368484
ENSG00000205090,0.00690336,0.111499,8.72725e-05
ENSG00000160075,0.124258,0.109994,8.96968e-05
ENSG00000228594,0.0522573,0.136558,5.81817e-05
ENSG00000197530,0.0292165,0.0276576,0.00142545
ENSG00000189409,-0.0864779,0.109984,8.96968e-05
ENSG00000248333,0.255417,0.0975895,0.000113939
ENSG00000189339,-0.058462,0.0755195,0.000187878
ENSG00000008128,0.00355333,0.0262505,0.00155757
