ensg,beta,standard_error,effect_allele_frequency
ENSG00000187634,0.0131098,0.0311579,0.00762516
ENSG00000188976,-0.102298,0.0807018,0.000918472
ENSG00000187961,0.00108471,0.0764671,0.00102326
ENSG00000187583,0.0153581,0.107494,0.000517796
ENSG00000187642,0.0633542,0.101591,0.000579439
ENSG00000188290,-0.251224,0.139188,0.000308212
ENSG00000187608,0.142863,0.171325,0.00020342
ENSG00000188157,0.0487268,0.13274,0.000339033
ENSG00000237330,-0.015515,0.151876,0.000258898
ENSG00000131591,0.210902,0.107491,0.000517796
ENSG00000162571,-0.0219193,0.0321982,0.00576356
ENSG00000186891,0.0449877,0.109436,0.000499303
ENSG00000186827,-0.0449011,0.182764,0.000178763
ENSG00000078808,0.020312,0.220092,0.000123285
ENSG00000176022,-0.323929,0.176776,0.000191091
ENSG00000184163,0.158115,0.0799956,0.000936964
ENSG00000162572,0.0928784,0.0696897,0.00123285
ENSG00000131584,0.258137,0.214746,0.000129449
ENSG00000169972,0.0664908,0.0707691,0.00119586
ENSG00000127054,-0.0102028,0.0535588,0.00208968
ENSG00000224051,0.0662469,0.200876,0.000147942
ENSG00000169962,0.144147,0.107438,0.000517796
ENSG00000107404,0.0594145,0.159661,0.000234241
ENSG00000162576,0.175485,0.174075,0.000197256
ENSG00000175756,0.000905428,0.220074,0.000123285
ENSG00000221978,0.00556155,0.232072,0.000110956
ENSG00000242485,0.0116568,0.157601,0.000240405
ENSG00000235098,0.090795,0.0943227,0.000671902
ENSG00000205116,-0.165472,0.150106,0.000265062
ENSG00000179403,0.104571,0.0681645,0.00128833
ENSG00000215915,-0.109662,0.115217,0.00044999
ENSG00000160072,-0.0156403,0.0304818,0.00647245
ENSG00000197785,-0.219179,0.143574,0.000289719
ENSG00000205090,0.207142,0.284059,7.39709e-05
ENSG00000160075,-0.253671,0.246089,9.86278e-05
ENSG00000228594,-0.410542,0.371941,4.31497e-05
ENSG00000197530,0.0419414,0.0627673,0.00152873
ENSG00000189409,0.109849,0.296703,6.78066e-05
ENSG00000248333,-0.213211,0.263002,8.62994e-05
ENSG00000189339,-0.0916339,0.193009,0.00016027
ENSG00000008128,0.0403235,0.0659826,0.00134997
ENSG00000215790,-0.00303228,0.11602,0.000443825
ENSG00000008130,-0.249251,0.139224,0.000308212
ENSG00000169885,-0.130269,0.179705,0.000184927
ENSG00000178821,0.171972,0.182763,0.000178763
ENSG00000142609,-0.0229807,0.0452404,0.00293418
ENSG00000187730,0.175051,0.205222,0.000141778
ENSG00000067606,-0.116217,0.193009,0.00016027
ENSG00000162585,-0.274639,0.196828,0.000154106
ENSG00000116151,0.0897004,0.131547,0.000345197
ENSG00000157911,0.0452168,0.14207,0.000295884
ENSG00000149527,0.0874406,0.0798881,0.000936964
ENSG00000157881,-0.158528,0.159665,0.000234241
ENSG00000197921,0.187858,0.4401,3.08212e-05
